Friends	Friends	ng1	Friends	friend	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
by	by	p-acp	by	by	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
then	then	av	then	then	0
saith	saith	vvz	says	say	0
this	this	d	this	this	0
deceiver	deceiver	n1	deceiver	deceiver	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
continu'd	continu'd	vvd	continued	continue	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
cured	cured	vvn	cured	cure	0
him	him	pno31	him	he	0
(	(	(	(	(	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
)	)	)	)	)	0
long	long	av-j	long	long	0
before	before	p-acp	before	before	0
this	this	d	this	this	0
time	time	n1	time	time	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Devil's	Devil's	ng1	Devil's	devil	0
Hocust	Hocust	n1	Hocust	hocust	0
Pocust	Pocust	n1	Pocust	pocust	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
teaches	teaches	vvz	teaches	teach	0
such	such	d	such	such	0
Artists	Artists	n2	Artists	artist	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
people	people	n1	people	people	0
,	,	,	,	,	0
the	the	dt	the	the	0
nearest	nearest	js	nearest	near	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Hell	Hell	n1	Hell	hell	0
;	;	;	;	;	0
that	that	cst	that	that	0
gross	gross	j	gross	gross	0
Impiety	Impiety	n1	Impiety	impiety	0
and	and	cc	and	and	0
grand	grand	j	grand	grand	0
Hypocrisie	Hypocrisie	n1	Hypocrisy	hypocrisy	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
Juglers	Juglers	n2	Jugglers	juggler	0
are	are	vbr	are	be	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
they	they	pns32	they	they	0
commonly	commonly	av-j	commonly	common	0
lay	lay	vvd	lay	lie	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
shoulders	shoulders	n2	shoulders	shoulder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Innocent	Innocent	j-jn	Innocent	innocent	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sorry	sorry	j	sorry	sorry	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
too	too	av	too	too	0
many	many	d	many	many	0
such	such	d	such	such	0
deluding	deluding	j-vvg	deluding	delude	0
souls	souls	n2	souls	soul	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
forbear	forbear	vvi	forbear	forbear	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
any	any	d	any	any	0
more	more	dc	more	more	0
lest	lest	cs	lest	lest	0
some	some	d	some	some	0
should	should	vmd	should	shall	0
think	think	vvi	think	think	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
in	in	p-acp	in	in	0
prejudice	prejudice	n1	prejudice	prejudice	0
:	:	:	:	:	0
I	I	pns11	I	i	0
protest	protest	vvb	protest	protest	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wish	wish	vvb	wish	wish	0
them	them	pno32	them	they	0
really	really	av-j	really	real	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
World	World	n1	World	world	0
understand	understand	vvb	understand	understand	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
:	:	:	:	:	0
I	I	pns11	I	i	0
expect	expect	vvb	expect	expect	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
touched	touched	vvn	touched	touch	0
the	the	dt	the	the	0
guilty	guilty	j	guilty	guilty	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
snarle	snarle	vvi	snarl	snarl	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
will	will	vmb	will	will	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
corrupt	corrupt	vvi	corrupt	corrupt	0
your	your	po22	your	your	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
perswade	perswade	vvi	persuade	persuade	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
ill	ill	j-jn	ill	ill	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
small	small	j	small	small	0
Piece	Piece	n1	Piece	piece	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
good	good	j	good	good	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
designed	designed	vvn	designed	design	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
)	)	)	)	)	0
raising	raising	vvg	raising	raise	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
curious	curious	j	curious	curious	0
and	and	cc	and	and	0
malitious	malitious	j	malicious	malicious	0
Questions	Questions	n2	Questions	question	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Rabbies	Rabbies	n2	Rabbies	rabbi	0
and	and	cc	and	and	0
Doctors	Doctors	n2	Doctors	doctor	0
did	did	vdd	did	do	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
Can	Can	vmb	Can	can	0
there	there	a-acp	there	there	0
any	any	d	any	any	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
come	come	vvb	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Naza	Naza	np1	Naza	Naza	0
∣	∣	sy	∣	∣	0
reth	reth	n1	reth	reth	0
?	?	?	?	?	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
eats	eats	vvz	eats	eat	0
and	and	cc	and	and	0
drinks	drinks	vvz	drinks	drink	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Publicans	Publicans	n2	Publicans	publican	0
;	;	;	;	;	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
tell	tell	vvb	tell	tell	0
such	such	d	such	such	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
better	better	av-jc	better	better	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
Publican	Publican	n1	Publican	publican	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Pharisees	Pharisees	np2	Pharisees	Pharisee	0
,	,	,	,	,	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Judas	Judas	np1	Judas	Judas	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
.	.	.	.	.	1
My	My	po11	My	my	0
last	last	ord	last	last	0
advice	advice	n1	advice	advice	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
good	good	j	good	good	0
this	this	d	this	this	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
may	may	vmb	may	may	0
bring	bring	vvi	bring	bring	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
return	return	vvb	return	return	0
all	all	d	all	all	0
your	your	po22	your	your	0
praises	praises	n2	praises	praise	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
God	God	n1	God	god	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
receive	receive	vvb	receive	receive	0
all	all	d	all	all	0
your	your	po22	your	your	0
Mercies	Mercies	n2	Mercies	mercy	0
.	.	.	.	.	1
—	—	—	—	—	0
Foelix	Foelix	fw-la	Foelix	foelix	0
quicunque	quicunque	fw-la	quicunque	quicunque	0
dolore	dolore	fw-mi	dolore	dolore	0
Alterius	Alterius	fw-la	Alterius	alterius	0
discet	discet	fw-la	discet	discet	0
,	,	,	,	,	0
posse	posse	fw-la	posse	posse	0
carere	carere	n1	career	career	0
suo	suo	fw-la	suo	suo	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
House	House	n1	House	house	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Sign	Sign	n1	Sign	sign	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Globe	Globe	n1	Globe	globe	0
and	and	cc	and	and	0
Chymical	Chymical	j	Chemical	chemical	0
Fur	Fur	n1	Fur	fur	0
∣	∣	sy	∣	∣	0
naces	naces	n2	naces	nace	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Postern	Postern	n1	Postern	postern	0
near	near	av-j	near	near	0
Moorgate	Moorgate	np1	Moorgate	Moorgate	0
.	.	.	.	.	1
Febr.	Febr.	np1	Febr.	Febr.	0
4	4	crd	4	4	0
1679	1679	crd	1679	1679	0
/	/	/	/	/	0
80.	80.	crd	80.	80.	1
