THEMISTOCLES	THEMISTOCLES	npg1	THEMISTOCLES	Themistocles	0
onsett	onsett	n1	onsett	onsett	0
vpon	vpon	p-acp	upon	upon	0
other	other	j-jn	other	other	0
matters	matters	n2	matters	matter	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
better	better	jc	better	better	0
ripeness	ripeness	n1	ripeness	ripeness	0
of	of	pp-f	of	of	0
style	style	n1	style	style	0
&	&	cc	&	and	0
much	much	av-d	much	much	0
more	more	dc	more	more	0
aptness	aptness	n1	aptness	aptness	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
this	this	d	this	this	0
yet	yet	av	yet	yet	0
somewhat	somewhat	av	somewhat	somewhat	0
profite	profite	vvi	profit	profit	0
both	both	d	both	both	0
wayes	wayes	n2	ways	way	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
estimation	estimation	n1	estimation	estimation	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
gete	gete	vvi	get	get	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
prin	prin	n1	prin	prin	0
∣	∣	sy	∣	∣	0
cipall	cipall	j	cipall	cipall	0
cause	cause	n1	cause	cause	0
that	that	cst	that	that	0
setteth	setteth	vvz	sets	set	0
it	it	pn31	it	it	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vv2	makes	make	0
it	it	pn31	it	it	0
worne	worne	vvn	worn	wear	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
han	han	n1	han	han	0
∣	∣	sy	∣	∣	0
des	des	fw-fr	des	des	0
of	of	pp-f	of	of	0
heedfull	heedfull	j	heedful	heedful	0
readers	readers	n2	readers	reader	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
you	you	pn22	you	you	0
cheerfullye	cheerfullye	av-j	cheerfully	cheerful	0
receiue	receiue	vvb	receive	receive	0
it	it	pn31	it	it	0
,	,	,	,	,	0
men	men	n2	men	man	0
will	will	vmb	will	will	0
recken	recken	vvi	reckon	reckon	0
it	it	pn31	it	it	0
good	good	j	good	good	0
:	:	:	:	:	0
Yf	Yf	cs	If	if	0
you	you	pn22	you	you	0
alow	alow	vvi	allow	allow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
practised	practised	vvn	practised	practise	0
:	:	:	:	:	0
Yf	Yf	cs	If	if	0
you	you	pn22	you	you	0
commend	commend	vvb	commend	commend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
woorthie	woorthie	j	worthy	worthy	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
from	from	p-acp	from	from	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
emong	emong	p-acp	among	among	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
opinions	opinions	n2	opinions	opinion	0
men	men	n2	men	man	0
generally	generally	av-j	generally	general	0
houlde	houlde	n1	hold	hold	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
houlde	houlde	vvi	hold	hold	0
also	also	av	also	also	0
no	no	av-dx	no	no	0
less	less	dc	less	less	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
alowe	alowe	vvb	allow	allow	0
and	and	cc	and	and	0
commende	commende	vvi	commend	commend	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
show	show	vvi	show	show	0
vndeserued	vndeserued	j	undeserved	undeserved	0
kindness	kindness	n1	kindness	kindness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
,	,	,	,	,	0
bounden	bounden	vvn	bounden	bind	0
dutie	dutie	n1	duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
good	good	j	good	good	0
will	will	n1	will	will	0
to	to	pc-acp	to	to	0
imbrace	imbrace	vvi	embrace	embrace	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
welcome	welcome	vvi	welcome	welcome	0
it	it	pn31	it	it	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Italy	Italy	np1	Italy	Italy	0
into	into	p-acp	into	into	0
Englande	Englande	np1	Englande	England	0
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
shall	shall	vmb	shall	shall	0
Castlio	Castlio	np1	Castlio	Castlio	0
be	be	vbi	be	be	0
esteamed	esteamed	vvn	esteemed	esteem	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	crd	one	one	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
indeede	indeede	av	indeed	indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
wexe	wexe	vvi	wax	wax	0
familiar	familiar	j-jn	familiar	familiar	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
was	was	vbds	was	be	0
knowen	knowen	vvn	known	know	0
of	of	pp-f	of	of	0
verie	verie	av	very	very	0
fewe	fewe	d	few	few	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
mangled	mangled	vvn	mangled	mangle	0
wyth	wyth	p-acp	with	with	0
varietye	varietye	n1	variety	variety	0
of	of	pp-f	of	of	0
iudgementes	iudgementes	n2	judgements	judgement	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maner	maner	n1	manner	manner	0
)	)	)	)	)	0
maymed	maymed	vvd	maimed	maim	0
,	,	,	,	,	0
&	&	cc	&	and	0
lost	lost	vvd	lost	lose	0
a	a	dt	a	a	0
good	good	j	good	good	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
estimation	estimation	n1	estimation	estimation	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
iudgementes	iudgementes	n2	judgements	judgement	0
now	now	av	now	now	0
feint	feint	n1	feint	feint	0
,	,	,	,	,	0
or	or	cc	or	or	0
mine	mine	png11	mine	i	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
terpretation	terpretation	fw-fr	terpretation	terpretation	0
seeme	seeme	vvi	seem	seem	0
not	not	xx	not	not	0
pithie	pithie	j	pithy	pithy	0
but	but	p-acp	but	but	0
rude	rude	j	rude	rude	0
,	,	,	,	,	0
not	not	xx	not	not	0
proper	proper	j	proper	proper	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
imperfection	imperfection	n1	imperfection	imperfection	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Courtier	Courtier	n1	Courtier	courtier	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
Cirus	Cirus	np1	Cirus	Cirus	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
translation	translation	n1	translation	translation	0
of	of	pp-f	of	of	0
Xenophon	Xenophon	np1	Xenophon	Xenophon	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Italian	Italian	jp	Italian	italian	0
or	or	cc	or	or	0
anie	anie	d	any	any	0
other	other	j-jn	other	other	0
tung	tung	n1	tongue	tongue	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	crd	one	one	0
as	as	c-acp	as	as	0
necessarie	necessarie	j	necessary	necessary	0
and	and	cc	and	and	0
proper	proper	j	proper	proper	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Gentilman	Gentilman	n1	Gentleman	gentleman	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
king	king	n1	king	king	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
may	may	vmb	may	may	0
so	so	av	so	so	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
folow	folow	vvi	follow	follow	0
the	the	dt	the	the	0
very	very	j	very	very	0
meaning	meaning	n1	meaning	meaning	0
&	&	cc	&	and	0
woordes	woordes	n2	words	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
being	being	vbg	being	be	0
mislead	mislead	vvn	mislead	mislead	0
by	by	p-acp	by	by	0
fansie	fansie	n1	fancy	fancy	0
,	,	,	,	,	0
or	or	cc	or	or	0
lea	lea	n1	lea	lea	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
out	out	av	out	out	0
any	any	d	any	any	0
percell	percell	n1	percell	parcel	0
one	one	crd	one	one	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
wherof	wherof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
some	some	d	some	some	0
interpreters	interpreters	n2	interpreters	interpreter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
languages	languages	n2	languages	language	0
can	can	vmb	can	can	0
excuse	excuse	vvi	excuse	excuse	0
themsel	themsel	n1	themsel	themsel	0
∣	∣	sy	∣	∣	0
ues	ues	fw-fr	ues	ues	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
conferred	conferred	vvn	conferred	confer	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
perchaunce	perchaunce	av	perchance	perchance	0
appeere	appeere	vvi	appear	appear	0
.	.	.	.	.	1
Wherfore	Wherfore	q-crq	Wherefore	wherefore	0
receiue	receiue	vvb	receive	receive	0
you	you	pn22	you	you	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
receiue	receiue	vvb	receive	receive	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
frute	frute	n1	fruit	fruit	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
euer	euer	av	ever	ever	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
be	be	vbi	be	be	0
acknowleaged	acknowleaged	vvn	acknowledged	acknowledge	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
handes	handes	n2	hands	hand	0
:	:	:	:	:	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
,	,	,	,	,	0
pass	pass	vvb	pass	pass	0
the	the	dt	the	the	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
is	is	vbz	is	be	0
very	very	av	very	very	0
great	great	j	great	great	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowleage	knowleage	n1	knowledge	knowledge	0
this	this	d	this	this	0
benifit	benifit	n1	benefit	benefit	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
my	my	po11	my	my	0
habilitie	habilitie	n1	hability	hability	0
stretcheth	stretcheth	vvz	stretcheth	stretch	0
to	to	p-acp	to	to	0
nothyng	nothyng	pix	nothing	nothing	0
elles	elles	av	else	else	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
euermore	euermore	av	evermore	evermore	0
wishe	wishe	vvi	wish	wish	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordshipp	Lordshipp	n1	Lordship	lordship	0
longe	longe	av-j	long	long	0
lief	lief	av-j	lief	lief	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
go	go	vvi	go	go	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
warde	warde	n1	ward	ward	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
beginninges	beginninges	n2	beginnings	beginning	0
,	,	,	,	,	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
che	che	pns11	i	i	0
promise	promise	vvb	promise	promise	0
a	a	dt	a	a	0
luckie	luckie	j	lucky	lucky	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
comefort	comefort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
friendes	friendes	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
forward	forward	av-j	forward	forward	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
commune	commune	j	commune	common	0
eale	eale	n1	eale	eale	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
coun	coun	fw-mi	coun	coun	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
.	.	.	.	.	1
1.5.5.6	1.5.5.6	crd	1.5.5.6	1.5.5.6	0
.	.	.	.	.	1
