THese	THese	d	THese	these	0
to	to	p-acp	to	to	0
assert	assert	vvb	assert	assert	0
a	a	dt	a	a	0
Falsehood	Falsehood	n1	Falsehood	falsehood	0
.	.	.	.	.	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
seem'd	seem'd	vvn	seemed	seem	0
meet	meet	j	meet	meet	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Divine	Divine	j-jn	Divine	divine	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
vidence	vidence	n1	vidence	vidence	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
leave	leave	vvi	leave	leave	0
any	any	d	any	any	0
Pledge	Pledge	n1	Pledge	pledge	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Conjugal	Conjugal	j	Conjugal	conjugal	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Society	Society	n1	Society	society	0
behind	behind	p-acp	behind	behind	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
Indelibly	Indelibly	av-j	Indelibly	indelible	0
Impressed	Impressed	vvn	Impressed	impress	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Comfort	Comfort	n1	Comfort	comfort	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Child	Child	n1	Child	child	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
blessed	blessed	vvn	blessed	bless	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
a	a	dt	a	a	0
Yoke-fellow	Yoke-fellow	n1	Yokefellow	yoke-fellow	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
ving	ving	j	ving	ving	0
Evidence	Evidence	n1	Evidence	evidence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Mutual	Mutual	j	Mutual	mutual	0
Endearments	Endearments	n2	Endearments	endearment	0
,	,	,	,	,	0
then	then	cs	then	than	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Man	Man	n1	Man	man	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
will	will	vmb	will	will	0
pardon	pardon	vvi	pardon	pardon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
deavour	deavour	vvb	deavour	deavour	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Idea	Idea	n1	Idea	idea	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Perfections	Perfections	n2	Perfections	perfection	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
ways	ways	n2	ways	way	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
drawn	drawn	vvn	drawn	draw	0
this	this	d	this	this	0
faint	faint	j	faint	faint	0
Shadow	Shadow	n1	Shadow	shadow	0
of	of	pp-f	of	of	0
'em	'em	pno32	they	they	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
rude	rude	j	rude	rude	0
Pen	Pen	n1	Pen	pen	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
useful	useful	j	useful	useful	0
and	and	cc	and	and	0
valuable	valuable	j	valuable	valuable	0
Portraiture	Portraiture	n1	Portraiture	portraiture	0
of	of	pp-f	of	of	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
than	than	cs	than	than	0
any	any	d	any	any	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
drawn	drawn	vvn	drawn	draw	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pencil	Pencil	n1	Pencil	pencil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Famous	Famous	j	Famous	famous	0
Artist	Artist	n1	Artist	artist	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Out	Out	av	Out	out	0
∣	∣	sy	∣	∣	0
side	side	n1	side	side	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Inside	Inside	n1-an	Inside	inside	0
—	—	—	—	—	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
taught	taught	vvn	taught	teach	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Divine	Divine	j-jn	Divine	divine	0
Records	Records	n2	Records	record	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
Daughters	Daughters	n2	Daughters	daughter	0
are	are	vbr	are	be	0
Glorious	Glorious	j	Glorious	glorious	0
within	within	p-acp	within	within	0
;	;	;	;	;	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
by	by	p-acp	by	by	0
Experience	Experience	n1	Experience	experience	0
in	in	p-acp	in	in	0
thee	thee	pno21	thee	thou	0
;	;	;	;	;	0
you	you	pn22	you	you	0
convinc'd	convinc'd	vvd	convinced	convince	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
Charms	Charms	vvz	Charms	charm	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Vertuous	Vertuous	j	Virtuous	virtuous	0
Spouse	Spouse	n1	Spouse	spouse	0
!	!	!	!	!	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
Mine	Mine	n1	Mine	mine	0
of	of	pp-f	of	of	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
!	!	!	!	!	1
What	What	q-crq	What	what	0
sprightly	sprightly	j	sprightly	sprightly	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Vigour	Vigour	n1	Vigour	vigour	0
did	did	vdd	did	do	0
my	my	po11	my	my	0
Dear	Dear	j-jn	Dear	dear	0
give	give	vvi	give	give	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
my	my	po11	my	my	0
Thoughts	Thoughts	n2	Thoughts	thought	0
,	,	,	,	,	0
Looks	Looks	vvz	Looks	look	0
,	,	,	,	,	0
and	and	cc	and	and	0
Actions	Actions	n2	Actions	action	0
?	?	?	?	?	1
How	How	c-crq	How	how	0
many	many	d	many	many	0
new	new	j	new	new	0
Satisfactions	Satisfactions	n2	Satisfactions	satisfaction	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
?	?	?	?	?	1
How	How	q-crq	How	how	0
did	did	vdd	did	do	0
I	I	pns11	I	i	0
even	even	av	even	even	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
dy	dy	n1	die	die	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Words	Words	n2	Words	word	0
?	?	?	?	?	1
Oh	Oh	uh	O	oh	0
the	the	dt	the	the	0
kind	kind	j	kind	kind	0
and	and	cc	and	and	0
tender	tender	j	tender	tender	0
Farewells	Farewells	n2	Farewells	farewell	0
you	you	pn22	you	you	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
last	last	ord	last	last	0
Breath	Breath	n1	Breath	breath	0
;	;	;	;	;	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
Poor	Poor	j	Poor	poor	0
Rogue	Rogue	n1	Rogue	rogue	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
the	the	dt	the	the	0
kindest	kindest	js	kindest	kind	0
Hus	Hus	zz	Hus	hus	0
∣	∣	sy	∣	∣	0
band	band	n1	band	band	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
lived	lived	vvd	lived	live	0
—	—	—	—	—	0
Ill	Ill	np1	Ill	Ill	0
love	love	vvb	love	love	0
thee	thee	pno21	thee	thou	0
as	as	p-acp	as	as	0
long	long	j	long	long	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
live	live	vvb	live	live	0
—	—	—	—	—	0
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
a	a	dt	a	a	0
dear	dear	j-jn	dear	dear	0
Child	Child	n1	Child	child	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
—	—	—	—	—	0
I	I	pns11	I	i	0
love	love	vvb	love	love	0
thee	thee	pno21	thee	thou	0
dearly	dearly	av-jn	dearly	dear	0
—	—	—	—	—	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
God	God	np1	God	God	0
bless	bless	vvb	bless	bless	0
my	my	po11	my	my	0
dear	dear	j-jn	dear	dear	0
Yoke-fel	Yoke-fel	j	Yoke-fel	yoke-fel	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvb	give	give	0
him	him	pno31	him	he	0
Grace	Grace	n1	Grace	grace	0
—	—	—	—	—	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
thee	thee	pno21	thee	thou	0
give	give	vvb	give	give	0
him	him	pno31	him	he	0
Grace	Grace	n1	Grace	grace	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
so	so	av	so	so	0
here	here	av	here	here	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
live	live	vvi	live	live	0
with	with	p-acp	with	with	0
thee	thee	pno21	thee	thou	0
hereafter	hereafter	av	hereafter	hereafter	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
repeated	repeated	vvd	repeated	repeat	0
over	over	a-acp	over	over	0
and	and	cc	and	and	0
over	over	a-acp	over	over	0
very	very	av	very	very	0
earnestly	earnestly	av-j	earnestly	earnest	0
,	,	,	,	,	0
further	further	av-j	further	further	0
begging	begging	vvg	begging	beg	0
that	that	cst	that	that	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
me	me	pno11	me	i	0
his	his	png31	his	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
Grace	Grace	n1	Grace	grace	0
enough	enough	av-d	enough	enough	0
in	in	p-acp	in	in	0
store	store	n1	store	store	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
the	the	dt	the	the	0
last	last	ord	last	last	0
Minute	Minute	n1	Minute	minute	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Life	Life	n1	Life	life	0
you	you	pn22	you	you	0
spake	spake	vvd	spoke	speak	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
sensibly	sensibly	av-j	sensibly	sensible	0
as	as	c-acp	as	as	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
spake	spake	vvd	spoke	speak	0
of	of	pp-f	of	of	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
this	this	d	this	this	0
you	you	pn22	you	you	0
utter'd	utter'd	vvd	uttered	utter	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
time	time	n1	time	time	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
actually	actually	av-j	actually	actual	0
dying	dying	vvg	dying	die	0
.	.	.	.	.	1
It	It	pn31	It	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
pleasant	pleasant	j	pleasant	pleasant	0
and	and	cc	and	and	0
delectable	delectable	j	delectable	delectable	0
Sub	Sub	np1	Sub	Sub	0
∣	∣	sy	∣	∣	0
ject	ject	j-jn	ject	ject	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
further	further	av-jc	further	further	0
to	to	p-acp	to	to	0
expatiate	expatiate	j	expatiate	expatiate	0
upon	upon	p-acp	upon	upon	0
thy	thy	po21	thy	thy	0
Graces	Graces	n2	Graces	grace	0
and	and	cc	and	and	0
Moral	Moral	j	Moral	moral	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
conclude	conclude	vvi	conclude	conclude	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Wise	Wise	j	Wise	wise	0
Mans	Mans	ng1	men	man	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Vertuous	Vertuous	j	Virtuous	virtuous	0
Woman	Woman	n1	Woman	woman	0
,	,	,	,	,	0
that	that	cst	that	that	0
Many	Many	d	Many	many	0
Daughters	Daughters	n2	Daughters	daughter	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
Vertuously	Vertuously	av-j	Virtuously	virtuous	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
31.29	31.29	crd	31.29	31.29	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
excellest	excellest	vv2	excellest	excell	0
them	them	pno32	them	they	0
all	all	d	all	all	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
Lot	Lot	n1	Lot	lot	0
to	to	pc-acp	to	to	0
engage	engage	vvi	engage	engage	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Marriage	Marriage	n1	Marriage	marriage	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
impossible	impossible	j	impossible	impossible	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Wife	Wife	n1	Wife	wife	0
to	to	pc-acp	to	to	0
deface	deface	vvi	deface	deface	0
the	the	dt	the	the	0
Impression	Impression	n1	Impression	impression	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
made	made	vvn	made	make	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
enjoy	enjoy	vvi	enjoy	enjoy	0
thy	thy	po21	thy	thy	0
sweet	sweet	j	sweet	sweet	0
Fellowship	Fellowship	n1	Fellowship	fellowship	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
contemplate	contemplate	vvi	contemplate	contemplate	0
upon	upon	p-acp	upon	upon	0
thy	thy	po21	thy	thy	0
Perfections	Perfections	n2	Perfections	perfection	0
,	,	,	,	,	0
and	and	cc	and	and	0
view	view	vvi	view	view	0
this	this	d	this	this	0
Picture	Picture	n1	Picture	picture	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
Affection	Affection	n1	Affection	affection	0
hath	hath	vhz	hath	have	0
copied	copied	vvn	copied	copy	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Original	Original	j-jn	Original	original	0
,	,	,	,	,	0
that	that	cst	that	that	0
thy	thy	po21	thy	thy	0
Vertues	Vertues	n2	Virtues	virtue	0
had	had	vhd	had	have	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
own	own	d	own	own	0
Soul	Soul	n1	Soul	soul	0
—	—	—	—	—	0
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
(	(	(	(	(	0
my	my	po11	my	my	0
dearest	dearest	js-jn	dearest	dear	0
)	)	)	)	)	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
with	with	p-acp	with	with	0
unexpressible	unexpressible	j	unexpressible	unexpressible	0
Grief	Grief	n1	Grief	grief	0
bid	bid	vvb	bid	bid	0
thee	thee	pno21	thee	thou	0
a	a	dt	a	a	0
long	long	j	long	long	0
Adieu	Adieu	uh-n	Adieu	adieu	0
;	;	;	;	;	0
but	but	p-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
still	still	av	still	still	0
comforts	comforts	vvz	comforts	comfort	0
me	me	pno11	me	i	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
meet	meet	vvi	meet	meet	0
in	in	p-acp	in	in	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	a-acp	there	there	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
any	any	d	any	any	0
more	more	av-dc	more	more	0
perplexing	perplexing	vvg	perplexing	perplex	0
Separation	Separation	n1	Separation	separation	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
shou'd	shou'd	vvd	should	shove	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
order'd	order'd	vvn	ordered	order	0
thy	thy	po21	thy	thy	0
Death	Death	n1	Death	death	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
,	,	,	,	,	0
and	and	cc	and	and	0
perform	perform	vvi	perform	perform	0
the	the	dt	the	the	0
last	last	ord	last	last	0
Offices	Offices	n2	Offices	office	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Love	Love	n1	Love	love	0
.	.	.	.	.	1
That	That	cst	That	that	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
happen	happen	vvi	happen	happen	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
great	great	j	great	great	0
Distance	Distance	n1	Distance	distance	0
from	from	p-acp	from	from	0
thee	thee	pno21	thee	thou	0
:	:	:	:	:	0
So	So	av	So	so	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Comfort	Comfort	n1	Comfort	comfort	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Love	Love	n1	Love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
last	last	ord	last	last	0
moments	moments	n2	moments	moment	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
doubtless	doubtless	av-j	doubtless	doubtless	0
it	it	pn31	it	it	0
pleased	pleased	vvd	pleased	please	0
and	and	cc	and	and	0
comforted	comforted	vvn	comforted	comfort	0
you	you	pn22	you	you	0
much	much	d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
allay'd	allay'd	vvn	allayed	allay	0
your	your	po22	your	your	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
enjoy'd	enjoy'd	vvd	enjoyed	enjoy	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
distress	distress	n1	distress	distress	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
stant	stant	j	stant	stant	0
Attendance	Attendance	n1	Attendance	attendance	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
dear	dear	j-jn	dear	dear	0
a	a	dt	a	a	0
Friend	Friend	n1	Friend	friend	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
this	this	d	this	this	0
softned	softned	vvd	softened	soften	0
your	your	po22	your	your	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
just	just	av	just	just	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
lessen	lessen	vvi	lessen	lessen	0
my	my	po11	my	my	0
Sorrow	Sorrow	n1	Sorrow	sorrow	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
endur'd	endur'd	vvd	endured	endure	0
.	.	.	.	.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
too	too	av	too	too	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
sought	sought	vvd	sought	seek	0
and	and	cc	and	and	0
procur'd	procur'd	vvn	procured	procure	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
best	best	js	best	best	0
Means	Means	n2	Means	mean	0
and	and	cc	and	and	0
Helps	Helps	vvz	Helps	help	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
Art	Art	n1	Art	art	0
&	&	cc	&	and	0
Nature	Nature	n1	Nature	nature	0
could	could	vmd	could	can	0
afford	afford	vvi	afford	afford	0
,	,	,	,	,	0
and	and	cc	and	and	0
sure	sure	av-j	sure	sure	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
could	could	vmd	could	can	0
any	any	d	any	any	0
Physitian	Physitian	n1	Physician	physician	0
or	or	cc	or	or	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
have	have	vhb	have	have	0
sav'd	sav'd	vvn	saved	save	0
your	your	po22	your	your	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
Dr.	Dr.	n1	Dr.	dr.	1
T	T	sy	TO	t	0
—	—	—	—	—	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	0
C	C	sy	C	c	0
—	—	—	—	—	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cousin	Cousin	n1	Cousin	cousin	0
J	J	pns11	J	i	0
—	—	—	—	—	0
n	n	n1	n	n	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
wearied	wearied	j-vvn	wearied	weary	0
Endeavours	Endeavours	n2	Endeavours	endeavour	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
thy	thy	po21	thy	thy	0
Life	Life	n1	Life	life	0
shall	shall	vmb	shall	shall	0
beAs	beAs	fw-la	beAs	beas	0
you	you	pn22	you	you	0
desired	desired	vvd	desired	desire	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
Death-Bed	Death-Bed	n1	Death-Bed	deathbed	0
.	.	.	.	.	1
(	(	(	(	(	0
thankfully	thankfully	av-j	thankfully	thankful	0
)	)	)	)	)	0
acknowledged	acknowledged	vvd	acknowledged	acknowledge	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Dying	Dying	j-vvg	Dying	die	0
Day	Day	n1	Day	day	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
evidently	evidently	av-j	evidently	evident	0
God's	God's	npg1	God's	God	0
Will	Will	n1	Will	will	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
,	,	,	,	,	0
no	no	dx	no	no	0
Care	Care	n1	Care	care	0
or	or	cc	or	or	0
Ten	Ten	crd	Ten	ten	0
∣	∣	sy	∣	∣	0
derness	derness	n1	derness	derness	0
could	could	vmd	could	can	0
retain	retain	vvi	retain	retain	0
you	you	pn22	you	you	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
my	my	po11	my	my	0
Comfort	Comfort	n1	Comfort	comfort	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
Virtuous	Virtuous	j	Virtuous	virtuous	0
and	and	cc	and	and	0
Pious	Pious	j	Pious	pious	0
,	,	,	,	,	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
measure	measure	n1	measure	measure	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
Die	Die	vvi	Die	die	0
;	;	;	;	;	0
and	and	cc	and	and	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
your	your	po22	your	your	0
Death	Death	n1	Death	death	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
undanted	undanted	j	undaunted	undaunted	0
Courage	Courage	n1	Courage	courage	0
and	and	cc	and	and	0
Resolution	Resolution	n1	Resolution	resolution	0
.	.	.	.	.	1
Vir	Vir	fw-la	Vir	vir	0
∣	∣	sy	∣	∣	0
tueSee	tueSee	vvb	tueSee	tuesee	0
Mr.	Mr.	n1	Mr.	mr.	1
Doring	Doring	np1	Doring	Doring	0
∣	∣	sy	∣	∣	0
ton's	ton's	ng1-jn	ton's	ton's	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
solations	solations	n2	solations	solation	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Friend	Friend	n1	Friend	friend	0
.	.	.	.	.	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Essay	Essay	n1	Essay	essay	0
,	,	,	,	,	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Pre	Pre	np1	Pre	Pre	0
∣	∣	sy	∣	∣	0
ludium	ludium	fw-la	ludium	ludium	0
of	of	pp-f	of	of	0
Dying	Dying	vvg	Dying	die	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
it	it	pn31	it	it	0
morti	morti	fw-la	morti	morti	0
∣	∣	sy	∣	∣	0
fies	fies	zz	fies	fies	0
our	our	po12	our	our	0
