FOrasmuch	FOrasmuch	av	FOrasmuch	forasmuch	0
in	in	p-acp	in	in	0
betweene	betweene	p-acp	between	between	0
two	two	crd	two	two	0
walles	walles	n2	walls	wall	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
passeth	passeth	vvz	passes	pass	0
by	by	p-acp	by	by	0
places	places	n2	places	place	0
where	where	q-crq	where	where	0
are	are	vbr	are	be	0
rotten	rotten	vvn	rotten	rot	0
Plantes	Plantes	n2	Plants	plant	0
,	,	,	,	,	0
and	and	cc	and	and	0
naughty	naughty	j	naughty	naughty	0
Trees	Trees	n2	Trees	tree	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
dead	dead	j	dead	dead	0
bodies	bodies	n2	bodies	body	0
are	are	vbr	are	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
altereth	altereth	vvz	altereth	alter	0
at	at	p-acp	at	at	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
receiueth	receiueth	vvz	receiveth	receive	0
an	an	dt	and	a	0
euill	euill	j-jn	evil	evil	0
quality	quality	n1	quality	quality	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
Phisitions	Phisitions	n2	Physicians	physician	0
did	did	vdd	did	do	0
forbid	forbid	vvi	forbid	forbid	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
plague	plague	n1	plague	plague	0
the	the	dt	the	the	0
water	water	n1	water	water	0
shoulde	shoulde	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvi	cause	cause	0
the	the	dt	the	the	0
corrupt	corrupt	j	corrupt	corrupt	0
ayres	ayres	n2	airs	air	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
infect	infect	vvi	infect	infect	0
it	it	pn31	it	it	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
like	like	j	like	like	0
∣	∣	sy	∣	∣	0
wise	wise	n1	wise	wise	0
an	an	cs	and	an	0
other	other	j-jn	other	other	0
inconuenience	inconuenience	n1	inconvenience	inconvenience	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
euery	euery	d	every	every	0
night	night	n1	night	night	0
set	set	vvd	set	set	0
the	the	dt	the	the	0
water	water	n1	water	water	0
too	too	av	too	too	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
colde	colde	j-jn	cold	cold	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ayre	Ayre	n1	Air	air	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
nights	nights	n2	nights	night	0
and	and	cc	and	and	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Summer	Summer	n1	Summer	summer	0
time	time	n1	time	time	0
are	are	vbr	are	be	0
so	so	av	so	so	0
whot	whot	j	hot	hot	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
doeth	doeth	vdz	doth	do	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
water	water	n1	water	water	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
set	set	vvn	set	set	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
,	,	,	,	,	0
is	is	vbz	is	be	0
whotter	whotter	jc	whotter	hot	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	a-acp	before	fore	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
made	made	vvn	made	make	0
any	any	d	any	any	0
whit	whit	n1	whit	whit	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
it	it	pn31	it	it	0
dureth	dureth	vvz	dureth	dure	0
no	no	dx	no	no	0
longer	longer	jc	longer	long	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Morning	Morning	n1	Morning	morning	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
needefull	needefull	j	needful	needful	0
,	,	,	,	,	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
betweene	betweene	p-acp	between	between	0
Winter	Winter	n1	Winter	winter	0
and	and	cc	and	and	0
Sommer	Sommer	n1	Summer	summer	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
woulde	woulde	vmd	would	will	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
rayne	rayne	n1	rain	rain	0
,	,	,	,	,	0
the	the	dt	the	the	0
tempestes	tempestes	n2	tempests	tempest	0
and	and	cc	and	and	0
cloudes	cloudes	n2	clouds	cloud	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
alterations	alterations	n2	alterations	alteration	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
suf	suf	fw-fr	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	p-acp	fer	for	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
experience	experience	n1	experience	experience	0
doeth	doeth	vdz	doth	do	0
shewe	shewe	vvi	show	show	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
way	way	n1	way	way	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
cold	cold	j-jn	cold	cold	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
wholesome	wholesome	j	wholesome	wholesome	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
without	without	p-acp	without	without	0
hurt	hurt	n1	hurt	hurt	0
than	than	cs	than	than	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
:	:	:	:	:	0
wherein	wherein	c-crq	wherein	wherein	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
euill	euill	j-jn	evil	evil	0
qualitie	qualitie	n1	quality	quality	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
estimation	estimation	n1	estimation	estimation	0
which	which	r-crq	which	which	0
doe	doe	vdb	do	do	0
vse	vse	vvi	use	use	0
this	this	d	this	this	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
colde	colde	n-jn	cold	cold	0
that	that	cst	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
drinke	drinke	vvi	drink	drink	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
into	into	p-acp	into	into	0
vessels	vessels	n2	vessels	vessel	0
of	of	pp-f	of	of	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
or	or	cc	or	or	0
metall	metall	n1	metal	metal	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
alwayes	alwayes	av	always	always	0
make	make	vvi	make	make	0
winde	winde	n1	wind	wind	0
and	and	cc	and	and	0
ayre	ayre	n1	air	air	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vessels	vessels	n2	vessels	vessel	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
wet	wet	j	wet	wet	0
lynnen	lynnen	n1	linen	linen	0
cloth	cloth	n1	cloth	cloth	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
continually	continually	av-j	continually	continual	0
without	without	p-acp	without	without	0
ceasing	ceasing	vvg	ceasing	cease	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
meate	meate	n1	meat	meat	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sorte	sorte	n1	sort	sort	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
colde	colde	j-jn	cold	cold	0
to	to	p-acp	to	to	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hote	hote	j	hight	hot	0
ayre	ayre	n1	air	air	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
ioyned	ioyned	vvn	joined	join	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
awaye	awaye	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
freshe	freshe	j	fresh	fresh	0
and	and	cc	and	and	0
colde	colde	j-jn	cold	cold	0
ayre	ayre	n1	air	air	0
,	,	,	,	,	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
doeth	doeth	vdz	doth	do	0
when	when	c-crq	when	when	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
gathered	gathered	vvn	gathered	gather	0
winde	winde	n1	wind	wind	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
face	face	n1	face	face	0
,	,	,	,	,	0
and	and	cc	and	and	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
hote	hote	j	hight	hot	0
ayre	ayre	n1	air	air	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
ioyned	ioyned	vvn	joined	join	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
freshe	freshe	j	fresh	fresh	0
ayre	ayre	n1	air	air	0
it	it	pn31	it	it	0
maketh	maketh	vvz	makes	make	0
it	it	pn31	it	it	0
colde	colde	j-jn	cold	cold	0
and	and	cc	and	and	0
refresheth	refresheth	vvz	refresheth	refresh	0
.	.	.	.	.	1
The	The	dt	The	the	0
other	other	j-jn	other	other	0
waye	waye	n1	way	way	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
well	well	av	well	well	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
vessels	vessels	n2	vessels	vessel	0
with	with	p-acp	with	with	0
water	water	n1	water	water	0
or	or	cc	or	or	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
The	The	dt	The	the	0
seconde	seconde	ord	seconde	second	0
manner	manner	n1	manner	manner	0
howe	howe	c-crq	how	how	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
wels	wels	n2	wells	well	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hurt	hurt	n1	hurt	hurt	0
that	that	cst	that	that	0
commeth	commeth	vvz	comes	come	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
they	they	pns32	they	they	0
remayne	remayne	vvb	remain	remain	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
daye	daye	n1	day	day	0
.	.	.	.	.	1
This	This	d	This	this	0
kynde	kynde	n1	kind	kind	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
colde	colde	n-jn	cold	cold	0
hath	hath	vhz	hath	have	0
also	also	av	also	also	0
many	many	d	many	many	0
inconueniences	inconueniences	n2	inconveniences	inconvenience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
water	water	n1	water	water	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
put	put	vvn	put	put	0
,	,	,	,	,	0
cheefely	cheefely	av-jn	chiefly	chief	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
welles	welles	n2	wells	well	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cities	cities	n2	cities	city	0
and	and	cc	and	and	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
parte	parte	n1	part	part	0
are	are	vbr	are	be	0
fowle	fowle	j	fowl	foul	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
filthinesse	filthinesse	n1	filthiness	filthiness	0
.	.	.	.	.	1
The	The	dt	The	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
welles	welles	n2	wells	well	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
earthly	earthly	j	earthly	earthly	0
water	water	n1	water	water	0
,	,	,	,	,	0
grosse	grosse	j	gross	gross	0
and	and	cc	and	and	0
harde	harde	j	harden	hard	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
continually	continually	av-j	continually	continual	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
shut	shut	vvn	shut	shut	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
bowels	bowels	n2	bowels	bowel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
standing	standing	j-vvg	standing	stand	0
water	water	n1	water	water	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
of	of	pp-f	of	of	0
force	force	n1	force	force	0
he	he	pns31	he	he	0
putrified	putrified	vvd	putrified	putrify	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
beames	beames	n2	beams	beam	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
pearce	pearce	vvi	pierce	pierce	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
doeth	doeth	vdz	doth	do	0
visite	visite	vvi	visit	visit	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
continual	continual	j	continual	continual	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
euill	euill	j-jn	evil	evil	0
vapours	vapours	n2	vapours	vapour	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
easily	easily	av-j	easily	easy	0
rott	rott	vvi	rot	rot	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
foule	foule	j	foul	foul	0
waters	waters	n2	waters	water	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
durte	durte	n1	dirt	dirt	0
and	and	cc	and	and	0
claye	claye	n1	clay	clay	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mischiefes	mischiefes	n2	mischiefs	mischief	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
euill	euill	j-jn	evil	evil	0
qualitie	qualitie	n1	quality	quality	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
water	water	n1	water	water	0
or	or	cc	or	or	0
wine	wine	n1	wine	wine	0
is	is	vbz	is	be	0
so	so	av	so	so	0
put	put	vvn	put	put	0
a	a	dt	a	a	0
long	long	j	long	long	0
tyme	tyme	n1	time	time	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
foule	foule	j	foul	foul	0
standing	standing	j-vvg	standing	stand	0
water	water	n1	water	water	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
come	come	vvi	come	come	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
participateth	participateth	vvz	participateth	participate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
euill	euill	j-jn	evil	evil	0
qualitie	qualitie	n1	quality	quality	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
?	?	?	?	?	1
And	And	cc	And	and	0
so	so	av	so	so	0
Galen	Galen	np1	Galen	Galen	0
sayeth	sayeth	vvz	sayeth	say	0
,	,	,	,	,	0
Galen	Galen	np1	Galen	Galen	0
.	.	.	.	.	0
that	that	cst	that	that	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
well	well	av	well	well	0
,	,	,	,	,	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
full	full	j	full	full	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
fulnesse	fulnesse	n1	fullness	fullness	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
well	well	av	well	well	0
doeth	doeth	vdz	doth	do	0
penetrate	penetrate	vvi	penetrate	penetrate	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
vapour	vapour	n1	vapour	vapour	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
goeth	goeth	vvz	goes	go	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
emptie	emptie	j	empty	empty	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
uenient	uenient	j	venient	venient	0
that	that	cst	that	that	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
bee	bee	vbi	be	be	0
filled	filled	vvn	filled	fill	0
full	full	j	full	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
well	well	av	well	well	0
stopt	stopt	vvn	stopped	stop	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
sayde	sayde	vvn	said	say	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
well	well	av	well	well	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
well	well	av	well	well	0
stopped	stopped	vvn	stopped	stop	0
.	.	.	.	.	1
And	And	cc	And	and	0
hee	hee	pns31	he	he	0
sayeth	sayeth	vvz	sayeth	say	0
the	the	pno32	thee	they	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
trarye	trarye	vvi	trarye	trarye	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
then	then	cs	then	than	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
put	put	vvn	put	put	0
full	full	j	full	full	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
some	some	d	some	some	0
parte	parte	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
mayne	mayne	n1	main	main	0
emptie	emptie	j	empty	empty	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
colde	colde	j-jn	cold	cold	0
ayre	ayre	n1	air	air	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
season	season	n1	season	season	0
ente	ente	vvn	ente	ente	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
emptie	emptie	j	empty	empty	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
water	water	n1	water	water	0
more	more	av-dc	more	more	0
colde	colde	j-jn	cold	cold	0
.	.	.	.	.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
vnstop	vnstop	vvb	unstop	unstop	0
∣	∣	sy	∣	∣	0
ped	ped	n1	ped	bed	0
and	and	cc	and	and	0
not	not	xx	not	not	0
full	full	j	full	full	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
coole	coole	j	cool	cool	0
in	in	p-acp	in	in	0
metall	metall	n1	metal	metal	0
,	,	,	,	,	0
i	i	uh	i	i	0
euill	euill	j-jn	evil	evil	0
.	.	.	.	.	1
Ordinarily	Ordinarily	av-jn	Ordinarily	ordinary	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
vessels	vessels	n2	vessels	vessel	0
of	of	pp-f	of	of	0
Copper	Copper	n1	Copper	copper	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lease	lease	n1	lease	lease	0
of	of	pp-f	of	of	0
Milan	Milan	np1	Milan	Milan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
welles	welles	n2	wells	well	0
for	for	p-acp	for	for	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
.	.	.	.	.	1
The	The	dt	The	the	0
Copper	Copper	n1	Copper	copper	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
well	well	av	well	well	0
tinned	tinned	vvn	tinned	tin	0
within	within	a-acp	within	within	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
suffer	suffer	vvi	suffer	suffer	0
too	too	av	too	too	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
colde	colde	j-jn	cold	cold	0
an	an	zz	an	an	0
,	,	,	,	,	0
euil	euil	j-jn	evil	evil	0
qualitie	qualitie	n1	quality	quality	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
moysture	moysture	n1	moisture	moisture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
well	well	av	well	well	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
growen	growen	vvn	grown	grow	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
mediately	mediately	av-j	mediately	mediate	0
,	,	,	,	,	0
a	a	dt	a	a	0
certeine	certeine	j	certain	certain	0
greenesse	greenesse	n1	greenesse	greenesse	0
