RENOWMED	RENOWMED	j-vvn	RENOWNED	renown	0
Politicall	Politicall	j	Political	political	0
bodie	bodie	n1	body	body	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
accordingly	accordingly	av-vvg	accordingly	accord	0
effected	effected	vvn	effected	effect	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
seeth	seeth	vvz	sees	see	0
not	not	xx	not	not	0
now	now	av	now	now	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
naturall	naturall	j	natural	natural	0
and	and	cc	and	and	0
Politicall	Politicall	j	Political	political	0
stomacks	stomacks	n2	stomachs	stomach	0
both	both	av-d	both	both	0
,	,	,	,	,	0
are	are	vbr	are	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
supplies	supplies	n2	supplies	supply	0
may	may	vmb	may	may	0
any	any	d	any	any	0
way	way	n1	way	way	0
be	be	vbb	be	be	0
helpe	helpe	vvi	help	help	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
to	to	pc-acp	to	to	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
both	both	d	both	both	0
for	for	p-acp	for	for	0
publike	publike	j	public	public	0
good	good	j	good	good	0
?	?	?	?	?	1
And	And	cc	And	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
things	things	n2	things	thing	0
helpefull	helpefull	j	helpful	helpful	0
must	must	vmb	must	must	0
so	so	av	so	so	0
be	be	vbi	be	be	0
supplied	supplied	vvn	supplied	supply	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
things	things	n2	things	thing	0
hurtfull	hurtfull	j	hurtful	hurtful	0
likewise	likewise	av	likewise	likewise	0
must	must	vmb	must	must	0
forthwith	forthwith	av	forthwith	forthwith	0
be	be	vbi	be	be	0
suppressed	suppressed	vvn	suppressed	suppress	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
enfeebling	enfeebling	vvg	enfeebling	enfeeble	0
or	or	cc	or	or	0
weakening	weakening	vvg	weakening	weaken	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
faculties	faculties	n2	faculties	faculty	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
there	there	a-acp	there	there	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
be	be	vbb	be	be	0
possibly	possibly	av-j	possibly	possible	0
found	found	vvd	found	find	0
more	more	av-dc	more	more	0
hurtfull	hurtfull	j	hurtful	hurtful	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
happie	happie	j	happy	happy	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
stomacks	stomacks	n2	stomachs	stomach	0
,	,	,	,	,	0
then	then	av	then	then	0
superfluous	superfluous	j	superfluous	superfluous	0
excesse	excesse	n1	excess	excess	0
,	,	,	,	,	0
or	or	cc	or	or	0
pining	pining	j-vvg	pining	pine	0
wants	wants	n2	wants	want	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
superfluous	superfluous	j	superfluous	superfluous	0
excesse	excesse	n1	excess	excess	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
stomacks	stomacks	n2	stomachs	stomach	0
is	is	vbz	is	be	0
feareful	feareful	j	fearful	fearful	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
ouerwhelmed	ouerwhelmed	vvn	overwhelmed	overwhelm	0
and	and	cc	and	and	0
tumbled	tumbled	vvn	tumbled	tumble	0
headlong	headlong	av-j	headlong	headlong	0
into	into	p-acp	into	into	0
most	most	ds	most	most	0
dange	dange	j	dange	dange	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
surfeits	surfeits	n2	surfeits	surfeit	0
and	and	cc	and	and	0
deadly	deadly	j	deadly	deadly	0
distempers	distempers	n2	distempers	distemper	0
:	:	:	:	:	0
so	so	av	so	so	0
surely	surely	av-j	surely	sure	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
oppres	oppres	vvi	oppress	oppress	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
and	and	cc	and	and	0
pining	pining	j-vvg	pining	pine	0
wants	wants	n2	wants	want	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
fearefully	fearefully	av-j	fearfully	fearful	0
enfeebled	enfeebled	vvn	enfeebled	enfeeble	0
,	,	,	,	,	0
and	and	cc	and	and	0
finally	finally	av-j	finally	final	0
disabled	disabled	vvn	disabled	disable	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
timely	timely	j	timely	timely	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
designements	designements	n2	designments	designment	0
for	for	p-acp	for	for	0
publike	publike	j	public	public	0
good	good	j	good	good	0
.	.	.	.	.	1
First	First	np1	First	First	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
timely	timely	j	timely	timely	0
suppressing	suppressing	vvg	suppressing	suppress	0
of	of	pp-f	of	of	0
whatsoe	whatsoe	n1	whatsoe	whatsoe	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
superfluous	superfluous	j	superfluous	superfluous	0
excesse	excesse	n1	excess	excess	0
annoying	annoying	vvg	annoying	annoy	0
the	the	dt	the	the	0
healthfull	healthfull	j	healthful	healthful	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
these	these	d	these	these	0
stomacks	stomacks	n2	stomachs	stomach	0
)	)	)	)	)	0
a	a	dt	a	a	0
prouident	prouident	j	provident	provident	0
care	care	n1	care	care	0
must	must	vmb	must	must	0
forthwith	forthwith	av	forthwith	forthwith	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
all	all	d	all	all	0
carowsing	carowsing	vvg	carousing	carouse	0
and	and	cc	and	and	0
quaffing	quaffing	vvg	quaffing	quaff	0
,	,	,	,	,	0
all	all	d	all	all	0
gulling	gulling	vvg	gulling	gull	0
and	and	cc	and	and	0
gormandizing	gormandizing	vvg	gormandizing	gormandize	0
,	,	,	,	,	0
all	all	d	all	all	0
excessiue	excessiue	j	excessive	excessive	0
and	and	cc	and	and	0
riotous	riotous	j	riotous	riotous	0
banquetting	banquetting	n-vvg	banqueting	banquet	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	cst	that	that	0
all	all	d	all	all	0
superfluous	superfluous	j	superfluous	superfluous	0
buildings	buildings	n2	buildings	building	0
,	,	,	,	,	0
all	all	d	all	all	0
needlesse	needlesse	j	needless	needless	0
braueries	braueries	n2	braveries	bravery	0
,	,	,	,	,	0
all	all	d	all	all	0
extrauagant	extrauagant	j	extravagant	extravagant	0
sports	sports	n2	sports	sport	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
profluuious	profluuious	j	profluvious	profluvious	0
dispendings	dispendings	n2-vvg	dispendings	dispending	0
be	be	vbi	be	be	0
heedfully	heedfully	av-j	heedfully	heedful	0
auoyded	auoyded	vvn	avoided	avoid	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
state	state	n1	state	state	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
stomacks	stomacks	n2	stomachs	stomach	0
themselues	themselues	px32	themselves	themselves	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
these	these	d	these	these	0
onely	onely	j	only	only	0
respects	respects	n2	respects	respect	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
euen	euen	av-j	even	even	0
purposely	purposely	av	purposely	purposely	0
(	(	(	(	(	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
yet	yet	av	yet	yet	0
synecdochically	synecdochically	av-j	synecdochically	synecdochical	0
)	)	)	)	)	0
censured	censured	vvn	censured	censure	0
all	all	d	all	all	0
those	those	d	those	those	0
the	the	dt	the	the	0
former	former	j	former	former	0
most	most	av-ds	most	most	0
foule	foule	j	foul	foul	0
and	and	cc	and	and	0
shamefull	shamefull	j	shameful	shameful	0
disorders	disorders	n2	disorders	disorder	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Tobacco	Tobacco	n1	Tobacco	tobacco	0
fumes	fumes	n2	fumes	fume	0
;	;	;	;	;	0
putting	putting	vvg	putting	put	0
downe	downe	a-acp	down	down	0
a	a	dt	a	a	0
part	part	n1	part	part	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
:	:	:	:	:	0
and	and	cc	and	and	0
naming	naming	vvg	naming	name	0
that	that	cst	that	that	0
one	one	pi	one	one	0
vice	vice	n1	vice	vice	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
liuely	liuely	av-j	lively	lively	0
represent	represent	vvi	represent	represent	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
other	other	n-jn	other	other	0
the	the	dt	the	the	0
smokelike	smokelike	av	smokelike	smokelike	0
vanishing	vanishing	vvg	vanishing	vanish	0
vapours	vapours	n2	vapours	vapour	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
very	very	j	very	very	0
principall	principall	j-jn	principal	principal	0
annoyance	annoyance	n1	annoyance	annoyance	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
the	the	dt	the	the	0
stomacks	stomacks	n2	stomachs	stomach	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
conse	conse	fw-fr	conse	conse	0
∣	∣	sy	∣	∣	0
quently	quently	av-j	quently	quent	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
naturall	naturall	j	natural	natural	0
,	,	,	,	,	0
and	and	cc	and	and	0
Politi	Politi	np1	Politi	Politi	0
∣	∣	sy	∣	∣	0
call	call	n1	call	call	0
bodies	bodies	n2	bodies	body	0
themselues	themselues	px32	themselves	themselves	0
.	.	.	.	.	1
And	And	cc	And	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
all	all	d	all	all	0
such	such	d	such	such	0
superfluous	superfluous	j	superfluous	superfluous	0
excesse	excesse	n1	excess	excess	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
more	more	dc	more	more	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
much	much	d	much	much	0
)	)	)	)	)	0
all	all	d	all	all	0
those	those	d	those	those	0
oppressing	oppressing	j-vvg	oppressing	oppress	0
and	and	cc	and	and	0
pining	pining	j-vvg	pining	pine	0
wants	wants	n2	wants	want	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
sort	sort	n1	sort	sort	0
)	)	)	)	)	0
surprize	surprize	vvi	surprise	surprise	0
the	the	dt	the	the	0
good	good	j	good	good	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
stomacks	stomacks	n2	stomachs	stomach	0
,	,	,	,	,	0
must	must	vmb	must	must	0
forthwith	forthwith	av	forthwith	forthwith	0
be	be	vbi	be	be	0
warily	warily	av-j	warily	wary	0
suppressed	suppressed	vvn	suppressed	suppress	0
.	.	.	.	.	1
Namely	Namely	av	Namely	namely	0
,	,	,	,	,	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
competent	competent	j	competent	competent	0
tillage	tillage	n1	tillage	tillage	0
for	for	p-acp	for	for	0
corne	corne	n1	corn	corn	0
;	;	;	;	;	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
conuenient	conuenient	j	convenient	convenient	0
pasturing	pasturing	vvg	pasturing	pasture	0
for	for	p-acp	for	for	0
beeues	beeues	n2	beeves	beef	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
oxen	oxen	n2	oxen	ox	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
milch-kine	milch-kine	n2	milk-cows	milk-cow	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
sheepe	sheepe	n1	sheep	sheep	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
conuenient	conuenient	j	convenient	convenient	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
manure	manure	vvi	manure	manure	0
,	,	,	,	,	0
mannage	mannage	vvi	manage	manage	0
,	,	,	,	,	0
enable	enable	vvi	enable	enable	0
,	,	,	,	,	0
and	and	cc	and	and	0
strengthen	strengthen	vvi	strengthen	strengthen	0
their	their	po32	their	their	0
seuerall	seuerall	j	several	several	0
tillages	tillages	n2	tillages	tillage	0
and	and	cc	and	and	0
pasture	pasture	n1	pasture	pasture	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
conuenient	conuenient	j	convenient	convenient	0
increase	increase	n1	increase	increase	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
fully	fully	av-j	fully	full	0
suffice	suffice	vvi	suffice	suffice	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
necessarie	necessarie	j	necessary	necessary	0
supportation	supportation	n1	supportation	supportation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
good	good	j	good	good	0
.	.	.	.	.	1
The	The	dt	The	the	0
want	want	n1	want	want	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
politicke	politicke	j	politic	politic	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
peaceable	peaceable	j	peaceable	peaceable	0
,	,	,	,	,	0
and	and	cc	and	and	0
publike	publike	j	public	public	0
good	good	j	good	good	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
orderly	orderly	j	orderly	orderly	0
and	and	cc	and	and	0
quiet	quiet	j-jn	quiet	quiet	0
collecting	collecting	vvg	collecting	collect	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
singular	singular	j	singular	singular	0
blessings	blessings	n2	blessings	blessing	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
much	much	d	much	much	0
mercie	mercie	n1	mercy	mercy	0
)	)	)	)	)	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
stoweth	stoweth	vvz	stoweth	stow	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
their	their	po32	their	their	0
ordinarie	ordinarie	j	ordinary	ordinary	0
labours	labours	n2	labours	labour	0
for	for	p-acp	for	for	0
publike	publike	j	public	public	0
good	good	j	good	good	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
heedfully	heedfully	av-j	heedfully	heedful	0
respected	respected	vvn	respected	respect	0
and	and	cc	and	and	0
timely	timely	av-j	timely	timely	0
redressed	redressed	vvn	redressed	redress	0
by	by	p-acp	by	by	0
publike	publike	j	public	public	0
authoritie	authoritie	n1	authority	authority	0
.	.	.	.	.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
excellent	excellent	j	excellent	excellent	0
Highnesse	Highnesse	n1	Highness	highness	0
may	may	vmb	may	may	0
herein	herein	av	herein	herein	0
againe	againe	av	again	again	0
be	be	vbi	be	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
to	to	p-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
great	great	j	great	great	0
conueniencie	conueniencie	n1	conveniency	conveniency	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
good	good	j	good	good	0
penall	penall	j	penal	penal	0
sta	sta	fw-la	sta	sta	0
∣	∣	sy	∣	∣	0
tutes	tutes	n2	tutes	tute	0
(	(	(	(	(	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
but	but	cc-acp	but	but	0
carefully	carefully	av-j	carefully	careful	0
executed	executed	vvn	executed	execute	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
do	do	vdb	do	do	0
necessa	necessa	fw-la	necessa	necessa	0
∣	∣	sy	∣	∣	0
rily	rily	av-j	rily	ry	0
concerne	concerne	vvb	concern	concern	0
the	the	dt	the	the	0
orderly	orderly	j	orderly	orderly	0
vpholding	vpholding	vvg	upholding	uphold	0
of	of	pp-f	of	of	0
husbandrie	husbandrie	n1	husbandry	husbandry	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
owne	owne	d	own	own	0
proper	proper	j	proper	proper	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
or	or	cc	or	or	0
do	do	vdb	do	do	0
purposely	purposely	av	purposely	purposely	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
timely	timely	j	timely	timely	0
sup	sup	vvb	sup	sup	0
∣	∣	sy	∣	∣	0
pressing	pressing	n-vvg	pressing	press	0
of	of	pp-f	of	of	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
riots	riots	n2	riots	riot	0
,	,	,	,	,	0
routs	routs	n2	routs	rout	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnlawfull	vnlawfull	j	unlawful	unlawful	0
assem	assem	fw-la	assem	assem	0
∣	∣	sy	∣	∣	0
blies	blies	n2	blies	bly	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
respectiuely	respectiuely	av-j	respectively	respective	0
ouerlay	ouerlay	vvi	overlay	overlay	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
husband	husband	n1	husband	husband	0
∣	∣	sy	∣	∣	0
mens	mens	ng2	men's	man	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
peaceable	peaceable	j	peaceable	peaceable	0
proiects	proiects	n2	projects	project	0
concerning	concerning	vvg	concerning	concern	0
any	any	d	any	any	0
their	their	po32	their	their	0
peculiar	peculiar	j	peculiar	peculiar	0
professions	professions	n2	professions	profession	0
for	for	p-acp	for	for	0
publike	publike	j	public	public	0
good	good	j	good	good	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
consideration	consideration	n1	consideration	consideration	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
purposely	purposely	av	purposely	purposely	0
,	,	,	,	,	0
and	and	cc	and	and	0
largely	largely	av-j	largely	large	0
laid	laid	vvd	laid	lay	0
open	open	av-j	open	open	0
the	the	dt	the	the	0
vrgent	vrgent	j	urgent	urgent	0
necessitie	necessitie	n1	necessity	necessity	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
timely	timely	j	timely	timely	0
sup	sup	vvb	sup	sup	0
∣	∣	sy	∣	∣	0
pressing	pressing	n-vvg	pressing	press	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
late	late	j	late	late	0
disordered	disordered	j-vvn	disordered	disorder	0
and	and	cc	and	and	0
vnlawfull	vnlawfull	j	unlawful	unlawful	0
attempt	attempt	n1	attempt	attempt	0
of	of	pp-f	of	of	0
lawlesse	lawlesse	j	lawless	lawless	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
about	about	a-acp	about	about	0
the	the	dt	the	the	0
vnorderly	vnorderly	av-j	unorderly	unorderly	0
and	and	cc	and	and	0
tumultu	tumultu	fw-ge	tumultu	tumultu	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
disparking	disparking	n-vvg	disparking	dispark	0
of	of	pp-f	of	of	0
pastures	pastures	n2	pastures	pasture	0
and	and	cc	and	and	0
seuerall	seuerall	j	several	several	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
an	an	dt	and	a	0
idle	idle	j	idle	idle	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
necessarie	necessarie	j	necessary	necessary	0
(	(	(	(	(	0
though	though	cs	though	though	0
needlesse	needlesse	j	needless	needless	0
)	)	)	)	)	0
augmen	augmen	n2	augmen	augman	0
∣	∣	sy	∣	∣	0
tation	tation	n1	tation	tation	0
of	of	pp-f	of	of	0
tillage	tillage	n1	tillage	tillage	0
:	:	:	:	:	0
demonstrating	demonstrating	vvg	demonstrating	demonstrate	0
most	most	av-ds	most	most	0
plainly	plainly	av-j	plainly	plain	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
falsely	falsely	av-j	falsely	false	0
supposed	supposed	j-vvn	supposed	suppose	0
defect	defect	n1	defect	defect	0
of	of	pp-f	of	of	0
tillage	tillage	n1	tillage	tillage	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
such	such	d	such	such	0
an	an	dt	and	a	0
oppressing	oppressing	j-vvg	oppressing	oppress	0
want	want	n1	want	want	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
doth	doth	vdz	does	do	0
presently	presently	av-j	presently	present	0
hurt	hurt	vvi	hurt	hurt	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
husbandmans	husbandmans	ng1	husbandman's	husbandman	0
happy	happy	j	happy	happy	0
estate	estate	n1	estate	estate	0
(	(	(	(	(	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
things	things	n2	things	thing	0
else	else	av	else	else	0
proportionably	proportionably	av-j	proportionably	proportionable	0
and	and	cc	and	and	0
euenly	euenly	av-j	evenly	even	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
spected	spected	vvn	spected	spect	0
:	:	:	:	:	0
)	)	)	)	)	0
and	and	cc	and	and	0
that	that	cst	that	that	0
therefore	therefore	av	therefore	therefore	0
there	there	a-acp	there	there	0
needed	needed	vvd	needed	need	0
no	no	dx	no	no	0
such	such	d	such	such	0
disordered	disordered	j-vvn	disordered	disorder	0
and	and	cc	and	and	0
headie	headie	j	heady	heady	0
attempts	attempts	n2	attempts	attempt	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
timely	timely	j	timely	timely	0
supply	supply	n1	supply	supply	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
their	their	po32	their	their	0
falsly	falsly	av-j	falsely	false	0
supposed	supposed	j-vvn	supposed	suppose	0
want	want	n1	want	want	0
.	.	.	.	.	1
Hauing	Hauing	vhg	Having	have	0
hitherto	hitherto	av	hitherto	hitherto	0
anatomized	anatomized	vvn	anatomized	anatomize	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
purport	purport	n1	purport	purport	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
purposed	purposed	j-vvn	purposed	purpose	0
proiect	proiect	n1	project	project	0
for	for	p-acp	for	for	0
publike	publike	j	public	public	0
good	good	j	good	good	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
,	,	,	,	,	0
not	not	xx	not	not	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
willing	willing	j	willing	willing	0
the	the	dt	the	the	0
same	same	d	same	same	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
soundly	soundly	av-j	soundly	sound	0
peized	peized	vvn	peized	peize	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
the	the	dt	the	the	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
proued	proued	vvd	proved	prove	0
weights	weights	n2	weights	weight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sanctuary	Sanctuary	n1	Sanctuary	sanctuary	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deceiue	deceiue	vvi	deceive	deceive	0
.	.	.	.	.	1
Especially	Especially	av-j	Especially	especial	0
,	,	,	,	,	0
if	if	cs	if	if	0
our	our	po12	our	our	0
learned	learned	j	learned	learned	0
Physitions	Physitions	n2	Physicians	physician	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
indifferent	indifferent	j	indifferent	indifferent	0
cyzers	cyzers	n2	cyzers	cyzer	0
and	and	cc	and	and	0
censurers	censurers	n2	censurers	censurer	0
concerning	concerning	vvg	concerning	concern	0
all	all	d	all	all	0
Physicall	Physicall	j	Physical	physical	0
questions	questions	n2	questions	question	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
,	,	,	,	,	0
if	if	cs	if	if	0
those	those	d	those	those	0
our	our	po12	our	our	0
experimented	experimented	j-vvn	experimented	experiment	0
Politicians	Politicians	n2	Politicians	politician	0
and	and	cc	and	and	0
Poli	Poli	fw-fr	Poli	poli	0
∣	∣	sy	∣	∣	0
ticke	ticke	n1	tick	tick	0
States-men	States-men	n2	Statesmen	statesman	0
may	may	vmb	may	may	0
become	become	vvi	become	become	0
the	the	dt	the	the	0
prouident	prouident	j	provident	provident	0
weigh-masters	weigh-masters	n2	weigh-masters	weigh-master	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
points	points	vvz	points	point	0
soeuer	soeuer	av	soever	soever	0
appertaining	appertaining	vvg	appertaining	appertain	0
to	to	p-acp	to	to	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
po	po	n1	po	po	0
∣	∣	sy	∣	∣	0
licie	licie	n1	licie	licie	0
.	.	.	.	.	1
More	More	av-dc	More	more	0
respectiuely	respectiuely	av-j	respectively	respective	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
dread	dread	j	dread	dread	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
)	)	)	)	)	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
here	here	av	here	here	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
freely	freely	av-j	freely	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
