SYR	SYR	n1	SYR	sir	0
cerning	cerning	j	cerning	cerning	0
the	the	dt	the	the	0
tryal	tryal	n1	trial	trial	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
himself	himself	px31	himself	himself	0
:	:	:	:	:	0
Ioan.	Ioan.	np1	Ioan.	Joan.	1
19.	19.	crd	19.	19	1
VVe	VVe	pns12	We	we	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
law	law	n1	law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
law	law	n1	law	law	0
,	,	,	,	,	0
he	he	pns31	he	he	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
himselfe	himselfe	px31	himself	himself	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
The	The	dt	The	the	0
law	law	n1	law	law	0
misap	misap	vvb	misap	misap	0
∣	∣	sy	∣	∣	0
plyed	plyed	vvd	plied	ply	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
uiour	uiour	n1	uiour	uiour	0
Let	Let	vvi	Let	let	0
24	24	crd	24	24	0
and	and	cc	and	and	0
their	their	po32	their	their	0
error	error	n1	error	error	0
vvas	vvas	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
obiect	obiect	n1	object	object	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
lavv	lavv	n1	law	law	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
vve	vve	pns12	we	we	0
fynd	fynd	vvb	find	find	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
Leuiticus	Leuiticus	np1	Leuiticus	Leuiticus	0
that	that	cst	that	that	0
blasphemie	blasphemie	n1	blasphemy	blasphemy	0
(	(	(	(	(	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
degree	degree	n1	degree	degree	0
vvas	vvas	vbds	was	be	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
himself	himself	px31	himself	himself	0
God	God	np1	God	God	0
)	)	)	)	)	0
vvas	vvas	vbds	was	be	0
punishable	punishable	j	punishable	punishable	0
by	by	p-acp	by	by	0
death	death	n1	death	death	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
vvit	vvit	n1	wit	wit	0
,	,	,	,	,	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
vvas	vvas	vbds	was	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
they	they	pns32	they	they	0
esteeming	esteeming	vvg	esteeming	esteem	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
onlie	onlie	av-j	only	only	0
man	man	n1	man	man	0
,	,	,	,	,	0
vvhereas	vvhereas	cs	whereas	whereas	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
knovvne	knovvne	vvn	known	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
vvas	vvas	vbds	was	be	0
God	God	np1	God	God	0
and	and	cc	and	and	0
man	man	n1	man	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vvell	vvell	av	well	well	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
predictions	predictions	n2	predictions	prediction	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
foretelling	foretelling	vvg	foretelling	foretell	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
stupendious	stupendious	j	stupendious	stupendous	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
that	that	cst	that	that	0
proued	proued	vvd	proved	prove	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
trulie	trulie	av-j	truly	true	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
the	the	dt	the	the	0
lavv	lavv	n1	law	law	0
alleadged	alleadged	vvd	alleged	allege	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Ievv	Ievv	np1	Ievv	Ievv	0
∣	∣	sy	∣	∣	0
es	es	zz	es	es	0
against	against	p-acp	against	against	0
blasphemie	blasphemie	n1	blasphemy	blasphemy	0
&	&	cc	&	and	0
blasphemers	blasphemers	n2	blasphemers	blasphemer	0
,	,	,	,	,	0
vvere	vvere	vbdr	were	be	0
true	true	j	true	true	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
held	held	vvd	held	hold	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vvas	vvas	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
degree	degree	n1	degree	degree	0
iniurious	iniurious	j	injurious	injurious	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
Christian-men	Christian-men	n2	Christian-men	christian-man	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
.	.	.	.	.	1
50.	50.	crd	50.	50.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
see	see	vvi	see	see	0
then	then	av	then	then	0
hovv	hovv	c-crq	how	how	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
case	case	n1	case	case	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maister	maister	n1	master	master	0
,	,	,	,	,	0
some	some	d	some	some	0
light	light	n1	light	light	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
dravvne	dravvne	vvn	drawn	draw	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
scholler	scholler	n1	scholar	scholar	0
and	and	cc	and	and	0
seruant	seruant	n1	servant	servant	0
.	.	.	.	.	1
You	You	pn22	You	you	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Attorney	Attorney	n1	Attorney	attorney	0
,	,	,	,	,	0
pleaded	pleaded	vvd	pleaded	plead	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Ievves	Ievves	np2	Ievves	ievve	0
Attorneyes	Attorneyes	n2	Attorneys	attorney	0
did	did	vdd	did	do	0
against	against	p-acp	against	against	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
;	;	;	;	;	0
Nos	Nos	fw-la	Nos	nos	0
legem	legem	fw-la	legem	legem	0
habemus	habemus	fw-la	habemus	habemus	0
&c.	&c.	av	etc.	etc	0
vve	vve	pns12	we	we	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
lavv	lavv	n1	law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
vvhosoeuer	vvhosoeuer	r-crq	whosoever	whosoever	0
reuealeth	reuealeth	vvz	revealeth	reveal	0
not	not	xx	not	not	0
treason	treason	n1	treason	treason	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
a	a	dt	a	a	0
space	space	n1	space	space	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
accessarie	accessarie	j-jn	accessary	accessary	0
of	of	pp-f	of	of	0
treason	treason	n1	treason	treason	0
,	,	,	,	,	0
and	and	cc	and	and	0
dy	dy	vvi	die	die	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
traytor	traytor	n1	traitor	traitor	0
:	:	:	:	:	0
nor	nor	ccx	nor	nor	0
do	do	vdb	do	do	0
vve	vve	pns12	we	we	0
deny	deny	vvb	deny	deny	0
the	the	dt	the	the	0
lavv	lavv	n1	law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
plaine	plaine	j	plain	plain	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
this	this	d	this	this	0
case	case	n1	case	case	0
vvere	vvere	vbdr	were	be	0
pleaded	pleaded	vvn	pleaded	plead	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
forrayne	forrayne	j	foreign	foreign	0
Catholicke	Catholicke	jp	Catholic	catholic	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
vvhere	vvhere	c-crq	where	where	0
the	the	dt	the	the	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
soner	soner	av-c	sooner	soon	0
also	also	av	also	also	0
shoulde	shoulde	vmd	should	shall	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
Attorney	Attorney	n1	Attorney	attorney	0
allovved	allovved	vvn	allowed	allow	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
vvould	vvould	vmd	would	will	0
saie	saie	vvi	say	say	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
:	:	:	:	:	0
The	The	dt	The	the	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
uiledge	uiledge	n1	uiledge	uiledge	0
of	of	pp-f	of	of	0
secre	secre	n-jn	secre	secret	0
∣	∣	sy	∣	∣	0
cy	cy	j	cy	cy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obserued	obserued	vvn	observed	observe	0
in	in	p-acp	in	in	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
fession	fession	n1	fession	fession	0
.	.	.	.	.	1
Nos	Nos	np1	Nos	Nos	0
legem	legem	fw-la	legem	legem	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
bemus	bemus	fw-la	bemus	bemus	0
superiorem	superiorem	fw-la	superiorem	superiorem	0
,	,	,	,	,	0
Ecclesiasticam	Ecclesiasticam	fw-la	Ecclesiasticam	ecclesiasticam	0
,	,	,	,	,	0
Diuino	Diuino	fw-la	Diuino	divino	0
iure	iure	fw-la	iure	jure	0
intentam	intentam	uh	intentam	intentam	0
,	,	,	,	,	0
qua	qua	fw-la	qua	qua	0
sacerdos	sacerdos	fw-mi	sacerdos	sacerdos	0
ne	ne	fw-fr	ne	ne	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
mori	mori	fw-la	mori	mori	0
,	,	,	,	,	0
ne	ne	fw-fr	ne	ne	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
puniri	puniri	fw-la	puniri	puniri	0
debet	debet	fw-la	debet	debet	0
,	,	,	,	,	0
ob	ob	fw-la	ob	ob	0
proditionem	proditionem	fw-la	proditionem	proditionem	0
sub	sub	fw-la	sub	sub	0
confessionis	confessionis	fw-la	confessionis	confessionis	0
figillo	figillo	uh	figillo	figillo	0
cognitam	cognitam	fw-la	cognitam	cognitam	0
,	,	,	,	,	0
&	&	cc	&	and	0
non	non	fw-la	non	non	0
reuelatam	reuelatam	fw-la	reuelatam	reuelatam	0
:	:	:	:	:	0
vve	vve	pns12	we	we	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
contrarie	contrarie	j-jn	contrary	contrary	0
lavv	lavv	n1	law	law	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
vvit	vvit	n1	wit	wit	0
,	,	,	,	,	0
an	an	dt	and	a	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
and	and	cc	and	and	0
spirituall	spirituall	j	spiritual	spiritual	0
lavv	lavv	n1	law	law	0
,	,	,	,	,	0
higher	higher	jc	higher	high	0
then	then	cs	then	than	0
your	your	po22	your	your	0
temporall	temporall	j	temporal	temporal	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
lavv	lavv	n1	law	law	0
founded	founded	vvn	founded	found	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
lavv	lavv	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
vvhereby	vvhereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
ordeyned	ordeyned	vvn	ordained	ordain	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
shal	shal	vmb	shall	shall	0
neither	neither	av-dx	neither	neither	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
be	be	vbi	be	be	0
accompted	accompted	vvn	accounted	account	0
traytor	traytor	n1	traitor	traitor	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
treason	treason	n1	treason	treason	0
discouered	discouered	vvn	discovered	discover	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
confes	confes	vvi	confess	confess	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
reuealed	reuealed	vvd	revealed	reveal	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
he	he	pns31	he	he	0
shalbe	shalbe	vmb	shall	shall	0
pu	pu	fw-fr	pu	pu	0
∣	∣	sy	∣	∣	0
nished	nished	j-vvn-u	nished	nish	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
most	most	av-ds	most	most	0
grieuouslie	grieuouslie	av-j	grievously	grievous	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
doe	doe	vdb	do	do	0
for	for	p-acp	for	for	0
anie	anie	d	any	any	0
cause	cause	n1	cause	cause	0
reueale	reueale	vvi	reveal	reveal	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
51.	51.	crd	51.	51.	1
And	And	cc	And	and	0
this	this	d	this	this	0
plea	plea	n1	plea	plea	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prisoners	prisoners	ng1	prisoners	prisoner	0
Attorney	Attorney	n1	Attorney	attorney	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
by	by	p-acp	by	by	0
Catholicke	Catholicke	jp	Catholic	catholic	0
doctrine	doctrine	n1	doctrine	doctrine	0
and	and	cc	and	and	0
schooles	schooles	n2	schools	school	0
is	is	vbz	is	be	0
easilie	easilie	av-j	easily	easy	0
proued	proued	vvn	proved	prove	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
partes	partes	n2	parts	part	0
or	or	cc	or	or	0
members	members	n2	members	member	0
heere	heere	av	here	here	0
set	set	vvn	set	set	0
dovvne	dovvne	a-acp	down	down	0
)	)	)	)	)	0
vvould	vvould	vmd	would	will	0
presentlie	presentlie	av-j	presently	present	0
haue	haue	vhi	have	have	0
bene	bene	vbn	be	be	0
admitted	admitted	vvn	admitted	admit	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Catholicke	Catholicke	jp	Catholic	catholic	0
Countries	Countries	n2	Countries	country	0
and	and	cc	and	and	0
Courtes	Courtes	n2	Courts	court	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
ours	ours	png12	ours	we	0
also	also	av	also	also	0
,	,	,	,	,	0
vvhiles	vvhiles	cs	whiles	while	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
people	people	n1	people	people	0
vvere	vvere	vbdr	were	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
temporall	temporall	j	temporal	temporal	0
lavv	lavv	n1	law	law	0
vvould	vvould	vmd	would	will	0
haue	haue	vhi	have	have	0
byn	byn	vbn	been	be	0
put	put	vvn	put	put	0
to	to	p-acp	to	to	0
silence	silence	n1	silence	silence	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
you	you	pn22	you	you	0
vvill	vvill	vmb	will	will	0
saie	saie	vvi	say	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
novv	novv	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
othervvise	othervvise	av	otherwise	otherwise	0
,	,	,	,	,	0
and	and	cc	and	and	0
vve	vve	pns12	we	we	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
lavv	lavv	n1	law	law	0
.	.	.	.	.	1
VVherevnto	VVherevnto	c-crq	Whereunto	whereunto	0
I	I	pns11	I	i	0
ansvvere	ansvvere	vvi	answer	answer	0
:	:	:	:	:	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
al	al	d	all	all	0
¦	¦	sy	¦	¦	0
wayes	wayes	n2	ways	way	0
&	&	cc	&	and	0
euerie	euerie	d	every	every	0
where	where	r-crq	where	where	0
one	one	crd	one	one	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
116.	116.	crd	116.	116.	1
Ve	Ve	pns12	We	we	0
∣	∣	sy	∣	∣	0
ritas	ritas	fw-la	ritas	ritas	0
autem	autem	fw-la	autem	autem	0
Domini	Domini	fw-la	Domini	domini	0
manet	manet	fw-la	manet	manet	0
in	in	p-acp	in	in	0
aeternum	aeternum	fw-la	aeternum	aeternum	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
lavv	lavv	n1	law	law	0
be	be	vbi	be	be	0
foūded	foūded	vvn	founded	found	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
&	&	cc	&	and	0
vvas	vvas	vbds	was	be	0
left	left	vvn	left	leave	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
Confes	Confes	vvb	Confess	confess	0
∣	∣	sy	∣	∣	0
siō	siō	n1	sion	sion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
al	al	d	all	all	0
ancient	ancient	j	ancient	ancient	0
diuinitie	diuinitie	n1	divinity	divinity	0
doth	doth	vdz	does	do	0
affirme	affirme	vvi	affirm	affirm	0
;	;	;	;	;	0
then	then	av	then	then	0
must	must	vmb	must	must	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
endure	endure	vvi	endure	endure	0
immutable	immutable	j	immutable	immutable	0
:	:	:	:	:	0
and	and	cc	and	and	0
novv	novv	av	now	now	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
heere	heere	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
this	this	d	this	this	0
countrie	countrie	n1	country	country	0
and	and	cc	and	and	0
that	that	d	that	that	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
this	this	d	this	this	0
and	and	cc	and	and	0
that	that	d	that	that	0
alteration	alteration	n1	alteration	alteration	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
or	or	cc	or	or	0
Princes	Princes	ng1	Princes	prince	0
tem	tem	n1	tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	j	porall	porall	0
lavves	lavves	n2	laws	law	0
,	,	,	,	,	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
alter	alter	vvi	altar	alter	0
the	the	dt	the	the	0
case	case	n1	case	case	0
or	or	cc	or	or	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
or	or	cc	or	or	0
vvise	vvise	j	wise	wise	0
mens	mens	ng2	men's	man	0
eyes	eyes	n2	eyes	eye	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
M.	M.	n1	M.	m.	0
Garnets	Garnets	n2	Garnets	garnet	0
case	case	n1	case	case	0
,	,	,	,	,	0
dying	dying	vvg	dying	die	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
gland	gland	av-n	gland	gland	0
novv	novv	av	now	now	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	xx	not	not	0
vvorse	vvorse	av-jc	worse	worse	0
,	,	,	,	,	0
then	then	cs	then	than	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
dyed	dyed	vvn	died	dye	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
yeares	yeares	n2	years	year	0
gone	gone	vvn	gone	go	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
gland	gland	n1	gland	gland	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Cath.	Cath.	np1	Cath.	Cath.	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
dying	dying	vvg	dying	die	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
cōcealing	cōcealing	n-vvg	concealing	conceal	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
by	by	p-acp	by	by	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
Ecclesiastical	Ecclesiastical	j	Ecclesiastical	ecclesiastical	0
lavvs	lavvs	n2	laws	law	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
disclose	disclose	vvi	disclose	disclose	0
,	,	,	,	,	0
&	&	cc	&	and	0
giuing	giuing	vvg	giving	give	0
no	no	dx	no	no	0
cōsent	cōsent	n1	consent	consent	0
or	or	cc	or	or	0
coope	coope	vvi	coop	coop	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
treasō	treasō	n1	treason	treason	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
byn	byn	vbn	been	be	0
accōp	accōp	n1	account	account	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
rather	rather	av-c	rather	rather	0
a	a	dt	a	a	0
martyr	martyr	n1	martyr	martyr	0
then	then	av	then	then	0
a	a	dt	a	a	0
traytor	traytor	n1	traitor	traitor	0
,	,	,	,	,	0
&	&	cc	&	and	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
novv	novv	av	now	now	0
.	.	.	.	.	1
52.	52.	crd	52.	52.	1
VVhich	VVhich	r-crq	Which	which	0
being	being	vbg	being	be	0
so	so	av	so	so	0
,	,	,	,	,	0
cōsider	cōsider	vvi	consider	consider	0
I	I	pns11	I	i	0
besech	besech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
M.	M.	n1	M.	m.	1
At	At	p-acp	At	at	0
∣	∣	sy	∣	∣	0
torney	torney	n1	tourney	tourney	0
,	,	,	,	,	0
vvhat	vvhat	r-crq	what	what	0
a	a	dt	a	a	0
different	different	j	different	different	0
reckoning	reckoning	n-vvg	reckoning	reckon	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
betvveene	betvveene	p-acp	between	between	0
you	you	pn22	you	you	0
tvvo	tvvo	crd	tvvo	two	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
next	next	ord	next	next	0
meeting	meeting	n1	meeting	meeting	0
in	in	p-acp	in	in	0
iudgement	iudgement	n1	judgement	judgement	0
:	:	:	:	:	0
you	you	pn22	you	you	0
knovv	knovv	vvb	know	know	0
somvvhat	somvvhat	av	somewhat	somewhat	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
hovv	hovv	c-crq	how	how	0
dreadful	dreadful	j	dreadful	dreadful	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
publicke	publicke	j	public	public	0
iud	iud	vvd	jud	jud	0
∣	∣	sy	∣	∣	0
gement	gement	n1	gement	gement	0
is	is	vbz	is	be	0
,	,	,	,	,	0
