GReat	GReat	j	GReat	great	0
so	so	av	so	so	0
likewise	likewise	av	likewise	likewise	0
account	account	vvi	account	account	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
security	security	n1	security	security	0
possesseth	possesseth	vvz	possesses	possess	0
you	you	pn22	you	you	0
,	,	,	,	,	0
he	he	pns31	he	he	0
raises	raises	vvz	raises	raise	0
up	up	a-acp	up	up	0
still	still	av	still	still	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
watchfulnesse	watchfulnesse	n1	watchfulness	watchfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeavour	endeavour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
his	his	po31	his	his	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pectation	pectation	n1	pectation	pectation	0
who	who	q-crq	who	who	0
lookes	lookes	vvz	looks	look	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
some	some	d	some	some	0
fruit	fruit	n1	fruit	fruit	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
so	so	av	so	so	0
carefully	carefully	av-j	carefully	careful	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
suffered	suffered	vvn	suffered	suffer	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
manur'd	manur'd	vvn	manured	manure	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	n1	bout	bout	0
:	:	:	:	:	0
If	If	cs	If	if	0
he	he	pns31	he	he	0
finde	finde	vvb	find	find	0
none	none	pi	none	none	0
,	,	,	,	,	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
what	what	r-crq	what	what	0
follows	follows	vvz	follows	follow	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
judgements	judgements	n2	judgements	judgement	0
then	then	cs	then	than	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowes	knowes	vvz	knows	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
part	part	n1	part	part	0
that	that	cst	that	that	0
now	now	av	now	now	0
flourisheth	flourisheth	vvz	flourishes	flourish	0
,	,	,	,	,	0
an	an	dt	and	a	0
astonishment	astonishment	n1	astonishment	astonishment	0
and	and	cc	and	and	0
by-word	by-word	n1	byeword	byeword	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
been	been	vbn	been	be	0
mercifull	mercifull	j	merciful	merciful	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
sparing	sparing	vvg	sparing	spare	0
us	us	pno12	us	we	0
,	,	,	,	,	0
so	so	av	so	so	0
likewise	likewise	av	likewise	likewise	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
open	open	vvi	open	open	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
our	our	po12	our	our	0
sinnes	sinnes	n2	sins	sin	0
with	with	p-acp	with	with	0
repenting	repenting	vvg	repenting	repent	0
hearts	hearts	n2	hearts	heart	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
raise	raise	vvb	raise	raise	0
us	us	pno12	us	we	0
up	up	a-acp	up	up	0
from	from	p-acp	from	from	0
security	security	n1	security	security	0
,	,	,	,	,	0
that	that	cst	that	that	0
still	still	av	still	still	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
delight	delight	vvi	delight	delight	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
us	us	pno12	us	we	0
.	.	.	.	.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
thus	thus	av	thus	thus	0
mercifull	mercifull	j	merciful	merciful	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
daily	daily	j	daily	daily	0
prayer	prayer	n1	prayer	prayer	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
stirre	stirre	vvi	stir	stir	0
men	men	n2	men	man	0
up	up	a-acp	up	up	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
him	him	pno31	him	he	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
constant	constant	j	constant	constant	0
endeavour	endeavour	n1	endeavour	endeavour	0
,	,	,	,	,	0
leaving	leaving	vvg	leaving	leave	0
the	the	dt	the	the	0
successe	successe	n1	success	success	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
Study	Study	n1	Study	study	0
in	in	p-acp	in	in	0
Skipsey	Skipsey	np1	Skipsey	Skipsey	0
February	February	np1	February	February	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	0
1645.	1645.	crd	1645.	1645.	1
