Grace	Grace	n1	Grace	grace	0
might	might	vmd	might	may	0
well	well	av	well	well	0
haue	haue	vhi	have	have	0
bin	bin	vbn	been	be	0
spa	spa	n1	spam	spa	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
that	that	cst	that	that	0
the	the	dt	the	the	0
sunne-shine	sunne-shine	n1	sunshine	sunshine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
breaketh	breaketh	vvz	breaks	break	0
forth	forth	av	forth	forth	0
so	so	av	so	so	0
cleerely	cleerely	av-j	clearly	clear	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
quarters	quarters	n2	quarters	quarter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
)	)	)	)	)	0
will	will	vmb	will	will	0
quickely	quickely	av-j	quickly	quick	0
descry	descry	vvi	descry	descry	0
if	if	cs	if	if	0
any	any	d	any	any	0
such	such	d	such	such	0
ougly	ougly	j	ugly	ugly	0
bird	bird	n1	bird	bird	0
should	should	vmd	should	shall	0
once	once	a-acp	once	once	0
beginne	beginne	vvi	begin	begin	0
to	to	pc-acp	to	to	0
peepe	peepe	vvi	peep	peep	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shell	shell	n1	shell	shell	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
nest	nest	n1	nest	nest	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
I	I	pns11	I	i	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Athenians	Athenians	njp2	Athenians	athenian	0
being	being	vbg	being	be	0
meere	meere	j	mere	mere	0
heathen	heathen	j-jn	heathen	heathen	0
men	men	n2	men	man	0
banished	banished	vvn	banished	banish	0
Prota	Prota	np1	Prota	Prota	0
∣	∣	sy	∣	∣	0
goras	goras	n1	goras	goras	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
territories	territories	n2	territories	territory	0
,	,	,	,	,	0
and	and	cc	and	and	0
burnt	burnt	vvd	burned	burn	0
his	his	po31	his	his	0
Bookes	Bookes	n2	Books	book	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
publike	publike	j	public	public	0
place	place	n1	place	place	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
deity	deity	n1	deity	deity	0
into	into	p-acp	into	into	0
question	question	n1	question	question	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
land	land	n1	land	land	0
ouer-spread	ouer-spread	vvn	overspread	overspread	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
this	this	d	this	this	0
monstrous	monstrous	j	monstrous	monstrous	0
brood	brood	n1	brood	brood	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
nipped	nipped	vvn	nipped	nip	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
head	head	n1	head	head	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
euer	euer	av	ever	ever	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
dare	dare	vvi	dare	dare	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
a	a	dt	a	a	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
thinke	thinke	vvi	think	think	0
that	that	d	that	that	0
Atheisme	Atheisme	n1	Atheism	atheism	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
once	once	a-acp	once	once	0
be	be	vbi	be	be	0
dreamed	dreamed	vvn	dreamed	dream	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
or	or	cc	or	or	0
named	named	vvd	nam	name	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
foretold	foretold	vvn	foretold	foretell	0
,	,	,	,	,	0
Isaiah	Isaiah	np1	Isaiah	Isaiah	0
.	.	.	.	.	1
11.	11.	crd	11.	11.	0
9.	9.	crd	9.	9	1
&	&	cc	&	and	0
54.	54.	crd	54.	54.	0
13.	13.	crd	13.	13.	1
Ier.	Ier.	np1	Ier.	Ier.	0
31.	31.	crd	31.	31.	0
34.	34.	crd	34.	34.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
that	that	cst	that	that	0
couer	couer	vvb	cover	cover	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
:	:	:	:	:	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
childrē	childrē	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
taught	taught	vvn	taught	teach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
one	one	pi	one	one	0
neighbor	neighbor	n1	neighbour	neighbour	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
teach	teach	vvi	teach	teach	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Know	Know	vvb	Know	know	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
all	all	d	all	all	0
know	know	vvi	know	know	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
So	So	np1	So	So	0
a	a	dt	a	a	0
man	man	n1	man	man	0
woulde	woulde	vmd	would	will	0
thinke	thinke	vvi	think	think	0
that	that	cst	that	that	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
bin	bin	vbn	been	be	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
thirty	thirty	crd	thirty	thirty	0
yeeres	yeeres	n2	years	year	0
&	&	cc	&	and	0
vpwards	vpwards	av-j	upwards	upwards	0
almost	almost	av	almost	almost	0
continually	continually	av-j	continually	continual	0
scourged	scourged	vvn	scourged	scourge	0
with	with	p-acp	with	with	0
ciuillwarres	ciuillwarres	n2	ciuillwarres	ciuillwarre	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
shoulde	shoulde	vmd	should	shall	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
stained	stained	vvn	stained	stain	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
least	least	ds	least	least	0
spotte	spotte	n1	spot	spot	0
of	of	pp-f	of	of	0
Atheisme	Atheisme	n1	Atheism	atheism	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
length	length	n1	length	length	0
truely	truely	av-j	truly	true	0
say	say	vvi	say	say	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.	119.	crd	119.	119.	0
71.	71.	crd	71.	71.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
afflicted	afflicted	vvn	afflicted	afflict	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
thereby	thereby	av	thereby	thereby	0
haue	haue	vhb	have	have	0
I	I	pns11	I	i	0
learned	learned	vvn	learned	learn	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
thy	thy	po21	thy	thy	0
law	law	n1	law	law	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
both	both	d	both	both	0
this	this	d	this	this	0
our	our	po12	our	our	0
Author	Author	n1	Author	author	0
and	and	cc	and	and	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
that	that	d	that	that	0
this	this	d	this	this	0
infection	infection	n1	infection	infection	0
hath	hath	vhz	hath	have	0
seazed	seazed	vvn	seized	seize	0
vpon	vpon	p-acp	upon	upon	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
countrie-men	countrie-men	n2	countrymen	countryman	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
writings	writings	n2	writings	write	0
to	to	pc-acp	to	to	0
suppresse	suppresse	vvi	suppress	suppress	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
disguised	disguised	j-vvn	disguised	disguise	0
attire	attire	n1	attire	attire	0
couereth	couereth	vvz	covereth	cover	0
the	the	dt	the	the	0
bodies	bodies	n2	bodies	body	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
people	people	n1	people	people	0
,	,	,	,	,	0
&	&	cc	&	and	0
maketh	maketh	vv2	makes	make	0
them	them	pno32	them	they	0
deformed	deformed	vvn	deformed	deform	0
,	,	,	,	,	0
so	so	av	so	so	0
this	this	d	this	this	0
poison	poison	n1	poison	poison	0
of	of	pp-f	of	of	0
Atheisme	Atheisme	n1	Atheism	atheism	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
the	the	dt	the	the	0
narrow	narrow	j	narrow	narrow	0
seas	seas	n2	seas	sea	0
,	,	,	,	,	0
&	&	cc	&	and	0
is	is	vbz	is	be	0
landed	landed	vvn	landed	land	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
smal	smal	j	small	small	0
number	number	n1	number	number	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
vtter	vtter	j	utter	utter	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
struction	struction	n1	struction	struction	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
bodie	bodie	n1	body	body	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
this	this	d	this	this	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
few	few	d	few	few	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
any	any	d	any	any	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
generall	generall	j	general	general	0
prophannesse	prophannesse	n1	profaneness	profaneness	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
liues	liues	n2	lives	life	0
almost	almost	av	almost	almost	0
euery	euery	d	every	every	0
where	where	c-crq	where	where	0
,	,	,	,	,	0
both	both	av-d	both	both	0
publikely	publikely	av-j	publicly	public	0
crie	crie	vvi	cry	cry	0
out	out	av	out	out	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
present	present	j	present	present	0
infection	infection	n1	infection	infection	0
,	,	,	,	,	0
and	and	cc	and	and	0
priuately	priuately	av-jn	privately	private	0
bewaile	bewaile	vvi	bewail	bewail	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
euils	euils	n2-jn	evils	evil	0
that	that	cst	that	that	0
necessarily	necessarily	av-j	necessarily	necessary	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
per	per	fw-la	per	per	0
aduenture	aduenture	n1	adventure	adventure	0
there	there	pc-acp	there	there	0
bee	bee	vbi	be	be	0
none	none	pix	none	none	0
amongest	amongest	p-acp	amongst	amongst	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
gone	gone	vvn	gone	go	0
in	in	p-acp	in	in	0
Atheisme	Atheisme	n1	Atheism	atheism	0
as	as	c-acp	as	as	0
Ligneroles	Ligneroles	np1	Ligneroles	Ligneroles	0
a	a	dt	a	a	0
French	French	jp	French	french	0
Courtier	Courtier	n1	Courtier	courtier	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
daies	daies	n2	days	day	0
was	was	vbds	was	be	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
made	made	vvn	made	make	0
open	open	j	open	open	0
profession	profession	n1	profession	profession	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
iudged	iudged	vvn	judged	judge	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
fruites	fruites	n2	fruits	fruit	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
outward	outward	j	outward	outward	0
effects	effects	n2	effects	effect	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
liues	liues	n2	lives	life	0
doe	doe	vdb	do	do	0
shew	shew	vvi	show	show	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
affections	affections	n2	affections	affection	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
but	but	cc-acp	but	but	0
halfe	halfe	av-jn	half	half	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
foolishmen	foolishmen	n2	foolishmen	foolishman	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
Dauid	Dauid	np1	Dauid	David	0
speaketh	speaketh	vvz	speaks	speak	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
16.	16.	crd	16.	16.	0
1.	1.	crd	1.	1.	1
Who	Who	q-crq	Who	who	0
say	say	vvb	say	say	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
God	God	n1	God	god	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
forefront	forefront	n1	forefront	forefront	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
the	the	dt	the	the	0
students	students	n2	students	student	0
of	of	pp-f	of	of	0
Machiauels	Machiauels	npg1	Machiauels	Machiavel	0
principles	principles	n2	principles	principle	0
and	and	cc	and	and	0
practicers	practicers	n2	practicers	practicer	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
precepts	precepts	n2	precepts	precept	0
may	may	vmb	may	may	0
worthily	worthily	av-j	worthily	worthy	0
be	be	vbi	be	be	0
raunged	raunged	vvn	ranged	range	0
.	.	.	.	.	1
This	This	d	This	this	0
bad	bad	j	bad	bad	0
fellowe	fellowe	n1	fellow	fellow	0
whose	whose	rg-crq	whose	who	0
works	works	n2	works	work	0
are	are	vbr	are	be	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
accounted	accounted	vvn	accounted	account	0
of	of	pp-f	of	of	0
among	among	p-acp	among	among	0
his	his	po31	his	his	0
followers	followers	n2	followers	follower	0
,	,	,	,	,	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
Apollos	Apollos	npg1	Apollos	Apollo	0
O	O	sy	O	o	0
∣	∣	sy	∣	∣	0
racles	racles	n2	racles	racle	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
then	then	av	then	then	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
are	are	vbr	are	be	0
among	among	p-acp	among	among	0
sound	sound	j	found	sound	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
blusheth	blusheth	vvz	blusheth	blush	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
belch	belch	vvi	belch	belch	0
out	out	av	out	out	0
these	these	d	these	these	0
horrible	horrible	j	horrible	horrible	0
blasphemies	blasphemies	n2	blasphemies	blasphemy	0
against	against	p-acp	against	against	0
pure	pure	j	pure	pure	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
religiō	religiō	n1	religion	religion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heathen	heathen	n-jn	heathen	heathen	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
stoute	stoute	j	stout	stout	0
&	&	cc	&	and	0
courageous	courageous	j	courageous	courageous	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
Christian	Christian	njp	Christian	christian	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
maketh	maketh	vv2	makes	make	0
the	the	dt	the	the	0
professors	professors	n2	professors	professor	0
thereof	thereof	av	thereof	thereof	0
base-minded	base-minded	j	base-minded	base-minded	0
,	,	,	,	,	0
timerous	timerous	j	timorous	timorous	0
,	,	,	,	,	0
&	&	cc	&	and	0
fitte	fitte	n1	fit	fit	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
pray	pray	n1	prey	prey	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
:	:	:	:	:	0
that	that	cst	that	that	0
since	since	c-acp	since	since	0
men	men	n2	men	man	0
fell	fell	vvd	fell	fall	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
religion	religion	n1	religion	religion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
,	,	,	,	,	0
they	they	pns32	they	they	0
became	became	vvd	became	become	0
so	so	av	so	so	0
corrupt	corrupt	j	corrupt	corrupt	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
beleeue	beleeue	vvi	believe	believe	0
neither	neither	dx	neither	neither	0
God	God	n1	God	god	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
Deuill	Deuill	n1	Devil	devil	0
:	:	:	:	:	0
that	that	cst	that	that	0
Moses	Moses	np1	Moses	Moses	0
so	so	av	so	so	0
possessed	possessed	vvd	possessed	possess	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Iudaea	Iudaea	np1	Iudaea	Judaea	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Gothes	Gothes	np2	Gothes	Goth	0
did	did	vdd	did	do	0
by	by	p-acp	by	by	0
strong	strong	j	strong	strong	0
hand	hand	n1	hand	hand	0
vsurpe	vsurpe	vvi	usurp	usurp	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romane	Romane	jp	Roman	roman	0
Empire	Empire	n1	Empire	empire	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	j	like	like	0
positions	positions	n2	positions	position	0
are	are	vbr	are	be	0
spued	spued	vvd	spewed	spew	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
hel-hound	hel-hound	n1	hellhound	hellhound	0
sometime	sometime	av	sometime	sometime	0
against	against	p-acp	against	against	0
true	true	j	true	true	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
otherwhiles	otherwhiles	av	otherwhiles	otherwhiles	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
religion	religion	n1	religion	religion	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
times	times	av	times	time	0
also	also	av	also	also	0
taxing	taxing	vvg	taxing	tax	0
the	the	dt	the	the	0
religion	religion	n1	religion	religion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
falsehoode	falsehoode	n1	falsehood	falsehood	0
,	,	,	,	,	0
and	and	cc	and	and	0
coosinage	coosinage	n1	coosinage	coosinage	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
trueth	trueth	n1	truth	truth	0
hee	hee	pns31	he	he	0
woulde	woulde	vmd	would	will	0
haue	haue	vhi	have	have	0
all	all	d	all	all	0
religion	religion	n1	religion	religion	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
accompt	accompt	n1	account	account	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
disciples	disciples	n2	disciples	disciple	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
foorth	foorth	av	forth	forth	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
pretence	pretence	n1	pretence	pretence	0
and	and	cc	and	and	0
shewe	shewe	n1	show	show	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
may	may	vmb	may	may	0
serue	serue	vvi	serve	serve	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forward	forward	av-j	forward	forward	0
and	and	cc	and	and	0
effect	effect	vvi	effect	effect	0
their	their	po32	their	their	0
wicked	wicked	j	wicked	wicked	0
pollicies	pollicies	n2	policies	policy	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
hee	hee	pns31	he	he	0
setteth	setteth	vvz	sets	set	0
downe	downe	a-acp	down	down	0
this	this	d	this	this	0
rule	rule	n1	rule	rule	0
for	for	p-acp	for	for	0
euery	euery	d	every	every	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
to	to	pc-acp	to	to	0
frame	frame	vvi	frame	frame	0
his	his	po31	his	his	0
religion	religion	n1	religion	religion	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
pretend	pretend	vvi	pretend	pretend	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	j	very	very	0
religi	religi	fw-la	religi	religi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
and	and	cc	and	and	0
deuout	deuout	j	devout	devout	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
hypocrisie	hypocrisie	n1	hypocrisy	hypocrisy	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
hee	hee	pns31	he	he	0
ad	ad	cc	and	and	0
∣	∣	sy	∣	∣	0
deth	deth	n1	death	death	0
a	a	dt	a	a	0
second	second	ord	second	second	0
precept	precept	n1	precept	precept	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
impious	impious	j	impious	impious	0
,	,	,	,	,	0
that	that	cst	that	that	0
