WHEN	WHEN	c-crq	WHEN	when	0
things	things	n2	things	thing	0
amisse	amisse	av	amiss	amiss	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
vpon	vpon	p-acp	upon	upon	0
diclosing	diclosing	vvg	diclosing	diclose	0
,	,	,	,	,	0
foorthwith	foorthwith	av	forthwith	forthwith	0
and	and	cc	and	and	0
spedely	spedely	av-j	speedily	speedy	0
be	be	vbi	be	be	0
redressed	redressed	vvn	redressed	redress	0
?	?	?	?	?	1
If	If	cs	If	if	0
Salomōs	Salomōs	npg1	Salomōs	salomōs	0
wise	wise	n1	wise	wise	0
and	and	cc	and	and	0
anciēt	anciēt	j	ancient	ancient	0
senators	senators	n2	senators	senator	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
Parlement	Parlement	n1	Parliament	parliament	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
rash	rash	j	rash	rash	0
and	and	cc	and	and	0
yung	yung	j	yung	yung	0
coūcellers	coūcellers	n2	councillors	councillor	0
of	of	pp-f	of	of	0
Rohobohādo	Rohobohādo	np1	Rohobohādo	Rohobohādo	0
ther	ther	a-acp	there	there	0
?	?	?	?	?	1
If	If	cs	If	if	0
Moi	Moi	fw-fr	Moi	moi	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
aduise	aduise	n1	advise	advice	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
ancient	ancient	j	ancient	ancient	0
elders	elders	n2-jn	elders	elder	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
as	as	a-acp	as	as	0
were	were	vbdr	were	be	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
valeāt	valeāt	fw-la	valeāt	valeāt	0
,	,	,	,	,	0
dealed	dealed	vvd	dealed	deal	0
truely	truely	av-j	truly	true	0
,	,	,	,	,	0
feared	feared	vvd	feared	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
hated	hated	j-vvn	hated	hate	0
couetousnes	couetousnes	n1	covetousness	covetousness	0
,	,	,	,	,	0
did	did	vdd	did	do	0
direct	direct	vvi	direct	direct	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
iudgement	iudgement	n1	judgement	judgement	0
and	and	cc	and	and	0
gouern	gouern	vvb	govern	govern	0
thē	thē	pno32	them	they	0
in	in	p-acp	in	in	0
iustice	iustice	n1	justice	justice	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
shall	shall	vmb	shall	shall	0
children	children	n2	children	child	0
,	,	,	,	,	0
yungmen	yungmen	n2	yungmen	yungman	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
neither	neither	dx	neither	neither	0
fear	fear	n1	fear	fear	0
god	god	n1	god	god	0
nor	nor	ccx	nor	nor	0
hate	hate	n1	hate	hate	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
experience	experience	n1	experience	experience	0
or	or	cc	or	or	0
knowledge	knowledge	n1	knowledge	knowledge	0
:	:	:	:	:	0
sit	sit	vvb	fit	sit	0
in	in	p-acp	in	in	0
Senate	Senate	n1	Senate	senate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
giue	giue	vvi	give	give	0
iudgemēt	iudgemēt	n1	judgement	judgement	0
emong	emong	p-acp	among	among	0
the	the	dt	the	the	0
graue	graue	j	graven	grave	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
?	?	?	?	?	1
Finally	Finally	av-j	Finally	final	0
if	if	cs	if	if	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
Senators	Senators	n2	Senators	senator	0
and	and	cc	and	and	0
wise	wise	j	wise	wise	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
ought	ought	vmd	ought	ought	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
in	in	p-acp	in	in	0
ancient	ancient	j	ancient	ancient	0
order	order	n1	order	order	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
graue	graue	j	graven	grave	0
maner	maner	n1	manner	manner	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
for	for	p-acp	for	for	0
punies	punies	n2-j	punies	puny	0
,	,	,	,	,	0
rash	rash	j	rash	rash	0
heddes	heddes	n2	heads	head	0
and	and	cc	and	and	0
yung	yung	j	yung	yung	0
men	men	n2	men	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hauing	hauing	vhg	having	have	0
no	no	dx	no	no	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
lesse	lesse	av-dc	less	less	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
perience	perience	n1	perience	perience	0
,	,	,	,	,	0
are	are	vbr	are	be	0
caried	caried	vvn	carried	carry	0
away	away	av	away	away	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
fether	fether	n1	feather	feather	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
euery	euery	d	every	every	0
light	light	j	light	light	0
toy	toy	n1	toy	toy	0
,	,	,	,	,	0
making	making	vvg	making	make	0
no	no	dx	no	no	0
account	account	n1	account	account	0
nor	nor	ccx	nor	nor	0
hauing	hauing	vhg	having	have	0
any	any	d	any	any	0
regarde	regarde	n1	regard	regard	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publique	publique	j	public	public	0
weale	weale	n1	weal	weal	0
?	?	?	?	?	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
that	that	d	that	that	0
our	our	po12	our	our	0
Parlements	Parlements	n2	Parliaments	parliament	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
order	order	n1	order	order	0
:	:	:	:	:	0
the	the	dt	the	the	0
good	good	j	good	good	0
ancient	ancient	j	ancient	ancient	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
aduise	aduise	n1	advise	advice	0
did	did	vdd	did	do	0
so	so	av	so	so	0
ordain	ordain	vvi	ordain	ordain	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
penalties	penalties	n2	penalties	penalty	0
are	are	vbr	are	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
,	,	,	,	,	0
and	and	cc	and	and	0
punishments	punishments	n2	punishments	punishment	0
appointed	appointed	vvn	appointed	appoint	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
remisse	remisse	j	remiss	remiss	0
in	in	p-acp	in	in	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
seruing	seruing	vvg	serving	serve	0
,	,	,	,	,	0
or	or	cc	or	or	0
guiltie	guiltie	j	guilty	guilty	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
therof	therof	av	thereof	thereof	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
therfore	therfore	av	therefore	therefore	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
safetie	safetie	n1	safety	safety	0
and	and	cc	and	and	0
preseruation	preseruation	n1	preservation	preservation	0
so	so	av	so	so	0
good	good	j	good	good	0
and	and	cc	and	and	0
wholsome	wholsome	j	wholesome	wholesome	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
been	been	vbn	been	be	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
heertofore	heertofore	av	heretofore	heretofore	0
obserued	obserued	vvn	observed	observe	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
degenerate	degenerate	vvi	degenerate	degenerate	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
forefathers	forefathers	n2	forefathers	forefather	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
remisse	remisse	j	remiss	remiss	0
or	or	cc	or	or	0
carelesse	carelesse	j	careless	careless	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
right	right	vvi	right	right	0
worthely	worthely	av-j	worthily	worthy	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
assuredly	assuredly	av-vvn	assuredly	assure	0
feel	feel	vvb	feel	feel	0
the	the	dt	the	the	0
smart	smart	n1	smart	smart	0
therof	therof	av	thereof	thereof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtter	vtter	j	utter	utter	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
subuertion	subuertion	n1	subversion	subversion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
decay	decay	n1	decay	decay	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
hap	hap	n1	hap	hap	0
∣	∣	sy	∣	∣	0
pened	pened	j-vvn	penned	pen	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
fallen	fallen	vvn	fallen	fall	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
Realmes	Realmes	n2	Realms	realm	0
,	,	,	,	,	0
Citties	Citties	n2	Cities	city	0
and	and	cc	and	and	0
common	common	j	common	common	0
welths	welths	n2	wealths	wealth	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
destruction	destruction	n1	destruction	destruction	0
and	and	cc	and	and	0
decay	decay	n1	decay	decay	0
began	began	vvd	began	begin	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
contempt	contempt	n1	contempt	contempt	0
and	and	cc	and	and	0
decay	decay	n1	decay	decay	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
orders	orders	n2	order	order	0
.	.	.	.	.	1
Where	Where	q-crq	Where	where	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
wel	wel	av	well	well	0
gouerned	gouerned	vvd	governed	govern	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
A	A	np1	A	A	0
¦	¦	sy	¦	¦	0
theniences	theniences	n2	theniences	thenience	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romains	Romains	njp2	Romans	roman	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prudent	prudent	j	prudent	prudent	0
go	go	vvb	go	go	0
¦	¦	sy	¦	¦	0
uernment	uernment	n1	uernment	uernment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ephoros	Ephoros	np1	Ephoros	Ephoros	0
in	in	p-acp	in	in	0
Sparta	Sparta	np1	Sparta	Sparta	0
?	?	?	?	?	1
Nay	Nay	uh-x	Nay	nay	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Israelits	Israelits	np2	Israelits	israelit	0
the	the	dt	the	the	0
chosen	chosen	j-vvn	chosen	choose	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
driuen	driuen	vvn	driven	drive	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
become	become	vvi	become	become	0
vagabōds	vagabōds	n2	vagabonds	vagabond	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
?	?	?	?	?	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
so	so	av	so	so	0
lothesome	lothesome	j	loathsome	loathsome	0
that	that	cst	that	that	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
doo	doo	vdi	do	do	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
shun	shun	vvi	shun	shun	0
and	and	cc	and	and	0
abhorre	abhorre	vvi	abhor	abhor	0
them	them	pno32	them	they	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
saying	saying	n-vvg	saying	say	0
:	:	:	:	:	0
Felix	Felix	fw-la	Felix	felix	0
quem	quem	fw-la	quem	quem	0
faciunt	faciunt	fw-la	faciunt	faciunt	0
aliena	aliena	fw-la	aliena	aliena	0
pericula	pericula	fw-la	pericula	pericula	0
cautum	cautum	fw-la	cautum	cautum	0
,	,	,	,	,	0
happy	happy	j	happy	happy	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
beware	beware	vvi	beware	beware	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
mannes	mannes	ng1	man's	man	0
harme	harme	n1	harm	harm	0
.	.	.	.	.	1
Wel	Wel	uh-av	Well	well	0
,	,	,	,	,	0
if	if	cs	if	if	0
their	their	po32	their	their	0
be	be	vbi	be	be	0
any	any	d	any	any	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
zeale	zeale	n1	zeal	zeal	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
cōmon	cōmon	j	common	common	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
any	any	d	any	any	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
or	or	cc	or	or	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
safetie	safetie	n1	safety	safety	0
:	:	:	:	:	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
haue	haue	vhi	have	have	0
an	an	dt	and	a	0
ernest	ernest	j	earnest	earnest	0
regarde	regarde	n1	regard	regard	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
preseruation	preseruation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
preseruation	preseruation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
keep	keep	vvi	keep	keep	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
keepeth	keepeth	vvz	keepeth	keep	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
maintain	maintain	vvb	maintain	maintain	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
main	main	n1	main	main	0
¦	¦	sy	¦	¦	0
taineth	taineth	vvz	taineth	tain	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
defend	defend	vvi	defend	defend	0
that	that	d	that	that	0
whiche	whiche	r-crq	which	which	0
defendeth	defendeth	vvz	defendeth	defend	0
vs.	vs.	pno12	us	we	0
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
preuent	preuent	vvi	prevent	prevent	0
and	and	cc	and	and	0
beware	beware	vvb	beware	beware	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Knights	Knights	n2	Knights	knight	0
,	,	,	,	,	0
Citizens	Citizens	n2	Citizens	citizen	0
and	and	cc	and	and	0
Burgesses	Burgesses	n2	Burgesses	burgess	0
:	:	:	:	:	0
none	none	pix	none	none	0
be	be	vbb	be	be	0
cho	cho	n1	cho	cho	0
¦	¦	sy	¦	¦	0
sen	sen	av	sen	then	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
straungers	straungers	n2	strangers	stranger	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
,	,	,	,	,	0
yung	yung	j	yung	yung	0
of	of	pp-f	of	of	0
yeeres	yeeres	n2	years	year	0
,	,	,	,	,	0
weke	weke	n1	week	week	0
of	of	pp-f	of	of	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
and	and	cc	and	and	0
timerose	timerose	vvd	timerose	timerose	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
graue	graue	j	graven	grave	0
,	,	,	,	,	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
anciēt	anciēt	j	ancient	ancient	0
,	,	,	,	,	0
and	and	cc	and	and	0
expert	expert	j	expert	expert	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
dealing	dealing	vvg	dealing	deal	0
truely	truely	av-j	truly	true	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
lawdable	lawdable	j	laudable	laudable	0
customes	customes	n2	customs	custom	0
and	and	cc	and	and	0
prescribed	prescribed	j-vvn	prescribed	prescribe	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
asmuch	asmuch	av	as	asmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
vsages	vsages	n2	usages	usage	0
and	and	cc	and	and	0
customs	customs	n2	customs	custom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parlements	Parlements	n2	Parliaments	parliament	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
most	most	ds	most	most	0
men	men	n2	men	man	0
hidden	hidden	vvn	hidden	hide	0
and	and	cc	and	and	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
moste	moste	av-ds	most	most	0
expedient	expedient	j	expedient	expedient	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
ignoraunt	ignoraunt	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
vpon	vpon	p-acp	upon	upon	0
considerations	considerations	n2	considerations	consideration	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
col	col	fw-fr	col	col	0
∣	∣	sy	∣	∣	0
lection	lection	n1	lection	lection	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
some	some	d	some	some	0
alteration	alteration	n1	alteration	alteration	0
and	and	cc	and	and	0
varietie	varietie	n1	variety	variety	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parlements	Parlements	n2	Parliaments	parliament	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
vsed	vsed	vvn	used	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
elder	elder	jc-jn	elder	elder	0
dayes	dayes	n2	days	day	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
discription	discription	n1	description	description	0
bothe	bothe	av-d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
thother	thother	n-jn	tother	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
and	and	cc	and	and	0
ancientest	ancientest	js-jn	ancientest	ancient	0
orders	orders	n2	order	order	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
tran	tran	vvd	tran	tran	0
∣	∣	sy	∣	∣	0
slated	slated	vvn	slated	slate	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
ancient	ancient	j	ancient	ancient	0
Lattin	Lattin	jp	Latin	latin	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
cord	cord	n1	cord	cord	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parlemēts	Parlemēts	n2	Parliaments	parliament	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
theldred	theldred	j-vvn	theldred	theldr	0
,	,	,	,	,	0
named	named	vvn	nam	name	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
confessor	confessor	n1	confessor	confessor	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeer	yeer	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
1046	1046	crd	1046	1046	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
duely	duely	av-jn	duly	due	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
yeeres	yeeres	n2	years	year	0
before	before	a-acp	before	before	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
dayes	dayes	n2	days	day	0
kept	kept	vvn	kept	keep	0
and	and	cc	and	and	0
obserued	obserued	vvn	observed	observe	0
.	.	.	.	.	1
The	The	dt	The	the	0
others	others	n2-jn	others	other	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
owne	owne	d	own	own	0
deuise	deuise	n1	devise	device	0
and	and	cc	and	and	0
col	col	fw-fr	col	col	0
∣	∣	sy	∣	∣	0
lection	lection	n1	lection	lection	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
and	and	cc	and	and	0
lear	lear	av-j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Parlement	Parlement	n1	Parliament	parliament	0
holden	holden	vvn	held	hold	0
at	at	p-acp	at	at	0
Westminster	Westminster	np1	Westminster	Westminster	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
xiij	xiij	crd	xiij	xiij	0
.	.	.	.	.	0
yeer	yeer	n1	year	year	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reign	reign	n1	reign	reign	0
of	of	pp-f	of	of	0
Queene	Queene	n1	Queen	queen	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
Anno.	Anno.	np1	Anno.	Anno.	0
1571.	1571.	crd	1571.	1571.	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
present	present	j	present	present	0
,	,	,	,	,	0
being	being	vbg	being	be	0
one	one	crd	one	one	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
vnworthy	vnworthy	j-u	unworthy	worthy	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
house	house	n1	house	house	0
and	and	cc	and	and	0
assem	assem	fw-la	assem	assem	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
beē	beē	n1	beam	beam	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
the	the	dt	the	the	0
same	same	d	same	same	0
foorth	foorth	av	forth	forth	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
