THIS	THIS	d	THIS	this	0
Contradiction	Contradiction	n1	Contradiction	contradiction	0
.	.	.	.	.	1
HENCE	HENCE	av	HENCE	hence	0
befell	befell	vvd	befell	befall	0
amongst	amongst	p-acp	among	among	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
Num	Num	np1	Num	Num	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
Mischiefs	Mischiefs	n2	Mischiefs	mischief	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
mon	mon	fw-fr	mon	mon	0
∣	∣	sy	∣	∣	0
strous	strous	j	strous	strous	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
everlasting	everlasting	j	everlasting	everlasting	0
Blot	Blot	n1	Blot	blot	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Sense	Sense	n1	Sense	sense	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Virtue	Virtue	n1	Virtue	virtue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
Time	Time	n1	Time	time	0
a	a	dt	a	a	0
heavy	heavy	j	heavy	heavy	0
Judgment	Judgment	n1	Judgement	judgement	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
Heaven	Heaven	n1	Heaven	heaven	0
:	:	:	:	:	0
A	A	dt	A	a	0
general	general	j	general	general	0
Infatuation	Infatuation	n1	Infatuation	infatuation	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
seized	seized	vvn	seized	seize	0
Men	Men	n2	Men	man	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
many	many	d	many	many	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
heartily	heartily	av-j	heartily	hearty	0
dis	dis	vdd	dis	do	0
∣	∣	sy	∣	∣	0
liked	liked	vvd	liked	like	0
both	both	d	both	both	0
the	the	dt	the	the	0
Thing	Thing	n1	Thing	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
detested	detested	vvd	detested	detest	0
the	the	dt	the	the	0
Iniquity	Iniquity	n1	Iniquity	iniquity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contrivers	Contrivers	n2	Contrivers	contriver	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
passed	passed	vvd	passed	pass	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
Gaiety	Gaiety	n1	Gaiety	gaiety	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
Instruments	Instruments	n2	Instruments	instrument	0
as	as	p-acp	as	as	0
wicked	wicked	j	wicked	wicked	0
as	as	c-acp	as	as	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
habitus	habitus	fw-la	habitus	habitus	0
animorum	animorum	fw-la	animorum	animorum	0
fuit	fuit	fw-la	fuit	fuit	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
pressimum	pressimum	fw-la	pressimum	pressimum	0
facinus	facinus	fw-la	facinus	facinus	0
auderent	auderent	fw-la	auderent	auderent	0
pauci	pauci	fw-la	pauci	pauci	0
,	,	,	,	,	0
pleures	pleures	fw-mi	pleures	pleures	0
vel	vel	fw-la	vel	vel	0
∣	∣	sy	∣	∣	0
lent	lent	np1	lent	Lent	0
,	,	,	,	,	0
omnes	omnes	fw-la	omnes	omnes	0
paterentur	paterentur	fw-la	paterentur	paterentur	0
.	.	.	.	.	1
SOME	SOME	d	SOME	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
Actors	Actors	n2	Actors	actor	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
black-Affair	black-Affair	n1	black-Affair	black-affair	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
untimely	untimely	av-j	untimely	untimely	0
away	away	av	away	away	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
Trial	Trial	n1	Trial	trial	0
here	here	av	here	here	0
:	:	:	:	:	0
Others	Others	n2-jn	Others	other	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
means	means	n2	means	mean	0
escaped	escaped	vvd	escaped	escape	0
the	the	dt	the	the	0
Hands	Hands	n2	Hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
found	found	vvd	found	find	0
much	much	av-d	much	much	0
milder	milder	jc	milder	mild	0
Treat	Treat	n1	Treat	treat	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
deserved	deserved	vvd	deserved	deserve	0
.	.	.	.	.	1
BUT	BUT	p-acp	BUT	but	0
this	this	d	this	this	0
Evil	Evil	n-jn	Evil	evil	0
,	,	,	,	,	0
great	great	j	great	great	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
,	,	,	,	,	0
that	that	cst	that	that	0
flowed	flowed	vvd	flowed	flow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Continuance	Continuance	n1	Continuance	continuance	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
CORRUPT	CORRUPT	j	CORRUPT	corrupt	0
Parliament	Parliament	n1	Parliament	parliament	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
some	some	d	some	some	0
Wise	Wise	j	Wise	wise	0
Men	Men	n2	Men	man	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
ill	ill	j-jn	ill	ill	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sequences	sequences	n2	sequences	sequence	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
perpetuating	perpetuating	j-vvg	perpetuating	perpetuate	0
Act	Act	n1	Act	act	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Reasons	Reasons	n2	Reasons	reason	0
they	they	pns32	they	they	0
gave	gave	vvd	gave	give	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sequel	Sequel	n1	Sequel	sequel	0
of	of	pp-f	of	of	0
Things	Things	n2	Things	thing	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
no	no	dx	no	no	0
Mortal	Mortal	j-jn	Mortal	mortal	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
foreseen	foreseen	vvn	foreseen	foresee	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ill	Ill	j-jn	Ill	ill	0
it	it	pn31	it	it	0
really	really	av-j	really	real	0
produced	produced	vvn	produced	produce	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
terrible	terrible	j	terrible	terrible	0
then	then	av	then	then	0
must	must	vmb	must	must	0
that	that	d	that	that	0
Act	Act	n1	Act	act	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
calculated	calculated	vvn	calculated	calculate	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
many	many	d	many	many	0
Mischiefs	Mischiefs	n2	Mischiefs	mischief	0
unavoidable	unavoidable	j	unavoidable	unavoidable	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Nature	Nature	n1	Nature	nature	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
might	might	n1	might	might	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Truth	Truth	n1	Truth	truth	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
,	,	,	,	,	0
beget	beget	vvi	beget	beget	0
many	many	d	many	many	0
more	more	dc	more	more	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
conceived	conceived	vvn	conceived	conceive	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
happened	happened	vvn	happened	happen	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
the	the	dt	the	the	0
Bill	Bill	n1	Bill	bill	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Assent	Assent	n1	Assent	assent	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
weigh	weigh	vvi	weigh	weigh	0
the	the	dt	the	the	0
Consequences	Consequences	n2	Consequences	consequence	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Craft	Craft	n1	Craft	craft	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Proposers	Proposers	n2	Proposers	proposer	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvi	sider	sider	0
the	the	dt	the	the	0
Blow	Blow	n1	Blow	blow	0
it	it	pn31	it	it	0
gave	gave	vvd	gave	give	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
own	own	d	own	own	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
investing	investing	vvg	investing	invest	0
Men	Men	n2	Men	man	0
in	in	p-acp	in	in	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
Temptation	Temptation	n1	Temptation	temptation	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Purpose	Purpose	n1	Purpose	purpose	0
to	to	pc-acp	to	to	0
abuse	abuse	vvi	abuse	abuse	0
it	it	pn31	it	it	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
full	full	j	full	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
to	to	pc-acp	to	to	0
load	load	vvi	load	load	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thor	thor	n1	thor	thor	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
Violences	Violences	n2	Violences	violence	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
Object	Object	n1	Object	object	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popular	Popular	j	Popular	popular	0
Rage	Rage	n1	Rage	rage	0
and	and	cc	and	and	0
Invectives	Invectives	n2	Invectives	invective	0
.	.	.	.	.	1
IN	IN	p-acp	IN	in	0
all	all	d	all	all	0
this	this	d	this	this	0
Tinie	Tinie	j	Tiny	tiny	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
heaping	heaping	vvg	heaping	heap	0
Acts	Acts	n2	Acts	act	0
one	one	crd	one	one	0
upon	upon	p-acp	upon	upon	0
another	another	j-jn	another	another	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
also	also	av	also	also	0
multiplying	multiplying	vvg	multiplying	multiply	0
Taxes	Taxes	n2	Taxes	tax	0
as	as	c-acp	as	as	0
fast	fast	av-j	fast	fast	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Committee	Committee	n1	Committee	committee	0
of	of	pp-f	of	of	0
Accounts	Accounts	n2	Accounts	account	0
(	(	(	(	(	0
a	a	dt	a	a	0
sad	sad	j	sad	sad	0
Pack	Pack	n1	Pack	pack	0
indeed	indeed	av	indeed	indeed	0
!	!	!	!	!	1
Increase	Increase	n1	Increase	increase	0
of	of	pp-f	of	of	0
Taxes	Taxes	n2	Taxes	tax	0
.	.	.	.	.	1
)	)	)	)	)	0
whose	whose	rg-crq	whose	who	0
Trade	Trade	n1	Trade	trade	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
squan	squan	n1	squan	squan	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
away	away	av	away	away	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
Commit	Commit	vvi	Commit	commit	0
∣	∣	sy	∣	∣	0
tee	tee	zf	tee	thou	0
of	of	pp-f	of	of	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
counts	counts	vvz	counts	count	0
.	.	.	.	.	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
still	still	n1	still	still	0
farther	farther	av-jc	farther	far	0
into	into	p-acp	into	into	0
Debt	Debt	n1	Debt	debt	0
.	.	.	.	.	1
Arrears	Arrears	n2	Arrears	arrear	0
,	,	,	,	,	0
Services	Services	n2	Services	service	0
,	,	,	,	,	0
Deficiencies	Deficiencies	n2	Deficiencies	deficiency	0
,	,	,	,	,	0
Subsidies	Subsidies	n2	Subsidies	subsidy	0
to	to	p-acp	to	to	0
Foreigners	Foreigners	n2	Foreigners	foreigner	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
other	other	j-jn	other	other	0
Pretences	Pretences	n2	Pretences	pretence	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
every	every	d	every	every	0
Day	Day	n1	Day	day	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
Ground	Ground	n1	Ground	ground	0
for	for	p-acp	for	for	0
new	new	j	new	new	0
Impositions	Impositions	n2	Impositions	imposition	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
new	new	j	new	new	0
Employments	Employments	n2	Employments	employment	0
were	were	vbdr	were	be	0
created	created	vvn	created	create	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Tools	Tools	n2	Tools	tool	0
;	;	;	;	;	0
and	and	cc	and	and	0
Rewards	Rewards	n2	Rewards	reward	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Pensions	Pensions	n2	Pensions	pension	0
and	and	cc	and	and	0
Bribes	Bribes	n2	Bribes	bribe	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
scattered	scattered	vvn	scattered	scatter	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Treasury	Treasury	n1	Treasury	treasury	0
was	was	vbds	was	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tirely	tirely	av-j	tirely	tire	0
empty	empty	vvb	empty	empty	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
was	was	vbds	was	be	0
beggared	beggared	vvn	beggared	beggar	0
,	,	,	,	,	0
and	and	cc	and	and	0
Trade	Trade	n1	Trade	trade	0
which	which	r-crq	which	which	0
should	should	vmd	should	shall	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
was	was	vbds	was	be	0
neglected	neglected	vvn	neglected	neglect	0
,	,	,	,	,	0
and	and	cc	and	and	0
wantonly	wantonly	av-jn	wantonly	wanton	0
thrown	thrown	vvn	thrown	throw	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
Nations	Nations	n2	Nations	nation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
told	told	vvn	told	tell	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
now	now	av	now	now	0
living	living	vvg	living	live	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
curious	curious	j	curious	curious	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
an	an	dt	and	a	0
Account	Account	vvb	Account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
several	several	j	several	several	0
Sums	Sums	n2	Sums	sum	0
those	those	d	those	those	0
Plunderers	Plunderers	n2	Plunderers	plunderer	0
lavished	lavished	vvd	lavished	lavish	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Sums	Sums	n2	Sums	sum	0
voted	voted	vvn	voted	vote	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Service	Service	n1	Service	service	0
of	of	pp-f	of	of	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
Year	Year	n1	Year	year	0
exceeded	exceeded	vvd	exceeded	exceed	0
all	all	d	all	all	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
gi	gi	zz	gi	gi	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
for	for	p-acp	for	for	0
thrice	thrice	av	thrice	thrice	0
the	the	dt	the	the	0
same	same	d	same	same	0
Period	Period	n1	Perjod	period	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
prodigal	prodigal	j-jn	prodigal	prodigal	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Prececessors	Prececessors	n2	Prececessors	prececessor	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
that	that	d	that	that	0
Year	Year	n1	Year	year	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Year	Year	n1	Year	year	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
too	too	av	too	too	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
People	People	n1	People	people	0
were	were	vbdr	were	be	0
never	never	av-x	never	never	0
so	so	av	so	so	0
miserably	miserably	av-j	miserably	miserable	0
Poor	Poor	j	Poor	poor	0
as	as	c-acp	as	as	0
then	then	av	then	then	0
.	.	.	.	.	1
IT	IT	pn31	IT	it	0
would	would	vmd	would	will	0
puzzle	puzzle	vvi	puzzle	puzzle	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
to	to	pc-acp	to	to	0
guess	guess	vvi	guess	guess	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Notions	Notions	n2	Notions	notion	0
those	those	d	those	those	0
People	People	n1	People	people	0
at	at	p-acp	at	at	0
Westminster	Westminster	np1	Westminster	Westminster	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
.	.	.	.	.	1
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
eternally	eternally	av-j	eternally	eternal	0
told	told	vvn	told	tell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Misery	Misery	n1	Misery	misery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
they	they	pns32	they	they	0
heard	heard	vvd	herd	hear	0
scarce	scarce	av-j	scarce	scarce	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Groans	Groans	n2	Groans	groan	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Suffering	Suffering	vvg	Suffering	suffer	0
People	People	n1	People	people	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
got	got	vvd	god	get	0
within	within	p-acp	within	within	0
those	those	d	those	those	0
Walls	Walls	n2	Walls	wall	0
,	,	,	,	,	0
they	they	pns32	they	they	0
voted	voted	vvd	voted	vote	0
away	away	av	away	away	0
such	such	d	such	such	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
digious	digious	j	digious	digious	0
Sums	Sums	vvz	Sums	sum	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
mercyless	mercyless	j	mercyless	mercyless	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
one	one	pi	one	one	0
would	would	vmd	would	will	0
think	think	vvi	think	think	0
they	they	pns32	they	they	0
took	took	vvd	took	take	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Place	Place	n1	Place	place	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Scourge	Scourge	vvi	Scourge	scourge	0
and	and	cc	and	and	0
Plague	Plague	vvb	Plague	plague	0
the	the	dt	the	the	0
Land.	Land.	n1	Land.	land	1
How	How	c-crq	How	how	0
little	little	av-j	little	little	0
they	they	pns32	they	they	0
considered	considered	vvd	considered	consider	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
with	with	p-acp	with	with	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
Foreign	Foreign	j	Foreign	foreign	0
States	States	n2	States	state	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
peared	peared	vvd	peared	pear	0
Clar.	Clar.	np1	Clar.	Clar.	0
Vol.	Vol.	n1	Vol.	vol.	1
3.	3.	crd	3.	3.	0
p.	p.	n1	p.	p.	0
170.	170.	crd	170.	170.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
1658	1658	crd	1658	1658	0
,	,	,	,	,	0
and	and	cc	and	and	0
1659.	1659.	crd	1659.	1659.	0
hislock	hislock	n1	hislock	hislock	0
also	also	av	also	also	0
.	.	.	.	.	0
from	from	p-acp	from	from	0
many	many	d	many	many	0
Instances	Instances	n2	Instances	instance	0
.	.	.	.	.	1
They	They	pns32	They	they	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
seasonably	seasonably	av-j	seasonably	seasonable	0
seasonably	seasonably	av-j	seasonably	seasonable	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
Fleet	Fleet	n1	Fleet	fleet	0
at	at	p-acp	at	at	0
vast	vast	j	vast	vast	0
Expences	Expences	n2	Expenses	expense	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Sound	Sound	n1	Found	sound	0
,	,	,	,	,	0
A	A	dt	A	a	0
Fleet	Fleet	n1	Fleet	fleet	0
sent	sent	vvd	sent	send	0
nto	nto	p-acp	unto	unto	0
the	the	dt	the	the	0
Baltick	Baltick	jp	Baltic	baltic	0
.	.	.	.	.	0
under	under	p-acp	under	under	0
Pretence	Pretence	n1	Pretence	pretence	0
of	of	pp-f	of	of	0
mediating	mediating	j-vvg	mediating	mediate	0
a	a	dt	a	a	0
Peace	Peace	n1	Peace	peace	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
Northern	Northern	j	Northern	northern	0
Powers	Powers	n2	Powers	power	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
acted	acted	vvd	acted	act	0
the	the	dt	the	the	0
Mediators	Mediators	n2	Mediators	mediator	0
so	so	av	so	so	0
ill	ill	av-jn	ill	ill	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
easily	easily	av-j	easily	easy	0
seen	seen	vvn	seen	see	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
themselves	themselves	px32	themselves	themselves	0
a	a	dt	a	a	0
Party	Party	n1	Party	party	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Quarrel	Quarrel	vvb	Quarrel	quarrel	0
.	.	.	.	.	1
And	And	cc	And	and	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
still	still	av	still	still	0
worse	worse	jc	worse	worse	0
,	,	,	,	,	0
they	they	pns32	they	they	0
join	join	vvb	join	join	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
with	with	p-acp	with	with	0
France	France	np1	France	France	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
War	War	n1	War	war	0
against	against	p-acp	against	against	0
Spain	Spain	np1	Spain	Spain	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ruin	Ruin	n1	Ruin	ruin	0
