A	A	dt	A	a	0
it	it	pn31	it	it	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
call'd	call'd	vvn	called	call	0
a	a	dt	a	a	0
gain	gain	n1	gain	gain	0
∣	∣	sy	∣	∣	0
er	er	fw-mi	er	er	0
:	:	:	:	:	0
it	it	pn31	it	it	0
often	often	av	often	often	0
makes	makes	vvz	makes	make	0
us	us	pno12	us	we	0
swerve	swerve	vvi	swerve	swerve	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
Author's	Author's	ng1	Author's	author	0
meaning	meaning	n1	meaning	meaning	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
if	if	cs	if	if	0
a	a	dt	a	a	0
Mark	Mark	n1	Mark	mark	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
Archer	Archer	n1	Archer	archer	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
great	great	j	great	great	0
distance	distance	n1	distance	distance	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
aim	aim	vvi	aim	aim	0
as	as	a-acp	as	as	0
exactly	exactly	av-j	exactly	exact	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
,	,	,	,	,	0
the	the	dt	the	the	0
least	least	ds	least	least	0
wind	wind	n1	wind	wind	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
Arrow	Arrow	n1	Arrow	arrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
divert	divert	vvi	divert	divert	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
White	White	j-jn	White	white	0
.	.	.	.	.	1
I	I	pns11	I	i	0
return	return	vvb	return	return	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Italian	Italian	jp	Italian	italian	0
Translatour	Translatour	n1	Translator	translator	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Aeneis	Aeneis	np1	Aeneis	Aeneis	0
:	:	:	:	:	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Foot-Poet	Foot-Poet	n1	Foot-Poet	foot-poet	0
,	,	,	,	,	0
he	he	pns31	he	he	0
Lacquies	Lacquies	n2	Lackeys	lackey	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
Virgil	Virgil	np1	Virgil	Virgil	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
never	never	av-x	never	never	0
mounts	mounts	vvz	mounts	mount	0
behind	behind	p-acp	behind	behind	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Doctor	Doctor	n1	Doctor	doctor	0
Morelli	Morelli	np1	Morelli	Morelli	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
mean	mean	j	mean	mean	0
Critick	Critick	n1	Critic	critic	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Poetry	Poetry	n1	Poetry	poetry	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
presum'd	presum'd	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
better	better	jc	better	better	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
Language	Language	n1	Language	language	0
,	,	,	,	,	0
has	has	vhz	has	have	0
confirm'd	confirm'd	vvn	confirmed	confirm	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Opinion	Opinion	n1	Opinion	opinion	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
thinks	thinks	vvz	thinks	think	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
all	all	av-d	all	all	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
often	often	av	often	often	0
mistaken	mistaken	vvn	mistaken	mistake	0
his	his	po31	his	his	0
Master's	Master's	ng1	Master's	master	0
Sense	Sense	n1	Sense	sense	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wou'd	wou'd	vmd	would	will	0
say	say	vvi	say	say	0
so	so	av	so	so	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
afraid	afraid	j	afraid	afraid	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
committed	committed	vvn	committed	commit	0
the	the	dt	the	the	0
same	same	d	same	same	0
fault	fault	n1	fault	fault	0
more	more	av-dc	more	more	0
often	often	av	often	often	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
grosly	grosly	av-j	grossly	gross	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
forsaken	forsaken	vvn	forsaken	forsake	0
Ruaeus	Ruaeus	np1	Ruaeus	Ruaeus	0
,	,	,	,	,	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
generally	generally	av-j	generally	general	0
I	I	pns11	I	i	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
Expositions	Expositions	n2	Expositions	exposition	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
,	,	,	,	,	0
quite	quite	av	quite	quite	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
but	but	p-acp	but	but	0
two	two	crd	two	two	0
Examples	Examples	n2	Examples	example	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
near	near	av-j	near	near	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Tenth	Tenth	ord	Tenth	ten	0
Aeneid	Aeneid	np1	Aeneid	Aeneid	0
.	.	.	.	.	1
—	—	—	—	—	0
Sorti	Sorti	fw-la	Sorti	sorti	0
Pater	Pater	fw-la	Pater	pater	0
aequus	aequus	fw-la	aequus	aequus	0
utrique	utrique	n1	utrique	utrique	0
.	.	.	.	.	1
Pallas	Pallas	np1	Pallas	Pallas	0
says	says	vvz	says	say	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
Turnus	Turnus	np1	Turnus	Turnus	0
just	just	av-j	just	just	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
Fight	Fight	vvb	Fight	fight	0
.	.	.	.	.	1
Ruaeus	Ruaeus	np1	Ruaeus	Ruaeus	0
thinks	thinks	vvz	thinks	think	0
that	that	cst	that	that	0
the	the	dt	the	the	0
word	word	n1	word	word	0
Pater	Pater	np1	Pater	Pater	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
referr'd	referr'd	vvn	referred	refer	0
to	to	p-acp	to	to	0
Evander	Evander	np1	Evander	Evander	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
Pallas	Pallas	np1	Pallas	Pallas	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
how	how	q-crq	how	how	0
cou'd	cou'd	vmd	could	can	0
he	he	pns31	he	he	0
imagine	imagine	vvi	imagine	imagine	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
Evander	Evander	np1	Evander	Evander	0
,	,	,	,	,	0
if	if	cs	if	if	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
were	were	vbdr	were	be	0
slain	slain	vvn	slave	slay	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
overcame	overcame	vvd	overcame	overcome	0
.	.	.	.	.	1
The	The	dt	The	the	0
Poet	Poet	n1	Poet	poet	0
certainly	certainly	av-j	certainly	certain	0
intended	intended	vvd	intended	intend	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
piter	piter	n1	piter	piter	0
the	the	dt	the	the	0
common	common	j	common	common	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Pallas	Pallas	np1	Pallas	Pallas	0
hop'd	hop'd	vvd	hoped	hope	0
,	,	,	,	,	0
wou'd	wou'd	vmd	would	will	0
stand	stand	vvi	stand	stand	0
an	an	dt	and	a	0
impartial	impartial	j	impartial	impartial	0
Spectatour	Spectatour	n1	Spectator	spectator	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Combat	Combat	n1	Combat	combat	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
favour	favour	n1	favour	favour	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
Turnus	Turnus	np1	Turnus	Turnus	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
The	The	dt	The	the	0
Second	Second	ord	Second	second	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
after	after	p-acp	after	after	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	d	both	both	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Duel	Duel	n1	Duel	duel	0
is	is	vbz	is	be	0
begun	begun	vvn	begun	begin	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
comforts	comforts	vvz	comforts	comfort	0
Hercules	Hercules	np1	Hercules	Hercules	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
Pallas	Pallas	np1	Pallas	Pallas	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
immediately	immediately	av-j	immediately	immediate	0
to	to	pc-acp	to	to	0
ensue	ensue	vvi	ensue	ensue	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
Hercules	Hercules	np1	Hercules	Hercules	0
cou'd	cou'd	vmd	could	can	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
(	(	(	(	(	0
though	though	cs	though	though	0
the	the	dt	the	the	0
young	young	j	young	young	0
Heroe	Heroe	n1	Hero	hero	0
had	had	vhd	had	have	0
address'd	address'd	vvn	addressed	address	0
his	his	po31	his	his	0
Prayers	Prayers	n2	Prayers	prayer	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
assistance	assistance	n1	assistance	assistance	0
:	:	:	:	:	0
)	)	)	)	)	0
Because	Because	p-acp	Because	because	0
the	the	dt	the	the	0
Gods	Gods	n2	Gods	god	0
cannot	cannot	vmbx	cannot	can	0
controul	controul	vvi	control	control	0
Destiny	Destiny	n1	Destiny	destiny	0
—	—	—	—	—	0
the	the	dt	the	the	0
Verse	Verse	n1	Verse	verse	0
follows	follows	vvz	follows	follow	0
.	.	.	.	.	1
Sic	Sic	fw-la	Sic	sic	0
ait	ait	fw-fr	ait	ait	0
;	;	;	;	;	0
at	at	p-acp	at	at	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
oculos	oculos	fw-la	oculos	oculos	0
Rutulorum	Rutulorum	fw-la	Rutulorum	rutulorum	0
rejicit	rejicit	fw-la	rejicit	rejicit	0
arvis	arvis	fw-la	arvis	arvis	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
the	the	dt	the	the	0
same	same	d	same	same	0
Ruaeus	Ruaeus	np1	Ruaeus	Ruaeus	0
thus	thus	av	thus	thus	0
construes	construes	vvz	construes	construe	0
.	.	.	.	.	1
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
said	said	vvn	said	say	0
this	this	d	this	this	0
;	;	;	;	;	0
immediately	immediately	av-j	immediately	immediate	0
turns	turns	vvz	turns	turn	0
his	his	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rutulian	Rutulian	njp	Rutulian	rutulian	0
Fields	Fields	n2	Fields	field	0
,	,	,	,	,	0
and	and	cc	and	and	0
beholds	beholds	vvz	beholds	behold	0
the	the	dt	the	the	0
Duel	Duel	n1	Duel	duel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
this	this	d	this	this	0
place	place	n1	place	place	0
another	another	j-jn	another	another	0
Exposition	Exposition	n1	Exposition	exposition	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
turn'd	turn'd	vvd	turned	turn	0
his	his	po31	his	his	0
Eyes	Eyes	n2	Eyes	eye	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Field	Field	n1	Field	field	0
of	of	pp-f	of	of	0
Combat	Combat	n1	Combat	combat	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
behold	behold	vvi	behold	behold	0
a	a	dt	a	a	0
sight	sight	n1	sighed	sight	0
so	so	av	so	so	0
unpleasing	unpleasing	j	unpleasing	unpleasing	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
The	The	dt	The	the	0
word	word	n1	word	word	0
Rejicit	Rejicit	vvb	Rejicit	rejicit	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
will	will	vmb	will	will	0
admit	admit	vvi	admit	admit	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
sen	sen	av	sen	then	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
having	having	vhg	having	have	0
confess'd	confess'd	vvn	confessed	confess	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
alter	alter	vvi	altar	alter	0
Fate	Fate	n1	Fate	fate	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
griev'd	griev'd	vvn	grieved	grieve	0
he	he	pns31	he	he	0
cou'd	cou'd	vmd	could	can	0
not	not	xx	not	not	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
Hercules	Hercules	np1	Hercules	Hercules	0
,	,	,	,	,	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shou'd	shou'd	vvd	should	shove	0
avert	avert	vvi	avert	avert	0
his	his	po31	his	his	0
Eyes	Eyes	n2	Eyes	eye	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
take	take	vvi	take	take	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spectacle	Spectacle	n1	Spectacle	spectacle	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
consident	consident	j	consident	confident	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
follow'd	follow'd	vvn	followed	follow	0
Virgil's	Virgil's	npg1	Virgil's	Virgil	0
sense	sense	n1	sense	sense	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
said	said	vvn	said	say	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
arrogance	arrogance	n1	arrogance	arrogance	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tended	tended	vvn	tended	tend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
boldly	boldly	av-j	boldly	bold	0
own	own	d	own	own	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
English	English	jp	English	english	0
Translation	Translation	n1	Translation	translation	0
has	has	vhz	has	have	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
Virgil's	Virgil's	npg1	Virgil's	Virgil	0
Spirit	Spirit	n1	Spirit	spirit	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
than	than	cs	than	than	0
either	either	d	either	either	0
the	the	dt	the	the	0
French	French	jp	French	french	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Italian	Italian	jp	Italian	italian	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Country-men	Country-men	n2	Countrymen	countryman	0
have	have	vhb	have	have	0
translated	translated	vvn	translated	translate	0
Episodes	Episodes	np1	Episodes	Episodes	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Virgil	Virgil	np1	Virgil	Virgil	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
Suc	Suc	fw-fr	Suc	suc	0
∣	∣	sy	∣	∣	0
cess	cess	n1	cess	cess	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
particularly	particularly	av-j	particularly	particular	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Version	Version	np1	Version	Version	0
of	of	pp-f	of	of	0
Orpheus	Orpheus	np1	Orpheus	Orpheus	0
and	and	cc	and	and	0
Eurydice	Eurydice	np1	Eurydice	Eurydice	0
,	,	,	,	,	0
is	is	vbz	is	be	0
eminently	eminently	av-j	eminently	eminent	0
good	good	j	good	good	0
.	.	.	.	.	1
Amongst	Amongst	p-acp	among	among	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
the	the	dt	the	the	0
Si	Si	fw-mi	Si	si	0
∣	∣	sy	∣	∣	0
lenus	lenus	fw-la	lenus	lenus	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
Roscommon	Roscommon	np1	Roscommon	Roscommon	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
commended	commended	vvn	commended	commend	0
.	.	.	.	.	1
I	I	pns11	I	i	0
say	say	vvb	say	say	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Denham	Denham	np1	Denham	Denham	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	0
Waller	Waller	np1	Waller	Waller	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mr.	Mr.	n1	Mr.	mr.	1
Cowley	Cowley	np1	Cowley	Cowley	0
;	;	;	;	;	0
'tis	'tis	pn31|vbz	it's	it|be	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ambition	Ambition	n1	Ambition	ambition	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
their	their	po32	their	their	0
Equal	Equal	j-jn	Equal	equal	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
much	much	d	much	much	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Living	Living	n-vvg	Living	live	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
'tis	'tis	pn31|vbz	it's	it|be	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
pains	pains	n2	pains	pain	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Fragment	Fragment	n1	Fragment	fragment	0
,	,	,	,	,	0
and	and	cc	and	and	0
Translate	Translate	vvb	Translate	translate	0
it	it	pn31	it	it	0
perfectly	perfectly	av-j	perfectly	perfect	0
;	;	;	;	;	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
Author	Author	n1	Author	author	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
shoulders	shoulders	n2	shoulders	shoulder	0
.	.	.	.	.	1
They	They	pns32	They	they	0
who	who	r-crq	who	who	0
believe	believe	vvb	believe	believe	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
light	light	n1	light	light	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
attempt	attempt	vvi	attempt	attempt	0
the	the	dt	the	the	0
Fourth	Fourth	ord	Fourth	four	0
,	,	,	,	,	0
Sixth	Sixth	ord	Sixth	six	0
or	or	cc	or	or	0
Eighth	Eighth	ord	Eighth	eight	0
Pastoral	Pastoral	np1	Pastoral	Pastoral	0
,	,	,	,	,	0
the	the	dt	the	the	0
First	First	ord	First	first	0
or	or	cc	or	or	0
Fourth	Fourth	ord	Fourth	four	0
Georgick	Georgick	j	Georgick	georgick	0
;	;	;	;	;	0
and	and	cc	and	and	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Aeneids	Aeneids	np2	Aeneids	Aeneid	0
,	,	,	,	,	0
the	the	dt	the	the	0
Fourth	Fourth	ord	Fourth	four	0
,	,	,	,	,	0
the	the	dt	the	the	0
Fifth	Fifth	ord	Fifth	five	0
,	,	,	,	,	0
the	the	dt	the	the	0
Seventh	Seventh	ord	Seventh	seven	0
,	,	,	,	,	0
the	the	dt	the	the	0
Ninth	Ninth	ord	Ninth	nine	0
,	,	,	,	,	0
the	the	dt	the	the	0
Tenth	Tenth	ord	Tenth	ten	0
,	,	,	,	,	0
the	the	dt	the	the	0
Ele	Ele	n1	Ele	eye	0
∣	∣	sy	∣	∣	0
venth	venth	n1	venth	venth	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Twelfth	Twelfth	ord	Twelfth	twelve	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
succeeded	succeeded	vvn	succeeded	succeed	0
best	best	js	best	best	0
.	.	.	.	.	1
Long	Long	j	Long	long	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
undertook	undertook	vvd	undertook	undertake	0
this	this	d	this	this	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
stranger	stranger	n1	stranger	stranger	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Origi	Origi	np1	Origi	Origi	0
∣	∣	sy	∣	∣	0
nal	nal	n1	nal	nal	0
.	.	.	.	.	1
I	I	pns11	I	i	0
had	had	vhd	had	have	0
also	also	av	also	also	0
studied	studied	vvn	studied	study	0
Virgil's	Virgil's	npg1	Virgil's	Virgil	0
Design	Design	n1	Design	design	0
,	,	,	,	,	0
his	his	po31	his	his	0
disposition	disposition	n1	disposition	disposition	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
his	his	po31	his	his	0
Man	Man	n1	Man	man	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
,	,	,	,	,	0
his	his	po31	his	his	0
judicious	judicious	j	judicious	judicious	0
management	management	n1	management	management	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Figures	Figures	n2	Figures	figure	0
,	,	,	,	,	0
the	the	dt	the	the	0
sober	sober	j	sober	sober	0
retrenchments	retrenchments	n2	retrenchments	retrenchment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Sense	Sense	n1	Sense	sense	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
always	always	av	always	always	0
leaves	leaves	vvz	leaves	leave	0
somewhat	somewhat	av	somewhat	somewhat	0
to	to	pc-acp	to	to	0
gratifie	gratifie	vvi	gratify	gratify	0
our	our	po12	our	our	0
imaginati	imaginati	n1	imaginati	imaginati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
enlarge	enlarge	vvi	enlarge	enlarge	0
at	at	p-acp	at	at	0
pleasure	pleasure	n1	pleasure	pleasure	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
the	the	dt	the	the	0
Elegance	Elegance	n1	Elegance	elegance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Expressions	Expressions	n2	Expressions	expression	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
harmony	harmony	n1	harmony	harmony	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Numbers	Numbers	n2	Numbers	number	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
said	said	vvn	said	say	0
