DEarly	DEarly	av-jn	DEarly	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
decked	decked	vvn	decked	deck	0
with	with	p-acp	with	with	0
Gold	Gold	n1	Gold	gold	0
and	and	cc	and	and	0
precious	precious	j	precious	precious	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
and	and	cc	and	and	0
pearls	pearls	n2	pearls	pearl	0
;	;	;	;	;	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
golden	golden	j	golden	golden	0
Cup	Cup	n1	Cup	cup	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
hand	hand	n1	hand	hand	0
sull	sull	j	sull	full	0
of	of	pp-f	of	of	0
abominati	abominati	n1	abominati	abominati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
and	and	cc	and	and	0
filthinesse	filthinesse	n1	filthiness	filthiness	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
fornication	fornication	n1	fornication	fornication	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
17.4	17.4	crd	17.4	17.4	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Serpent	Serpent	n1	Serpent	serpent	0
cast	cast	vvd	cast	cast	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
water	water	n1	water	water	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
flood	flood	n1	flood	flood	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Woman	Woman	n1	Woman	woman	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
cause	cause	vvi	cause	cause	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
carried	carried	vvn	carried	carry	0
away	away	av	away	away	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flood	flood	n1	flood	flood	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
12.15	12.15	crd	12.15	12.15	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Vir	Vir	fw-la	Vir	vir	0
∣	∣	sy	∣	∣	0
gin	gin	n1	gin	gin	0
Spouse	Spouse	n1	Spouse	spouse	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
followeth	followeth	vvz	follows	follow	0
him	him	pno31	him	he	0
wheresoever	wheresoever	c-crq	wheresoever	wheresoever	0
he	he	pns31	he	he	0
goeth	goeth	vvz	goes	go	0
.	.	.	.	.	1
My	My	po11	My	my	0
Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
four	four	crd	four	four	0
things	things	n2	things	thing	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
false	false	j	false	false	0
Teachers	Teachers	n2	Teachers	teacher	0
.	.	.	.	.	1
The	The	dt	The	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
vil	vil	fw-ge	vil	vil	0
hath	hath	vhz	hath	have	0
his	his	po31	his	his	0
Ministers	Ministers	n2	Ministers	minister	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
of	of	pp-f	of	of	0
false	false	j	false	false	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
Sheeps	Sheeps	n2	Sheeps	sheep	0
cloathing	cloathing	n1	clothing	clothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
inwardly	inwardly	av-j	inwardly	inward	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
ravening	ravening	vvg	ravening	raven	0
Wolves	Wolves	n2	Wolves	wolf	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
7.15	7.15	crd	7.15	7.15	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
greedy	greedy	j	greedy	greedy	0
Doggs	Doggs	n2	Dogs	dog	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
have	have	vhi	have	have	0
enough	enough	d	enough	enough	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
understand	understand	vvi	understand	understand	0
:	:	:	:	:	0
they	they	pns32	they	they	0
all	all	d	all	all	0
look	look	vvb	look	look	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
way	way	n1	way	way	0
,	,	,	,	,	0
every	every	d	every	every	0
own	own	d	own	own	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
gain	gain	n1	gain	gain	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
quarter	quarter	n1	quarter	quarter	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
56.11	56.11	crd	56.11	56.11	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
false	false	j	false	false	0
Teachers	Teachers	n2	Teachers	teacher	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
feed	feed	vvi	feed	feed	0
the	the	dt	the	the	0
Flock	Flock	vvb	Flock	flock	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fleece	fleece	vvb	fleece	fleece	0
the	the	dt	the	the	0
Flock	Flock	vvb	Flock	flock	0
;	;	;	;	;	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
convert	convert	vvi	convert	convert	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
vert	vert	fw-fr	vert	vert	0
;	;	;	;	;	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
season	season	vvi	season	season	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
poison	poison	n1	poison	poison	0
;	;	;	;	;	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
edifie	edifie	vvi	edify	edify	0
to	to	p-acp	to	to	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
difie	difie	vvi	difie	difie	0
to	to	p-acp	to	to	0
damnation	damnation	n1	damnation	damnation	0
;	;	;	;	;	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
curing	curing	vvg	curing	cure	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
they	they	pns32	they	they	0
kill	kill	vvb	kill	kill	0
souls	souls	n2	souls	soul	0
;	;	;	;	;	0
so	so	av	so	so	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
peoples	peoples	ng1	peoples	people	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
they	they	pns32	they	they	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
;	;	;	;	;	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
neither	neither	av-dx	neither	neither	0
rightly	rightly	av-jn	rightly	right	0
called	called	vvn	called	call	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
rightly	rightly	av-jn	rightly	right	0
qua	qua	fw-la	qua	qua	0
∣	∣	sy	∣	∣	0
lified	lified	vvn	lified	lify	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
rightly	rightly	av-jn	rightly	right	0
ordained	ordained	vvn	ordained	ordain	0
;	;	;	;	;	0
Their	Their	po32	Their	their	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
evil	evil	j-jn	evil	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
right	right	j-jn	right	right	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
13.10	13.10	crd	13.10	13.10	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
like	like	j	like	like	0
Doggs	Doggs	n2	Dogs	dog	0
and	and	cc	and	and	0
Wolves	Wolves	n2	Wolves	wolf	0
combining	combining	vvg	combining	combine	0
together	together	av	together	together	0
to	to	p-acp	to	to	0
mace	mace	n1	mace	mace	0
∣	∣	sy	∣	∣	0
rate	rate	vvb	rate	rate	0
the	the	pno32	thee	they	0
Flock	Flock	vvb	Flock	flock	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
Babylons	Babylons	npg1	Babylons	babylons	0
Merchants	Merchants	n2	Merchant's	merchant	0
,	,	,	,	,	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
Merchandize	Merchandize	n1	Merchandise	merchandise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
souls	souls	n2	souls	soul	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
18.13	18.13	crd	18.13	18.13	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
the	the	dt	the	the	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Teachers	Teachers	n2	Teachers	teacher	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Teachers	Teachers	n2	Teachers	teacher	0
of	of	pp-f	of	of	0
sins	sins	n2	sins	sin	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
false	false	j	false	false	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
false	false	j	false	false	0
Prophets	Prophets	n2	Prophets	prophet	0
also	also	av	also	also	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
false	false	j	false	false	0
Teachers	Teachers	n2	Teachers	teacher	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
privily	privily	av-j	privily	privy	0
shall	shall	vmb	shall	shall	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
dam	dam	n1	dam	dam	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
even	even	av	even	even	0
denying	denying	vvg	denying	deny	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
that	that	cst	that	that	0
bought	bought	vvd	bought	buy	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
upon	upon	p-acp	upon	upon	0
themselves	themselves	px32	themselves	themselves	0
swift	swift	j	swift	swift	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
2	2	crd	2	2	0
Pet.	Pet.	np1	Pet.	Pet.	1
2.1	2.1	crd	2.1	2.1	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
not	not	xx	not	not	0
car	car	n1	car	car	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
and	and	cc	and	and	0
strange	strange	j	strange	strange	0
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
ctrines	ctrines	n2	ctrines	ctrine	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
be	be	vbb	be	be	0
established	established	vvn	established	establish	0
with	with	p-acp	with	with	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
meats	meats	n2	meats	meat	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
profited	profited	vvn	profited	profit	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
occupied	occupied	vvn	occupied	occupy	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
Hebrews	Hebrews	np1	Hebrews	Hebrews	0
13.9	13.9	crd	13.9	13.9	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
my	my	po11	my	my	0
Dear	Dear	j-jn	Dear	dear	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
car	car	fw-fr	car	car	0
∣	∣	sy	∣	∣	0
nally	nally	av-j	nally	nal	0
comply	comply	vvi	comply	comply	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
superstitiously	superstitiously	av-j	superstitiously	superstitious	0
conform	conform	vvi	conform	conform	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Inventions	Inventions	n2	Inventions	invention	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
stand	stand	vvb	stand	stand	0
fast	fast	av-j	fast	fast	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
free	free	j	free	free	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
5.1	5.1	crd	5.1	5.1	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
false	false	j	false	false	0
Worship	Worship	n1	Worship	worship	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
Worship	Worship	n1	Worship	worship	0
the	the	dt	the	the	0
Beast	Beast	n1	Beast	beast	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Image	Image	n1	Image	image	0
,	,	,	,	,	0
and	and	cc	and	and	0
receive	receive	vvi	receive	receive	0
his	his	po31	his	his	0
mark	mark	n1	mark	mark	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
forehead	forehead	n1	forehead	forehead	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
shall	shall	vmb	shall	shall	0
drink	drink	vvi	drink	drink	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Wine	Wine	n1	Wine	wine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
poured	poured	vvn	poured	pour	0
out	out	av	out	out	0
without	without	p-acp	without	without	0
mixture	mixture	n1	mixture	mixture	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
indig	indig	fw-ge	indig	indig	0
∣	∣	sy	∣	∣	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
tormented	tormented	vvn	tormented	torment	0
with	with	p-acp	with	with	0
fire	fire	n1	fire	fire	0
and	and	cc	and	and	0
brimstone	brimstone	n1	brimstone	brimstone	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lamb	Lamb	n1	Lamb	lamb	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
14.9	14.9	crd	14.9	14.9	0
,	,	,	,	,	0
10.	10.	crd	10.	10.	1
Ye	Ye	dt	the	the	0
Worship	Worship	n1	Worship	worship	0
ye	ye	pn22	you	you	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
.	.	.	.	.	1
God	God	np1	God	God	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
that	that	d	that	that	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
him	him	pn31	him	he	0
,	,	,	,	,	0
must	must	vmb	must	must	0
worship	worship	vvi	worship	worship	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
Iruth	Iruth	n1	Iruth	iruth	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
4.23	4.23	crd	4.23	4.23	0
,	,	,	,	,	0
24.	24.	crd	24.	24.	1
As	As	p-acp	As	as	0
there	there	a-acp	there	there	0
be	be	vbb	be	be	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
that	that	cst	that	that	0
worship	worship	n1	worship	worship	0
false	false	j	false	false	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
so	so	av	so	so	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
Worship	Worship	vvb	Worship	worship	0
the	the	dt	the	the	0
true	true	j	true	true	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
false	false	j	false	false	0
Worship	Worship	n1	Worship	worship	0
.	.	.	.	.	1
They	They	pns32	They	they	0
that	that	cst	that	that	0
worship	worship	vvb	worship	worship	0
the	the	dt	the	the	0
Beast	Beast	n1	Beast	beast	0
,	,	,	,	,	0
worship	worship	vvb	worship	worship	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
13.	13.	crd	13.	13.	1
Oh	Oh	uh	O	oh	0
meddle	meddle	vvb	meddle	meddle	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
false	false	j	false	false	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
vain	vain	j	vain	vain	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
and	and	cc	and	and	0
will-worship	will-worship	n1	will-worship	will-worship	0
:	:	:	:	:	0
worship	worship	n1	worship	worship	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
teacheth	teacheth	vvz	teaches	teach	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
worship	worship	vvi	worship	worship	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
depend	depend	vvi	depend	depend	0
on	on	p-acp	on	on	0
Christs	Christs	npg1	Christs	Christ	0
work	work	n1	work	work	0
:	:	:	:	:	0
our	our	po12	our	our	0
outward	outward	j	outward	outward	0
working	working	n-vvg	working	work	0
depends	depends	vvz	depends	depend	0
on	on	p-acp	on	on	0
Gods	Gods	npg1	Gods	God	0
inward	inward	j	inward	inward	0
working	working	n-vvg	working	work	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
false	false	j	false	false	0
Opinions	Opinions	n2	Opinions	opinion	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Errour	Errour	n1	Error	error	0
and	and	cc	and	and	0
Sedition	Sedition	n1	Sedition	sedition	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
be	be	vbb	be	be	0
upright	upright	j	upright	upright	0
,	,	,	,	,	0
your	your	po22	your	your	0
judgements	judgements	n2	judgements	judgement	0
sound	sound	vvi	found	sound	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
holy	holy	j	holy	holy	0
:	:	:	:	:	0
Love	Love	vvb	Love	love	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
obey	obey	vvb	obey	obey	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
hold	hold	vvb	hold	hold	0
fast	fast	av-j	fast	fast	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
Beloved	Beloved	vvn	Beloved	belove	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
Gods	Gods	ng1	Gods	god	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
Christs	Christs	npg1	Christs	Christ	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Soules	Soules	n2	Souls	soul	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
false	false	j	false	false	0
Teachers	Teachers	n2	Teachers	teacher	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
false	false	j	false	false	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
false	false	j	false	false	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
false	false	j	false	false	0
Opinions	Opinions	n2	Opinions	opinion	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
tasting	tasting	vvg	tasting	taste	0
and	and	cc	and	and	0
siping	siping	vvg	siping	sipe	0
at	at	p-acp	at	at	0
Babylons	Babylons	npg1	Babylons	babylons	0
cup	cup	n1	cup	cup	0
,	,	,	,	,	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
resolve	resolve	vvi	resolve	resolve	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
more	more	dc	more	more	0
or	or	cc	or	or	0
lesse	lesse	dc	less	less	0
of	of	pp-f	of	of	0
Babylons	Babylons	npg1	Babylons	babylons	0
plagues	plagues	n2	plagues	plague	0
.	.	.	.	.	1
XVIII	XVIII	np1	XVIII	Xviii	0
.	.	.	.	.	1
Eighteenthly	Eighteenthly	j	Eighteenthly	eighteenthly	0
,	,	,	,	,	0
Be	Be	vbb	Be	be	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
very	very	j	very	very	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Endeavouring	Endeavouring	vvg	Endeavouring	endeavour	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
Ʋnity	Ʋnity	n1	Ʋnity	ʋnity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bond	bond	n1	bound	bond	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Calling	Calling	vvg	Calling	call	0
:	:	:	:	:	0
One	One	pi	One	one	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
one	one	crd	one	one	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
one	one	crd	one	one	0
Baptisme	Baptisme	n1	Baptism	baptism	0
,	,	,	,	,	0
one	one	crd	one	one	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
all	all	d	all	all	0
