FOr	FOr	p-acp	FOr	for	0
wherby	wherby	c-crq	whereby	whereby	0
many	many	d	many	many	0
men	men	n2	men	man	0
and	and	cc	and	and	0
womē	womē	n2	women	woman	0
are	are	vbr	are	be	0
deceaved	deceaved	vvn	deceived	deceive	0
with	with	p-acp	with	with	0
dissembling	dissembling	j-vvg	dissembling	dissemble	0
husbands	husbands	n2	husbands	husband	0
and	and	cc	and	and	0
wyves	wyves	n2	wives	wife	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
State	State	n1	State	state	0
are	are	vbr	are	be	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
ceaved	ceaved	vvn	ceaved	ceave	0
with	with	p-acp	with	with	0
dissembling	dissembling	j-vvg	dissembling	dissemble	0
servants	servants	n2	servants	servant	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
if	if	cs	if	if	0
permission	permission	n1	permission	permission	0
of	of	pp-f	of	of	0
conscience	conscience	n1	conscience	conscience	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
granted	granted	vvn	granted	grant	0
)	)	)	)	)	0
would	would	vmd	would	will	0
procure	procure	vvi	procure	procure	0
vpright	vpright	av-j	upright	upright	0
,	,	,	,	,	0
puer	puer	fw-la	puer	puer	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnfeyned	vnfeyned	j	unfeigned	unfeigned	0
husbands	husbands	n2	husbands	husband	0
and	and	cc	and	and	0
wyves	wyves	n2	wives	wife	0
,	,	,	,	,	0
servants	servants	n2	servants	servant	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
neyther	neyther	dx	neither	neither	0
Prince	Prince	n1	Prince	prince	0
nor	nor	ccx	nor	nor	0
people	people	n1	people	people	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
deceaved	deceaved	vvn	deceived	deceive	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
al	al	d	all	all	0
good	good	j	good	good	0
shepherds	shepherds	n2	shepherd's	shepherd	0
wil	wil	vmb	will	will	0
devide	devide	vvi	divide	divide	0
and	and	cc	and	and	0
seperate	seperate	vvi	separate	separate	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
force	force	vvi	force	force	0
,	,	,	,	,	0
slay	slay	vvb	slay	slay	0
,	,	,	,	,	0
and	and	cc	and	and	0
persequte	persequte	n1	persequte	persequte	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
men	men	n2	men	man	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
hereticks	hereticks	n2	heretics	heretic	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
seperated	seperated	vvn	separated	separate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
vnbeleevers	vnbeleevers	n2	unbelievers	unbeliever	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
joyned	joyned	vvn	joined	join	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
vntil	vntil	c-acp	until	until	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
conver	conver	av	conver	conver	0
∣	∣	sy	∣	∣	0
ted	ted	vvd	ted	t	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
much	much	av-d	much	much	0
lesse	lesse	av-dc	less	less	0
forced	forced	vvn	forced	force	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
conversion	conversion	n1	conversion	conversion	0
for	for	p-acp	for	for	0
ought	ought	pi	ought	aught	0
we	we	pns12	we	we	0
know	know	vvi	know	know	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
death	death	n1	death	death	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
afore	afore	a-acp	afore	afore	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
caleth	caleth	vvz	caleth	cale	0
som	som	d	some	some	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
elevent	elevent	vvi	elevent	elevent	0
hower	hower	n1	hour	hour	0
,	,	,	,	,	0
att	att	n1	att	att	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	0
6.	6.	crd	6.	6.	0
so	so	av	so	so	0
wel	wel	av	well	well	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Bs.	Bs.	np1	Bs.	Bs.	0
plea	plea	n1	plea	plea	0
¦	¦	sy	¦	¦	0
sures	sures	vvz	sures	sure	0
.	.	.	.	.	1
Kings	Kings	ng1	Kings	king	0
and	and	cc	and	and	0
Magistrats	Magistrats	n2	Magistrates	magistrate	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
tēporal	tēporal	j	temporal	temporal	0
affayers	affayers	n2	affairs	affair	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
swords	swords	n2	swords	sword	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
temporal	temporal	j	temporal	temporal	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
.	.	.	.	.	1
And	And	cc	And	and	0
Bs	Bs	n2	Bs	b	0
:	:	:	:	:	0
ād	ād	cc	and	and	0
Ministers	Ministers	n2	Ministers	minister	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
spiritual	spiritual	j	spiritual	spiritual	0
affayers	affayers	n2	affairs	affair	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
word	word	n1	word	word	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
spirituall	spirituall	j	spiritual	spiritual	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
intermedle	intermedle	vvi	intermeddle	intermeddle	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
anothers	anothers	ng1-jn	another's	another	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
office	office	n1	office	office	0
,	,	,	,	,	0
and	and	cc	and	and	0
function	function	n1	function	function	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
greate	greate	j	great	great	0
shame	shame	n1	shame	shame	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Bs.	Bs.	np1	Bs.	Bs.	0
and	and	cc	and	and	0
Ministers	Ministers	vvz	Ministers	minister	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
gistrat	gistrat	n1	gistrat	gistrat	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
greate	greate	j	great	great	0
signe	signe	n1	sign	sign	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Bishops	Bishops	n2	Bishops	bishop	0
and	and	cc	and	and	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
of	of	pp-f	of	of	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
afrayd	afrayd	j	afraid	afraid	0
nor	nor	ccx	nor	nor	0
ashamed	ashamed	j	ashamed	ashamed	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
would	would	vmd	would	will	0
they	they	pns32	they	they	0
perswade	perswade	vvi	persuade	persuade	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
persequte	persequte	vvi	persequte	persequte	0
and	and	cc	and	and	0
force	force	vvi	force	force	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
to	to	pc-acp	to	to	0
beleeve	beleeve	vvi	believe	believe	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
use	use	vvi	use	use	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
therwith	therwith	av	therewith	therewith	0
suffer	suffer	vvi	suffer	suffer	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
doctryne	doctryne	n1	doctrine	doctrine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
exa	exa	fw-la	exa	exa	0
∣	∣	sy	∣	∣	0
mined	mined	j-vvn	mined	mine	0
,	,	,	,	,	0
proved	proved	vvd	proved	prove	0
,	,	,	,	,	0
and	and	cc	and	and	0
disputed	disputed	vvn	disputed	dispute	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
word	word	n1	word	word	0
and	and	cc	and	and	0
writing	writing	n1	writing	writing	0
.	.	.	.	.	1
And	And	cc	And	and	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
Bishop	Bishop	n1	Bishop	bishop	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
vnreproveable	vnreproveable	j	unreprovable	unreprovable	0
,	,	,	,	,	0
Tyt	Tyt	n1	Tyt	tit	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
7.	7.	crd	7.	7.	0
9.	9.	crd	9.	9	0
11.	11.	crd	11.	11.	0
ād	ād	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
stop	stop	vvi	stop	stop	0
the	the	dt	the	the	0
mouthes	mouthes	n2	mouths	mouth	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
word	word	n1	word	word	0
and	and	cc	and	and	0
Spirit	Spirit	n1	Spirit	spirit	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
discipline	discipline	n1	discipline	discipline	0
agreeth	agreeth	vvz	agreeth	agree	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	png31	his	he	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
postles	postles	n2	postles	postle	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vvz	makes	make	0
no	no	dx	no	no	0
contracictiō	contracictiō	n1	contraciction	contraciction	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
al	al	d	all	all	0
those	those	d	those	those	0
Bishops	Bishops	n2	Bishops	bishop	0
that	that	cst	that	that	0
force	force	n1	force	force	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
and	and	cc	and	and	0
peoples	peoples	n2	peoples	people	0
to	to	pc-acp	to	to	0
receaue	receaue	vvi	receive	receive	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
discipline	discipline	n1	discipline	discipline	0
by	by	p-acp	by	by	0
perseqution	perseqution	n1	perseqution	perseqution	0
,	,	,	,	,	0
doe	doe	n1	doe	doe	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
Iudas	Iudas	np1	Iudas	Judas	0
)	)	)	)	)	0
goe	goe	vvb	go	go	0
against	against	p-acp	against	against	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
members	members	n2	members	member	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
swords	swords	n2	swords	sword	0
,	,	,	,	,	0
slaues	slaues	n2	slaves	slave	0
ād	ād	cc	and	and	0
halberos	halberos	n2	halberos	halbero	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
seing	seing	vvg	sing	sing	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
help	help	vvi	help	help	0
them	them	pno32	them	they	0
,	,	,	,	,	0
betake	betake	vvb	betake	betake	0
themselues	themselues	px32	themselves	themselves	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
hast	hast	n1	haste	haste	0
and	and	cc	and	and	0
hazard	hazard	n1	hazard	hazard	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Magi	Magi	n2	Magi	magi	0
∣	∣	sy	∣	∣	0
strate	strate	j	strate	strate	0
.	.	.	.	.	1
I	I	pns11	I	i	0
read	read	vvb	read	read	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
constrayned	constrayned	vvn	constrained	constrain	0
a	a	dt	a	a	0
Turkish	Turkish	jp	Turkish	turkish	0
Em	Em	np1	Em	Em	0
¦	¦	sy	¦	¦	0
peror	peror	n1	peror	peror	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Emperor	Emperor	n1	Emperor	emperor	0
answered	answered	vvd	answered	answer	0
:	:	:	:	:	0
I	I	pns11	I	i	0
beleeve	beleeve	vvb	believe	believe	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
never	never	av-x	never	never	0
(	(	(	(	(	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
vnderstand	vnderstand	vvb	understand	understand	0
)	)	)	)	)	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mand	mand	vvn	manned	man	0
that	that	d	that	that	0
men	men	n2	men	man	0
should	should	vmd	should	shall	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
weapons	weapons	n2	weapons	weapon	0
be	be	vbb	be	be	0
constrayned	constrayned	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
his	his	po31	his	his	0
law	law	n1	law	law	0
:	:	:	:	:	0
&	&	cc	&	and	0
verely	verely	av-j	verily	very	0
I	I	pns11	I	i	0
also	also	av	also	also	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
force	force	vvi	force	force	0
no	no	dx	no	no	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
Mahomets	Mahomets	npg1	Mahomets	Mahomet	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
I	I	pns11	I	i	0
read	read	vvb	read	read	0
that	that	cst	that	that	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
Christians	Christians	np1	Christians	Christians	0
and	and	cc	and	and	0
Turks	Turks	np1	Turks	Turks	0
are	are	vbr	are	be	0
tollerated	tollerated	vvn	tolerated	tolerate	0
in	in	p-acp	in	in	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
,	,	,	,	,	0
ād	ād	cc	and	and	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
peaceable	peaceable	j	peaceable	peaceable	0
,	,	,	,	,	0
though	though	cs	though	though	0
so	so	av	so	so	0
contrary	contrary	j-jn	contrary	contrary	0
the	the	dt	the	the	0
one	one	crd	one	one	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
bee	bee	vbb	be	be	0
so	so	av	so	so	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
more	more	dc	more	more	0
ought	ought	vmd	ought	ought	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
force	force	vvi	force	force	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
to	to	p-acp	to	to	0
religion	religion	n1	religion	religion	0
:	:	:	:	:	0
ād	ād	cc	and	and	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
more	more	dc	more	more	0
ought	ought	vmd	ought	ought	0
Christians	Christians	np1	Christians	Christians	0
to	to	pc-acp	to	to	0
tollerate	tollerate	vvi	tolerate	tolerate	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
doe	doe	vdb	do	do	0
tollerate	tollerate	vvi	tolerate	tolerate	0
them	them	pno32	them	they	0
shal	shal	vmb	shall	shall	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
lesse	lesse	av-dc	less	less	0
merciful	merciful	j	merciful	merciful	0
thē	thē	pno32	them	they	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
?	?	?	?	?	0
or	or	cc	or	or	0
shal	shal	vmb	shall	shall	0
we	we	pns12	we	we	0
learne	learne	vvi	learn	learn	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
to	to	pc-acp	to	to	0
persequte	persequte	vvi	persequte	persequte	0
Christians	Christians	np1	Christians	Christians	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
vn	vn	p-acp	un	unto	0
merciful	merciful	j	merciful	merciful	0
but	but	cc-acp	but	but	0
vnnatural	vnnatural	j-u	unnatural	natural	0
and	and	cc	and	and	0
abominable	abominable	j	abominable	abominable	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
monstrous	monstrous	j	monstrous	monstrous	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
Christian	Christian	np1	Christian	Christian	0
to	to	pc-acp	to	to	0
vex	vex	vvi	vex	vex	0
and	and	cc	and	and	0
destroy	destroy	vvi	destroy	destroy	0
another	another	j-jn	another	another	0
for	for	p-acp	for	for	0
difference	difference	n1	difference	difference	0
and	and	cc	and	and	0
questions	questions	n2	questions	question	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
tares	tares	n2	tares	tare	0
haue	haue	vhb	have	have	0
ouergrowen	ouergrowen	vvn	overgrown	overgrow	0
the	the	dt	the	the	0
wheate	wheate	n1	wheat	wheat	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
13.	13.	crd	13.	13.	0
29	29	crd	29	29	0
30.	30.	crd	30.	30.	0
38.	38.	crd	38.	38.	0
yet	yet	av	yet	yet	0
Christ	Christ	np1	Christ	Christ	0
wil	wil	vmb	will	will	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
let	let	vvi	let	let	0
alone	alone	av-j	alone	alone	0
til	til	p-acp	till	till	0
harvest	harvest	n1	harvest	harvest	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
whyle	whyle	cs	while	while	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
pluck	pluck	vvi	pluck	pluck	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
tares	tares	n2	tares	tare	0
,	,	,	,	,	0
you	you	pn22	you	you	0
pluck	pluck	vvb	pluck	pluck	0
vp	vp	a-acp	up	up	0
also	also	av	also	also	0
the	the	dt	the	the	0
wheat	wheat	n1	wheat	wheat	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
predecessors	predecessors	n2	predecessors	predecessor	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thought	thought	vvd	thought	think	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
gathered	gathered	vvn	gathered	gather	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
tares	tares	n2	tares	tare	0
and	and	cc	and	and	0
burned	burned	j-vvn	burned	burn	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
now	now	av	now	now	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
burned	burned	vvn	burned	burn	0
the	the	dt	the	the	0
weate	weate	zz	weate	weate	0
in	in	p-acp	in	in	0
steed	steed	n1	steed	steed	0
of	of	pp-f	of	of	0
tares	tares	n2	tares	tare	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
humility	humility	n1	humility	humility	0
ād	ād	cc	and	and	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
modesty	modesty	n1	modesty	modesty	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
affirme	affirme	vvi	affirm	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
vnlaufull	vnlaufull	j-u	unlawful	lawful	0
weedhooke	weedhooke	n1	weedhook	weedhook	0
of	of	pp-f	of	of	0
persecution	persecution	n1	persecution	persecution	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
predecessors	predecessors	n2	predecessors	predecessor	0
haue	haue	vhb	have	have	0
used	used	vvn	used	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
maiesty	maiesty	n1	majesty	majesty	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
is	is	vbz	is	be	0
still	still	av	still	still	0
continued	continued	vvn	continued	continue	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
quantity	quantity	n1	quantity	quantity	0
of	of	pp-f	of	of	0
wheate	wheate	n1	wheat	wheat	0
plucked	plucked	vvn	plucked	pluck	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
tares	tares	n2	tares	tare	0
least	least	cs	lest	lest	0
behinde	behinde	a-acp	behind	behind	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
wheate	wheate	n1	wheat	wheat	0
which	which	r-crq	which	which	0
remayne	remayne	n1	remain	remain	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
yet	yet	av	yet	yet	0
appeere	appeere	vvi	appear	appear	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
right	right	j-jn	right	right	0
vissible	vissible	j	visible	visible	0
congregation	congregation	n1	congregation	congregation	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
beloved	beloved	vvn	beloved	belove	0
soueraigne	soueraigne	j-jn	sovereign	sovereign	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
3.	3.	crd	3.	3.	0
17.	17.	crd	17.	17.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
ignorance	ignorance	n1	ignorance	ignorance	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
persequte	persequte	vvi	persequte	persequte	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
did	did	vdd	did	do	0
also	also	av	also	also	0
your	your	po22	your	your	0
predecessors	predecessors	n2	predecessors	predecessor	0
,	,	,	,	,	0
Amend	Amend	vvb	Amend	amend	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
and	and	cc	and	and	0
turne	turne	vvi	turn	turn	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
sinns	sinns	n2	sins	sin	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
put	put	vvn	put	put	0
away	away	av	away	away	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
tyme	tyme	n1	time	time	0
of	of	pp-f	of	of	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
freshing	freshing	n-vvg	freshing	fresh	0
shal	shal	vmb	shall	shall	0
come	come	vvi	come	come	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
