Precious	Precious	j	Precious	precious	0
10.25	10.25	crd	10.25	10.25	0
.	.	.	.	.	1
Act.	Act.	n1	Act.	act	0
2.42	2.42	crd	2.42	2.42	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
Take	Take	vvb	Take	take	0
it	it	pn31	it	it	0
kindly	kindly	av-j	kindly	kind	0
and	and	cc	and	and	0
lovingly	lovingly	av-vvg	lovingly	love	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
brethren	brethren	n2	brothers	brethren	0
tell	tell	vvb	tell	tell	0
or	or	cc	or	or	0
warn	warn	vvi	warn	warn	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
faults	faults	n2	faults	fault	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
balme	balme	n1	balm	balm	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
141.5	141.5	crd	141.5	141.5	0
.	.	.	.	.	1
Prov.	Prov.	np1	Prov.	Prov.	0
9.8	9.8	crd	9.8	9.8	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
sure	sure	j	sure	sure	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
tell	tell	vvi	tell	tell	0
your	your	po22	your	your	0
brethren	brethren	n2	brothers	brethren	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
faults	faults	n2	faults	fault	0
or	or	cc	or	or	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
Levit.	Levit.	np1	Levit.	Levit.	1
19.17	19.17	crd	19.17	19.17	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
18.15	18.15	crd	18.15	18.15	0
,	,	,	,	,	0
16	16	crd	16	16	0
,	,	,	,	,	0
17	17	crd	17	17	0
,	,	,	,	,	0
8.	8.	crd	8.	8.	0
1	1	crd	1	1	1
Cor.	Cor.	np1	Cor.	Cor.	0
16.14	16.14	crd	16.14	16.14	0
.	.	.	.	.	1
Jam.	Jam.	np1	Jam.	Jam.	0
5.19	5.19	crd	5.19	5.19	0
,	,	,	,	,	0
20.	20.	crd	20.	20.	0
1	1	crd	1	1	1
Pet.	Pet.	np1	Pet.	Pet.	0
4.2.2	4.2.2	crd	4.2.2	4.2.2	0
.	.	.	.	.	1
&	&	cc	&	and	0
4.8	4.8	crd	4.8	4.8	0
.	.	.	.	.	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
,	,	,	,	,	0
debate	debate	n1	debate	debate	0
and	and	cc	and	and	0
reason	reason	vvi	reason	reason	0
the	the	dt	the	the	0
case	case	n1	case	case	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
neighbour	neighbour	n1	neighbour	neighbour	0
,	,	,	,	,	0
and	and	cc	and	and	0
deal	deal	vvi	deal	deal	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
as	as	a-acp	as	as	0
with	with	p-acp	with	with	0
thine	thine	po21	thine	thy	0
own	own	d	own	own	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
plainly	plainly	av-j	plainly	plain	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
means	means	n2	means	mean	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
save	save	vvi	save	save	0
a	a	dt	a	a	0
soul	soul	n1	soul	soul	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
.	.	.	.	.	1
And	And	cc	And	and	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
have	have	vhb	have	have	0
fervent	fervent	j	fervent	fervent	0
charity	charity	n1	charity	charity	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
bond	bond	n1	bound	bond	0
of	of	pp-f	of	of	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
this	this	d	this	this	0
business	business	n1	business	business	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
and	and	cc	and	and	0
charity	charity	n1	charity	charity	0
is	is	vbz	is	be	0
wanting	wanting	vvg	wanting	want	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
Holy	Holy	j	Holy	holy	0
and	and	cc	and	and	0
beloved	beloved	j-vvn	beloved	belove	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Elect	Elect	n1	Elect	elect	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
(	(	(	(	(	0
be	be	vbi	be	be	0
you	you	pn22	you	you	0
clothed	clothed	vvn	clothed	clothe	0
with	with	p-acp	with	with	0
)	)	)	)	)	0
bowels	bowels	n2	bowels	bowel	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
,	,	,	,	,	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
pity	pity	n1	pity	pity	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
love	love	n1	love	love	0
will	will	vmb	will	will	0
cover	cover	vvi	cover	cover	0
and	and	cc	and	and	0
hide	hide	vvi	hide	hide	0
a	a	dt	a	a	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
let	let	vvb	let	let	0
all	all	d	all	all	0
your	your	po22	your	your	0
things	things	n2	things	thing	0
be	be	vbb	be	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
,	,	,	,	,	0
Col.	Col.	np1	Col.	Col.	1
3.12	3.12	crd	3.12	3.12	0
.	.	.	.	.	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
16.14	16.14	crd	16.14	16.14	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
,	,	,	,	,	0
The	The	dt	The	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
called	called	vvn	called	call	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nal	nal	j	nal	nal	0
glory	glory	n1	glory	glory	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
Jam.	Jam.	np1	Jam.	Jam.	1
5.20	5.20	crd	5.20	5.20	0
.	.	.	.	.	0
after	after	p-acp	after	after	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
a	a	dt	a	a	0
while	while	n1	while	while	0
,	,	,	,	,	0
make	make	vvb	make	make	0
you	you	pn22	you	you	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
stablish	stablish	vvb	establish	establish	0
,	,	,	,	,	0
strengthen	strengthen	vvb	strengthen	strengthen	0
and	and	cc	and	and	0
settle	settle	vvi	settle	settle	0
you	you	pn22	you	you	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
him	him	pno31	him	he	0
be	be	vbb	be	be	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
dominion	dominion	n1	dominion	dominion	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
10.10	10.10	crd	10.10	10.10	0
.	.	.	.	.	1
Fom	Fom	n1	Fom	fom	0
my	my	po11	my	my	0
house	house	n1	house	house	0
in	in	p-acp	in	in	0
Coleman-street	Coleman-street	n1	Coleman-street	coleman-street	0
London	London	np1	London	London	0
,	,	,	,	,	0
this	this	d	this	this	0
this	this	d	this	this	0
29	29	crd	29	29	0
of	of	pp-f	of	of	0
Nov.	Nov.	np1	Nov.	Nov.	1
1643.	1643.	crd	1643.	1643.	1
Numb	Numb	j	Numb	numb	0
.	.	.	.	.	1
32.23	32.23	crd	32.23	32.23	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
so	so	av	so	so	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
sinned	sinned	vvn	sinned	sin	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
your	your	po22	your	your	0
sin	sin	n1	since	sin	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
you	you	pn22	you	you	0
out	out	av	out	out	0
.	.	.	.	.	1
