KIng	KIng	n1	KIng	king	0
consilij	consilij	fw-la	consilij	consilij	0
Deitto	Deitto	fw-la	Deitto	deitto	0
,	,	,	,	,	0
ne	ne	fw-la	ne	ne	0
res	res	fw-la	res	res	0
temere	temere	fw-la	temere	temere	0
tractent	tractent	fw-la	tractent	tractent	0
turbidas	turbidas	fw-la	turbidas	turbidas	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romaine	Romaine	jp	Roman	roman	0
Emperors	Emperors	n2	Emperor's	emperor	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
cause	cause	n1	cause	cause	0
giue	giue	vvi	give	give	0
this	this	d	this	this	0
honorable	honorable	j	honourable	honourable	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Professors	Professors	n2	Professors	professor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
Aduocati	Aduocati	fw-la	Aduocati	aduocati	0
,	,	,	,	,	0
qui	qui	fw-la	qui	qui	0
dirimunt	dirimunt	fw-la	dirimunt	dirimunt	0
ambigua	ambigua	fw-la	ambigua	ambigua	0
facta	facta	fw-la	facta	facta	0
causarum	causarum	fw-la	causarum	causarum	0
,	,	,	,	,	0
suaeque	suaeque	fw-la	suaeque	suaeque	0
desensionis	desensionis	fw-la	desensionis	desensionis	0
viribus	viribus	fw-la	viribus	viribus	0
,	,	,	,	,	0
tam	tam	fw-la	tam	tam	0
publicis	publicis	fw-la	publicis	publicis	0
in	in	p-acp	in	in	0
rebus	rebus	fw-la	rebus	rebus	0
quam	quam	fw-la	quam	quam	0
in	in	p-acp	in	in	0
priuatis	priuatis	fw-la	priuatis	priuatis	0
,	,	,	,	,	0
lapsa	lapsa	fw-la	lapsa	lapsa	0
erigunt	erigunt	fw-la	erigunt	erigunt	0
,	,	,	,	,	0
satigata	satigata	fw-la	satigata	satigata	0
reficiunt	reficiunt	fw-la	reficiunt	reficiunt	0
,	,	,	,	,	0
non	non	fw-la	non	non	0
minus	minus	fw-la	minus	minus	0
human	human	j	human	human	0
generi	generi	fw-la	generi	generi	0
prouident	prouident	j	provident	provident	0
,	,	,	,	,	0
quam	quam	fw-la	quam	quam	0
si	si	fw-la	si	si	0
praelijs	praelijs	fw-la	praelijs	praelijs	0
atque	atque	fw-la	atque	atque	0
vulneribus	vulneribus	fw-la	vulneribus	vulneribus	0
patriam	patriam	fw-la	patriam	patriam	0
parentesque	parentesque	fw-la	parentesque	parentesque	0
salua	salua	fw-la	salua	salua	0
∣	∣	sy	∣	∣	0
rent	rent	n1	rend	rent	0
:	:	:	:	:	0
neque	neque	fw-la	neque	neque	0
enim	enim	fw-la	enim	enim	0
solos	solos	fw-la	solos	solos	0
nostro	nostro	fw-la	nostro	nostro	0
Imperio	Imperio	fw-la	Imperio	imperio	0
militare	militare	fw-la	militare	militare	0
credimus	credimus	fw-la	credimus	credimus	0
,	,	,	,	,	0
qui	qui	fw-la	qui	qui	0
gladijs	gladijs	fw-la	gladijs	gladijs	0
,	,	,	,	,	0
elypeis	elypeis	fw-la	elypeis	elypeis	0
,	,	,	,	,	0
&	&	cc	&	and	0
Thoracibus	Thoracibus	fw-la	Thoracibus	thoracibus	0
nituntur	nituntur	fw-la	nituntur	nituntur	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
etiam	etiam	fw-la	etiam	etiam	0
aduocatos	aduocatos	fw-la	aduocatos	aduocatos	0
.	.	.	.	.	1
Militant	Militant	j	Militant	militant	0
namque	namque	fw-la	namque	namque	0
causarum	causarum	fw-la	causarum	causarum	0
Patroni	Patroni	np1	Patroni	Patroni	0
,	,	,	,	,	0
qui	qui	fw-la	qui	qui	0
laborantium	laborantium	fw-la	laborantium	laborantium	0
spem	spem	fw-la	spem	spem	0
,	,	,	,	,	0
vitam	vitam	fw-la	vitam	vitam	0
,	,	,	,	,	0
&	&	cc	&	and	0
posteros	posteros	n2	posteros	postero	0
defendunt	defendunt	fw-la	defendunt	defendunt	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
a	a	dt	a	a	0
worthie	worthie	j	worthy	worthy	0
deede	deede	n1	deed	deed	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
his	his	po31	his	his	0
freindes	freindes	n2	friends	friend	0
or	or	cc	or	or	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
try	try	vvb	try	try	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
&	&	cc	&	and	0
his	his	po31	his	his	0
sword	sword	n1	sword	sword	0
onely	onely	av-j	only	only	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
uice	uice	n1	vice	vice	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
his	his	po31	his	his	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
&	&	cc	&	and	0
wisedome	wisedome	n1	wisdom	wisdom	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
doth	doth	vdz	does	do	0
principally	principally	av-j	principally	principal	0
consist	consist	vvi	consist	consist	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
both	both	av-d	both	both	0
the	the	dt	the	the	0
Schooleman	Schooleman	np1	Schooleman	Schooleman	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Politike	Politike	j	Politic	politic	0
do	do	vdb	do	do	0
preferr	preferr	vvi	prefer	prefer	0
Iustice	Iustice	n1	Justice	justice	0
before	before	p-acp	before	before	0
Fortitude	Fortitude	n1	Fortitude	fortitude	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Statute	Statute	n1	Statute	statute	0
of	of	pp-f	of	of	0
31.	31.	crd	31.	31.	1
Henr.	Henr.	np1	Henr.	Henr.	0
8.	8.	crd	8.	8.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	0
which	which	r-crq	which	which	0
ranketh	ranketh	vvz	ranketh	rank	0
the	the	dt	the	the	0
great	great	j	great	great	0
Officers	Officers	n2	Officers	officer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
due	due	j-jn	due	due	0
places	places	n2	places	place	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
place	place	vvi	place	place	0
the	the	dt	the	the	0
Constable	Constable	n1	Constable	constable	0
&	&	cc	&	and	0
Marshall	Marshall	n1	Marshal	marshal	0
beneath	beneath	p-acp	beneath	beneath	0
the	the	dt	the	the	0
Chauncellor	Chauncellor	n1	Chancellor	chancellor	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
assemblies	assemblies	n2	assemblies	assembly	0
of	of	pp-f	of	of	0
Counsell	Counsell	n1	Counsel	counsel	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Ille	Ille	fw-la	Ille	ille	0
semel	semel	fw-la	semel	semel	0
(	(	(	(	(	0
saieth	saieth	vvz	sayeth	say	0
Cicero	Cicero	np1	Cicero	Cicero	0
)	)	)	)	)	0
speaking	speaking	vvg	speaking	speak	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Martiall	Martiall	j	Martial	martial	0
man	man	n1	man	man	0
,	,	,	,	,	0
Hic	Hic	fw-la	Hic	hic	0
semper	semper	fw-la	semper	semper	0
proderit	proderit	fw-la	proderit	proderit	0
Reipublicae	Reipublicae	fw-la	Reipublicae	reipublicae	0
,	,	,	,	,	0
meaning	meaning	vvg	meaning	mean	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
long	long	j	long	long	0
robe	robe	n1	robe	robe	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
very	very	j	very	very	0
troth	troth	n1	troth	troth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
is	is	vbz	is	be	0
much	much	d	much	much	0
beholding	beholding	vvg	beholding	behold	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Profession	Profession	n1	Profession	profession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
so	so	av	so	so	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Professors	Professors	n2	Professors	professor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
not	not	xx	not	not	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
beholding	beholding	vvg	beholding	behold	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
procure	procure	vvb	procure	procure	0
&	&	cc	&	and	0
preserue	preserue	vvi	preserve	preserve	0
her	her	po31	her	her	0
peace	peace	n1	peace	peace	0
&	&	cc	&	and	0
her	her	po31	her	her	0
plenty	plenty	n1	plenty	plenty	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
shee	shee	pns31	she	she	0
requite	requite	vvi	requite	requite	0
them	them	pno32	them	they	0
againe	againe	av	again	again	0
with	with	p-acp	with	with	0
riches	riches	n2	riches	riches	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
honor	honor	n1	honour	honour	0
?	?	?	?	?	1
Doth	Doth	vdz	Does	do	0
shee	shee	pns31	she	she	0
not	not	xx	not	not	0
aduance	aduance	vvi	advance	advance	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
cheefe	cheefe	j-jn	chief	chief	0
Benches	Benches	n2	Benches	bench	0
&	&	cc	&	and	0
Offices	Offices	n2	Offices	office	0
,	,	,	,	,	0
&	&	cc	&	and	0
trust	trust	vvb	trust	trust	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
liuelyhoode	liuelyhoode	n1	liuelyhoode	liuelyhoode	0
&	&	cc	&	and	0
liues	liues	n2	lives	life	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
her	her	po31	her	her	0
people	people	n1	people	people	0
?	?	?	?	?	1
Neither	Neither	av-d	Neither	neither	0
do	do	vvz	do	do	0
our	our	po12	our	our	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
growe	growe	vvb	grow	grow	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
estates	estates	n2	estates	estate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
illiberall	illiberall	j	illiberal	illiberal	0
meanes	meanes	n2	means	mean	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
enuy	enuy	n1	envy	envy	0
sometime	sometime	av	sometime	sometime	0
suggesteth	suggesteth	vvz	suggests	suggest	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
ingenous	ingenous	j	ingenious	ingenious	0
&	&	cc	&	and	0
worthie	worthie	j	worthy	worthy	0
manner	manner	n1	manner	manner	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
fees	fees	n2	fees	fee	0
or	or	cc	or	or	0
rewardes	rewardes	n2	rewards	reward	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
receaue	receaue	vvb	receive	receive	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
or	or	cc	or	or	0
pay	pay	vvi	pay	pay	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
call	call	vvb	call	call	0
salery	salery	n1	salery	salery	0
or	or	cc	or	or	0
hire	hire	n1	hire	hire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
indeede	indeede	av	indeed	indeed	0
duties	duties	n2	duties	duty	0
certeine	certeine	j	certain	certain	0
,	,	,	,	,	0
&	&	cc	&	and	0
growe	growe	vvi	grow	grow	0
due	due	j-jn	due	due	0
by	by	p-acp	by	by	0
contract	contract	n1	contract	contract	0
for	for	p-acp	for	for	0
labour	labour	n1	labour	labour	0
or	or	cc	or	or	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
,	,	,	,	,	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
honorarium	honorarium	fw-la	honorarium	honorarium	0
&	&	cc	&	and	0
not	not	xx	not	not	0
merces	merces	vvz	merces	merce	0
,	,	,	,	,	0
being	being	vbg	being	be	0
indeede	indeede	av	indeed	indeed	0
a	a	dt	a	a	0
gift	gift	n1	gift	gift	0
which	which	r-crq	which	which	0
giueth	giueth	vvz	gives	give	0
honor	honor	n1	honour	honour	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Taker	Taker	n1	Taker	taker	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
giuer	giuer	n1	giver	giver	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
certeine	certeine	j	certain	certain	0
or	or	cc	or	or	0
contracted	contracted	vvn	contracted	contract	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
no	no	dx	no	no	0
price	price	n1	price	price	0
or	or	cc	or	or	0
rate	rate	n1	rate	rate	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
sett	sett	vvn	set	set	0
vppon	vppon	p-acp	upon	upon	0
Counsell	Counsell	n1	Counsel	counsel	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
vnualuable	vnualuable	j	unvaluable	unvaluable	0
&	&	cc	&	and	0
inestima	inestima	fw-la	inestima	inestima	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
or	or	cc	or	or	0
lesse	lesse	av-dc	less	less	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
circumstances	circumstances	n2	circumstances	circumstance	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
the	the	dt	the	the	0
ability	ability	n1	ability	ability	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Client	Client	n1	Client	client	0
,	,	,	,	,	0
the	the	dt	the	the	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
,	,	,	,	,	0
the	the	dt	the	the	0
weightynesse	weightynesse	n1	weightynesse	weightynesse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
he	he	pns31	he	he	0
Country	Country	n1	Country	country	0
.	.	.	.	.	1
Breefely	Breefely	av-j	Briefly	brief	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
&	&	cc	&	and	0
giuen	giuen	vvn	given	give	0
&	&	cc	&	and	0
taken	taken	vvn	taken	take	0
vppon	vppon	p-acp	upon	upon	0
such	such	d	such	such	0
tearmes	tearmes	n2	terms	term	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
albeit	albeit	cs	albeit	albeit	0
the	the	dt	the	the	0
able	able	j	able	able	0
Client	Client	n1	Client	client	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
neglect	neglect	vvi	neglect	neglect	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
it	it	pn31	it	it	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
noate	noate	n1	noate	note	0
of	of	pp-f	of	of	0
ingratitude	ingratitude	n1	ingratitude	ingratitude	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
gratuity	gratuity	n1	gratuity	gratuity	0
or	or	cc	or	or	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
thankefullnesse	thankefullnesse	n1	thankefullnesse	thankfulness	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
worthie	worthie	j	worthy	worthy	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
demaund	demaund	vvi	demand	demand	0
it	it	pn31	it	it	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
doing	doing	vdg	doing	do	0
wrong	wrong	n-jn	wrong	wrong	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
reputation	reputation	n1	reputation	reputation	0
:	:	:	:	:	0
according	according	vvg	according	accord	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
morall	morall	j	moral	moral	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
Multa	Multa	fw-la	Multa	multa	0
honestè	honestè	fw-fr	honestè	honestè	0
accipi	accipi	fw-la	accipi	accipi	0
possunt	possunt	fw-la	possunt	possunt	0
,	,	,	,	,	0
quae	quae	fw-la	quae	quae	0
tamen	tamen	fw-la	tamen	tamen	0
honesté	honesté	fw-fr	honesté	honesté	0
pe	pe	fw-es	pe	pe	0
∣	∣	sy	∣	∣	0
ti	ti	fw-mi	ti	ti	0
non	non	fw-fr	non	non	0
possunt	possunt	fw-la	possunt	possunt	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
infallible	infallible	j	infallible	infallible	0
argument	argument	n1	argument	argument	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
estates	estates	n2	estates	estate	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
rise	rise	vvi	rise	rise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
are	are	vbr	are	be	0
builded	builded	vvn	built	build	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
Gods	Gods	ng1	Gods	god	0
blessing	blessing	n1	blessing	blessing	0
is	is	vbz	is	be	0
so	so	av	so	so	0
manifestly	manifestly	av-j	manifestly	manifest	0
vppon	vppon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
raising	raising	vvg	raising	raise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
preseruing	preseruing	vvg	preserving	preserve	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
&	&	cc	&	and	0
posterities	posterities	n2	posterities	posterity	0
:	:	:	:	:	0
whereof	whereof	c-crq	whereof	whereof	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
examples	examples	n2	examples	example	0
not	not	xx	not	not	0
a	a	dt	a	a	0
fewe	fewe	d	few	few	0
,	,	,	,	,	0
&	&	cc	&	and	0
those	those	d	those	those	0
not	not	xx	not	not	0
obscure	obscure	j	obscure	obscure	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
shire	shire	n1	shire	shire	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Pale	Pale	j	Pale	pale	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Ireland	Ireland	np1	Ireland	Ireland	0
.	.	.	.	.	1
If	If	cs	If	if	0
then	then	av	then	then	0
our	our	po12	our	our	0
common	common	j	common	common	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
bee	bee	vbb	be	be	0
cleare	cleare	j	clear	clear	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
vulgar	vulgar	j	vulgar	vulgar	0
imputations	imputations	n2	imputations	imputation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
ignorance	ignorance	n1	ignorance	ignorance	0
doth	doth	vdz	does	do	0
conceaue	conceaue	vvi	conceive	conceive	0
,	,	,	,	,	0
&	&	cc	&	and	0
enuy	enuy	vvi	envy	envy	0
report	report	n1	report	report	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Profession	Profession	n1	Profession	profession	0
or	or	cc	or	or	0
science	science	n1	science	science	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
bee	bee	vbi	be	be	0
more	more	av-dc	more	more	0
noble	noble	j	noble	noble	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
meritorious	meritorious	j	meritorious	meritorious	0
then	then	cs	then	than	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
temporall	temporall	j	temporal	temporal	0
Art	Art	n1	Art	art	0
or	or	cc	or	or	0
Science	Science	n1	Science	science	0
:	:	:	:	:	0
&	&	cc	&	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
dignity	dignity	n1	dignity	dignity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
profession	profession	n1	profession	profession	0
do	do	vdb	do	do	0
accordingly	accordingly	av-vvg	accordingly	accord	0
dignifie	dignifie	vvi	dignify	dignify	0
all	all	d	all	all	0
the	the	dt	the	the	0
Professors	Professors	n2	Professors	professor	0
thereof	thereof	av	thereof	thereof	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
qualified	qualified	vvn	qualified	qualify	0
with	with	p-acp	with	with	0
learning	learning	n1	learning	learning	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
fitt	fitt	j	fit	fit	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
worthy	worthy	j	worthy	worthy	0
a	a	dt	a	a	0
Calling	Calling	vvg	Calling	call	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
ignorant	ignorant	j	ignorant	ignorant	0
or	or	cc	or	or	0
dishonest	dishonest	j	dishonest	dishonest	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
no	no	dx	no	no	0
grace	grace	n1	grace	grace	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Profession	Profession	n1	Profession	profession	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
profession	profession	n1	profession	profession	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
no	no	dx	no	no	0
disgrace	disgrace	n1	disgrace	disgrace	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
highly	highly	av-j	highly	high	0
is	is	vbz	is	be	0
that	that	d	that	that	0
person	person	n1	person	person	0
honored	honored	vvd	honoured	honour	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
true	true	j	true	true	0
merit	merit	n1	merit	merit	0
hath	hath	vhz	hath	have	0
aduaunced	aduaunced	vvn	advanced	advance	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
transcendent	transcendent	j	transcendent	transcendent	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
possibly	possibly	av-j	possibly	possible	0
bee	bee	vbi	be	be	0
attained	attained	vvn	attained	attain	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Profession	Profession	n1	Profession	profession	0
?	?	?	?	?	1
This	This	d	This	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
great	great	j	great	great	0
place	place	n1	place	place	0
or	or	cc	or	or	0
Office	Office	n1	Office	office	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
most	most	av-ds	most	most	0
worthily	worthily	av-j	worthily	worthy	0
holdeth	holdeth	vvz	holds	hold	0
(	(	(	(	(	0
&	&	cc	&	and	0
long	long	av-j	long	long	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
same	same	d	same	same	0
)	)	)	)	)	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
pinnacle	pinnacle	n1	pinnacle	pinnacle	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
any	any	d	any	any	0
secular	secular	j	secular	secular	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
long	long	j	long	long	0
