NOBLES	NOBLES	np1	NOBLES	Nobles	0
Domini	Domini	fw-la	Domini	domini	0
,	,	,	,	,	0
cum	cum	fw-la	cum	cum	0
transiret	transiret	fw-la	transiret	transiret	0
eum	eum	fw-la	eum	eum	0
,	,	,	,	,	0
idcirco	idcirco	fw-la	idcirco	idcirco	0
positi	positi	n1	positi	positi	0
sunt	sunt	fw-la	sunt	sunt	0
lapides	lapides	fw-la	lapides	lapides	0
isti	isti	fw-la	isti	isti	0
in	in	p-acp	in	in	0
monimentum	monimentum	fw-la	monimentum	monimentum	0
filiorum	filiorum	fw-la	filiorum	filiorum	0
Israel	Israel	np1	Israel	Israel	0
vsque	vsque	fw-la	vsque	usque	0
in	in	p-acp	in	in	0
aeternum	aeternum	fw-la	aeternum	aeternum	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
disposing	disposing	n-vvg	disposing	dispose	0
of	of	pp-f	of	of	0
heritages	heritages	ng1	heritages	heritage	0
it	it	zz	it	it	0
is	is	vbz	is	be	0
written	written	vvn	written	write	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
Num.	Num.	np1	Num.	Num.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
27.	27.	crd	27.	27.	1
Homo	Homo	fw-la	Homo	hominem	0
cum	cum	fw-la	cum	cum	0
mortuus	mortuus	fw-la	mortuus	mortuus	0
fuerit	fuerit	fw-la	fuerit	fuerit	0
abs	abs	n2	abs	ab	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
filio	filio	fw-la	filio	filio	0
,	,	,	,	,	0
ad	ad	fw-la	ad	ad	0
filiam	filiam	fw-la	filiam	filiam	0
eius	eius	fw-la	eius	eius	0
transibit	transibit	fw-la	transibit	transibit	0
haereditas	haereditas	fw-la	haereditas	haereditas	0
.	.	.	.	.	0
si	si	fw-la	si	si	0
fili	fili	fw-la	fili	fili	0
∣	∣	sy	∣	∣	0
am	am	vbm	am	be	0
non	non	fw-la	non	non	0
habuerit	habuerit	fw-la	habuerit	habuerit	0
,	,	,	,	,	0
habebit	habebit	fw-la	habebit	habebit	0
successores	successores	fw-la	successores	successores	0
fratres	fratres	fw-la	fratres	fratres	0
suos	suos	fw-la	suos	suos	0
.	.	.	.	.	0
quod	quod	fw-la	quod	quod	0
si	si	fw-la	si	si	0
&	&	cc	&	and	0
fratres	fratres	fw-la	fratres	fratres	0
non	non	fw-la	non	non	0
fuerint	fuerint	fw-la	fuerint	fuerint	0
,	,	,	,	,	0
dabitis	dabitis	fw-la	dabitis	dabitis	0
haereditatem	haereditatem	fw-la	haereditatem	haereditatem	0
fratribus	fratribus	fw-la	fratribus	fratribus	0
patris	patris	fw-la	patris	patris	0
eius	eius	fw-la	eius	eius	0
.	.	.	.	.	0
sin	sin	n1	since	sin	0
autem	autem	fw-la	autem	autem	0
nec	nec	fw-la	nec	nec	0
patruos	patruos	fw-la	patruos	patruos	0
habuerit	habuerit	fw-la	habuerit	habuerit	0
,	,	,	,	,	0
dabitur	dabitur	fw-la	dabitur	dabitur	0
haereditas	haereditas	fw-la	haereditas	haereditas	0
his	his	png31	his	he	0
qui	qui	fw-la	qui	qui	0
ei	ei	fw-la	ei	ei	0
proximi	proximi	fw-la	proximi	proximi	0
sunt	sunt	fw-la	sunt	sunt	0
.	.	.	.	.	1
Eritque	Eritque	np1	Eritque	Eritque	0
hoc	hoc	fw-la	hoc	hoc	0
filijs	filijs	fw-la	filijs	filijs	0
Is	Is	vbz	Is	be	0
∣	∣	sy	∣	∣	0
rael	rael	fw-la	rael	rael	0
sanctum	sanctum	fw-la	sanctum	sanctum	0
lege	lege	fw-la	lege	lege	0
perpetua	perpetua	fw-la	perpetua	perpetua	0
sicut	sicut	fw-la	sicut	sicut	0
praecepit	praecepit	fw-la	praecepit	praecepit	0
Dominus	Dominus	fw-la	Dominus	dominus	0
Moysi	Moysi	np1	Moysi	Moysi	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
collection	collection	n1	collection	collection	0
of	of	pp-f	of	of	0
Genealogies	Genealogies	n2	Genealogies	genealogy	0
thus	thus	av	thus	thus	0
saith	saith	vvz	says	say	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
Moyses	Moyses	np1	Moyses	Moses	0
and	and	cc	and	and	0
Eleasar	Eleasar	np1	Eleasar	Eleasar	0
:	:	:	:	:	0
Num.	Num.	np1	Num.	Num.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
26.	26.	crd	26.	26.	1
Numerate	Numerate	vvi	Numerate	numerate	0
omnem	omnem	fw-la	omnem	omnem	0
summam	summam	fw-la	summam	summam	0
filiorum	filiorum	fw-la	filiorum	filiorum	0
Israel	Israel	np1	Israel	Israel	0
à	à	fw-fr	à	à	0
viginti	viginti	fw-la	viginti	viginti	0
annis	annis	fw-la	annis	annis	0
&	&	cc	&	and	0
suprà	suprà	fw-la	suprà	suprà	0
,	,	,	,	,	0
per	per	fw-la	per	per	0
domos	domos	fw-la	domos	domos	0
&	&	cc	&	and	0
cognationes	cognationes	fw-la	cognationes	cognationes	0
suas	suas	fw-la	suas	suas	0
,	,	,	,	,	0
cunctos	cunctos	fw-la	cunctos	cunctos	0
qui	qui	fw-la	qui	qui	0
possunt	possunt	fw-la	possunt	possunt	0
ad	ad	fw-la	ad	ad	0
bella	bella	fw-la	bella	bella	0
procedere	procedere	fw-la	procedere	procedere	0
:	:	:	:	:	0
&c.	&c.	av	etc.	etc	0
Ruben	Ruben	np1	Ruben	Ruben	0
primogenitus	primogenitus	fw-la	primogenitus	primogenitus	0
Israel	Israel	np1	Israel	Israel	0
huius	huius	fw-la	huius	huius	0
filius	filius	fw-la	filius	filius	0
,	,	,	,	,	0
Henoch	Henoch	np1	Henoch	Henoch	0
,	,	,	,	,	0
à	à	fw-fr	à	à	0
quo	quo	fw-la	quo	quo	0
familia	familia	fw-la	familia	familia	0
Henochitarum	Henochitarum	np1	Henochitarum	Henochitarum	0
:	:	:	:	:	0
&	&	cc	&	and	0
Phallu	Phallu	np1	Phallu	Phallu	0
,	,	,	,	,	0
à	à	fw-fr	à	à	0
quo	quo	fw-la	quo	quo	0
familia	familia	fw-la	familia	familia	0
Phallui	Phallui	fw-la	Phallui	phallui	0
∣	∣	sy	∣	∣	0
tarum	tarum	fw-la	tarum	tarum	0
:	:	:	:	:	0
&	&	cc	&	and	0
Hesron	Hesron	np1	Hesron	Hesron	0
,	,	,	,	,	0
à	à	fw-fr	à	à	0
quo	quo	fw-la	quo	quo	0
familia	familia	fw-la	familia	familia	0
Hesronitarum	Hesronitarum	np1	Hesronitarum	Hesronitarum	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
further	further	jc	further	further	0
proofe	proofe	n1	proof	proof	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
recording	recording	vvg	recording	record	0
of	of	pp-f	of	of	0
Genealogies	Genealogies	n2	Genealogies	genealogy	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
conside	conside	av-an	conside	conside	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
how	how	c-crq	how	how	0
diligently	diligently	av-j	diligently	diligent	0
the	the	dt	the	the	0
same	same	d	same	same	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
obserued	obserued	vvn	observed	observe	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
descents	descents	n2	descents	descent	0
from	from	p-acp	from	from	0
Adam	Adam	np1	Adam	Adam	0
to	to	p-acp	to	to	0
Noe	Noe	np1	Noe	Noe	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
Noe	Noe	np1	Noe	Noe	0
to	to	p-acp	to	to	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
do	do	vdb	do	do	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
testifie	testifie	vvi	testify	testify	0
.	.	.	.	.	1
And	And	cc	And	and	0
more	more	av-dc	more	more	0
that	that	d	that	that	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
the	the	dt	the	the	0
Genealogie	Genealogie	n1	Genealogy	genealogy	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
and	and	cc	and	and	0
redeemer	redeemer	n1	redeemer	redeemer	0
as	as	p-acp	as	as	0
concerning	concerning	vvg	concerning	concern	0
his	his	po31	his	his	0
humani	humani	n1	humani	humani	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
is	is	vbz	is	be	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
writing	writing	n-vvg	writing	write	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holie	holie	j	holy	holy	0
Euangelistes	Euangelistes	n2	Evangelists	evangelist	0
most	most	av-ds	most	most	0
plainelie	plainelie	av-j	plainly	plain	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
remembred	remembred	vvn	remembered	remember	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
therefore	therefore	av	therefore	therefore	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
decider	decider	n1	decider	decider	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
controuersies	controuersies	n2	controversies	controversy	0
,	,	,	,	,	0
prooued	prooued	vvn	proved	prove	0
and	and	cc	and	and	0
declared	declared	vvn	declared	declare	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
bearing	bearing	n-vvg	bearing	bear	0
of	of	pp-f	of	of	0
Armes	Armes	n2	Arms	arm	0
,	,	,	,	,	0
raising	raising	vvg	raising	raise	0
and	and	cc	and	and	0
aduaun	aduaun	n1	aduaun	aduaun	0
∣	∣	sy	∣	∣	0
cing	cing	j	cing	cing	0
of	of	pp-f	of	of	0
Standerds	Standerds	n2	Standards	standard	0
,	,	,	,	,	0
Banners	Banners	n2	Banners	banner	0
and	and	cc	and	and	0
Ensignes	Ensignes	n2	Ensigns	ensign	0
,	,	,	,	,	0
vsing	vsing	vvg	using	use	0
of	of	pp-f	of	of	0
obsequies	obsequies	n2	obsequies	obsequy	0
,	,	,	,	,	0
erecting	erecting	vvg	erecting	erect	0
of	of	pp-f	of	of	0
moniments	moniments	n2	monuments	monument	0
,	,	,	,	,	0
enroling	enroling	vvg	enrolling	enrol	0
and	and	cc	and	and	0
regestrings	regestrings	n2	regestrings	regestring	0
of	of	pp-f	of	of	0
pede	pede	fw-la	pede	pede	0
∣	∣	sy	∣	∣	0
grees	grees	vvz	grees	agree	0
and	and	cc	and	and	0
descentes	descentes	n2	descents	descent	0
haue	haue	vhb	have	have	0
ioyned	ioyned	vvn	joined	join	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
customes	customes	n2	customs	custom	0
and	and	cc	and	and	0
Lawes	Lawes	n2	Laws	law	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
the	the	dt	the	the	0
autho	autho	fw-mi	autho	autho	0
∣	∣	sy	∣	∣	0
ritie	ritie	n1	ritie	ritie	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
being	being	vbg	being	be	0
very	very	av	very	very	0
well	well	av	well	well	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
discre	discre	n1	discre	discre	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
hauing	hauing	vhg	having	have	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
sacred	sacred	j	sacred	sacred	0
institution	institution	n1	institution	institution	0
ordeined	ordeined	vvd	ordained	ordain	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
Prouinces	Prouinces	n2	Provinces	province	0
,	,	,	,	,	0
and	and	cc	and	and	0
Seignories	Seignories	n2	Seignories	signory	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
ouer	ouer	p-acp	over	over	0
them	them	pno32	them	they	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
maund	maund	n1	maund	maund	0
,	,	,	,	,	0
rule	rule	n1	rule	rule	0
and	and	cc	and	and	0
gouerne	gouerne	vvi	govern	govern	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
chiefely	chiefely	av-jn	chiefly	chief	0
that	that	cst	that	that	0
his	his	po31	his	his	0
heauenly	heauenly	j	heavenly	heavenly	0
kingdome	kingdome	n1	kingdom	kingdom	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
replenished	replenished	vvn	replenished	replenish	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
instructing	instructing	n-vvg	instructing	instruct	0
whereof	whereof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
also	also	av	also	also	0
ordeined	ordeined	vvn	ordained	ordain	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
pastors	pastors	n2	pastor's	pastor	0
and	and	cc	and	and	0
mini	mini	fw-la	mini	mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Bishops	Bishops	n2	Bishops	bishop	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
spirituall	spirituall	j	spiritual	spiritual	0
officers	officers	n2	officers	officer	0
cannot	cannot	vmbx	cannot	can	0
so	so	av	so	so	0
well	well	av	well	well	0
enforme	enforme	vvi	inform	inform	0
his	his	po31	his	his	0
Christan	Christan	njp	Christan	christian	0
people	people	n1	people	people	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
aid	aid	n1	aid	aid	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
temporall	temporall	j	temporal	temporal	0
Lords	Lords	n2	Lords	lord	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
gouerne	gouerne	vvi	govern	govern	0
their	their	po32	their	their	0
particular	particular	j	particular	particular	0
Countries	Countries	n2	Countries	country	0
either	either	av-d	either	either	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
inuasion	inuasion	n1	invasion	invasion	0
of	of	pp-f	of	of	0
out	out	av	out	out	0
∣	∣	sy	∣	∣	0
ward	ward	av	ward	ward	0
tyrants	tyrants	n2	tyrants	tyrant	0
or	or	cc	or	or	0
inward	inward	j	inward	inward	0
rebels	rebels	n2	rebels	rebel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sword	sword	n1	sword	sword	0
of	of	pp-f	of	of	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sword	sword	n1	sword	sword	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
exercised	exercised	vvn	exercised	exercise	0
against	against	p-acp	against	against	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
ruly	ruly	av-j	ruly	ru	0
persons	persons	n2	persons	person	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
strength	strength	n1	strength	strength	0
wanting	wanting	vvg	wanting	want	0
men	men	n2	men	man	0
skilful	skilful	j	skilful	skilful	0
in	in	p-acp	in	in	0
Martiall	Martiall	j	Martial	martial	0
Discipline	Discipline	n1	Discipline	discipline	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
cannot	cannot	vmbx	cannot	can	0
manage	manage	vvi	manage	manage	0
those	those	d	those	those	0
affaires	affaires	n2	affairs	affair	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
meane	meane	j	mean	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Armes	Armes	n2	Arms	arm	0
and	and	cc	and	and	0
ensignes	ensignes	n2	ensigns	ensign	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
maner	maner	n1	manner	manner	0
as	as	c-acp	as	as	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
more	more	av-dc	more	more	0
largly	largly	av-j	largely	large	0
expressed	expressed	vvn	expressed	express	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
sort	sort	n1	sort	sort	0
as	as	p-acp	as	as	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
great	great	j	great	great	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
Iudges	Iudges	n2	Judges	judge	0
,	,	,	,	,	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
and	and	cc	and	and	0
Gouernors	Gouernors	n2	Governors	governor	0
,	,	,	,	,	0
do	do	vdb	do	do	0
vse	vse	vvi	use	use	0
to	to	pc-acp	to	to	0
weare	weare	vvi	wear	wear	0
sacred	sacred	j	sacred	sacred	0
Robes	Robes	n2	Robes	robe	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
purple	purple	j-jn	purple	purple	0
,	,	,	,	,	0
scarlet	scarlet	j-jn	scarlet	scarlet	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
ornaments	ornaments	n2	ornaments	ornament	0
and	and	cc	and	and	0
appa	appa	fw-la	appa	appa	0
∣	∣	sy	∣	∣	0
rell	rell	zz	rell	rell	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
pride	pride	n1	pride	pride	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
vaine	vaine	j	vain	vain	0
ostentation	ostentation	n1	ostentation	ostentation	0
or	or	cc	or	or	0
show	show	n1	show	show	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
distinguished	distinguished	vvn	distinguished	distinguish	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
inferior	inferior	j-jn	inferior	inferior	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
a	a	dt	a	a	0
reuerent	reuerent	j	reverent	reverent	0
regard	regard	n1	regard	regard	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
high	high	j	high	high	0
office	office	n1	office	office	0
which	which	r-crq	which	which	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
they	they	pns32	they	they	0
beare	beare	vvb	bear	bear	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
things	things	n2	things	thing	0
no	no	dx	no	no	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
reason	reason	n1	reason	reason	0
will	will	vmb	will	will	0
gainsay	gainsay	vvi	gainsay	gainsay	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
may	may	vmb	may	may	0
their	their	po32	their	their	0
iust	iust	j	just	just	0
vertues	vertues	n2	virtues	virtue	0
and	and	cc	and	and	0
good	good	j	good	good	0
gouern	gouern	vvb	govern	govern	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
be	be	vbi	be	be	0
remembred	remembred	vvn	remembered	remember	0
with	with	p-acp	with	with	0
funerals	funerals	n2	funerals	funeral	0
,	,	,	,	,	0
obsequies	obsequies	n2	obsequies	obsequy	0
,	,	,	,	,	0
and	and	cc	and	and	0
moniments	moniments	n2	monuments	monument	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
decease	decease	n1	decease	decease	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
succeed	succeed	vvi	succeed	succeed	0
in	in	p-acp	in	in	0
gouernment	gouernment	n1	government	government	0
may	may	vmb	may	may	0
also	also	av	also	also	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
more	more	dc	more	more	0
high	high	j	high	high	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
example	example	n1	example	example	0
is	is	vbz	is	be	0
thereby	thereby	av	thereby	thereby	0
giuen	giuen	vvn	given	give	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
the	the	dt	the	the	0
regiment	regiment	n1	regiment	regiment	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
prede	prede	vvb	prede	prede	0
∣	∣	sy	∣	∣	0
cessors	cessors	n2	cessors	cessor	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
registring	registring	n-vvg	registering	register	0
of	of	pp-f	of	of	0
descents	descents	n2	descents	descent	0
carrie	carrie	vvb	carry	carry	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
reason	reason	n1	reason	reason	0
ioined	ioined	vvn	joined	join	0
to	to	p-acp	to	to	0
authoritie	authoritie	n1	authority	authority	0
and	and	cc	and	and	0
custome	custome	n1	custom	custom	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
lawe	lawe	n1	law	law	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
commanded	commanded	vvn	commanded	command	0
a	a	dt	a	a	0
priuiledge	priuiledge	n1	privilege	privilege	0
of	of	pp-f	of	of	0
enheritance	enheritance	n1	inheritance	inheritance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gotten	gotten	vvn	got	get	0
of	of	pp-f	of	of	0
Israell	Israell	np1	Israell	Israel	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
sonnes	sonnes	n2	sons	son	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
females	females	n2-jn	females	female	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
others	others	n2-jn	others	other	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
proximitie	proximitie	n1	proximity	proximity	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
blood	blood	n1	blood	blood	0
and	and	cc	and	and	0
kindred	kindred	n1	kindred	kindred	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
nations	nations	n2	nations	nation	0
do	do	vdb	do	do	0
concur	concur	vvi	concur	concur	0
and	and	cc	and	and	0
agree	agree	vvi	agree	agree	0
,	,	,	,	,	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
well	well	av	well	well	0
stande	stande	vvi	stand	stand	0
with	with	p-acp	with	with	0
peacefull	peacefull	j	peaceful	peaceful	0
gouernment	gouernment	n1	government	government	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
auoiding	auoiding	vvg	avoiding	avoid	0
of	of	pp-f	of	of	0
contentions	contentions	n2	contentions	contention	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
rise	rise	vvi	rise	rise	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
records	records	n2	records	record	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
titles	titles	n2	titles	title	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
enheritances	enheritances	n2	inheritances	inheritance	0
,	,	,	,	,	0
that	that	cst	that	that	0
Genealogies	Genealogies	n2	Genealogies	genealogy	0
and	and	cc	and	and	0
Pedegrees	Pedegrees	n2	Pedigrees	pedigree	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
enrolled	enrolled	vvn	enrolled	enroll	0
and	and	cc	and	and	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
