YOur	YOur	po22	YOur	your	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Silk-worms	Silk-worms	n2	Silkworms	silkworm	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
chief	chief	j-jn	chief	chief	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Caterpillers	Caterpillers	n2	Caterpillars	caterpillar	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
forms	forms	n2	forms	form	0
and	and	cc	and	and	0
colours	colours	n2	colours	colour	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
time	time	n1	time	time	0
destinated	destinated	vvn	destinated	destinate	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
concoction	concoction	n1	concoction	concoction	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
food	food	n1	food	food	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
gathered	gathered	vvn	gathered	gather	0
chiefly	chiefly	av-jn	chiefly	chief	0
from	from	p-acp	from	from	0
Mulberry-leaves	Mulberry-leaves	j	Mulberry-leaves	mulberry-leaves	0
,	,	,	,	,	0
a	a	dt	a	a	0
tenacious	tenacious	j	tenacious	tenacious	0
glew	glew	vvi	glew	glue	0
or	or	cc	or	or	0
jelly	jelly	n1	jelly	jelly	0
is	is	vbz	is	be	0
reserved	reserved	vvn	reserved	reserve	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
such	such	d	such	such	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
ventri	ventri	fw-la	ventri	ventri	0
∣	∣	sy	∣	∣	0
cle	cle	n1	cle	cle	0
swelling	swelling	j-vvg	swelling	swell	0
,	,	,	,	,	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
affecting	affecting	vvg	affecting	affect	0
to	to	pc-acp	to	to	0
attain	attain	vvi	attain	attain	0
her	her	po31	her	her	0
end	end	n1	end	end	0
,	,	,	,	,	0
the	the	dt	the	the	0
Worm	Worm	n1	Worm	worm	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
belcheth	belcheth	vvz	belches	belch	0
forth	forth	av	forth	forth	0
her	her	po31	her	her	0
spittle	spittle	n1	spittle	spittle	0
,	,	,	,	,	0
the	the	dt	the	the	0
thred	thred	n1	thread	thread	0
whereof	whereof	c-crq	whereof	whereof	0
growing	growing	vvg	growing	grow	0
firm	firm	j	firm	firm	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
air	air	n1	air	air	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
provided	provided	vvn	provided	provide	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
gar	gar	uh	gar	gar	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
for	for	c-acp	for	for	0
great	great	j	great	great	0
men	men	n2	men	man	0
)	)	)	)	)	0
this	this	d	this	this	0
little	little	j	little	little	0
creature	creature	n1	creature	creature	0
dispenseth	dispenseth	vvz	dispenseth	dispense	0
through	through	p-acp	through	through	0
her	her	pno31	her	she	0
very	very	av	very	very	0
narrow	narrow	j	narrow	narrow	0
claws	claws	n2	claws	claw	0
,	,	,	,	,	0
and	and	cc	and	and	0
spinning	spinning	vvg	spinning	spin	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
head	head	n1	head	head	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
half	half	j-jn	half	half	0
her	her	po31	her	her	0
body	body	n1	body	body	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
kembing	kembing	n-vvg	kembing	kemb	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
forefeet	forefeet	n2	forefeet	forefoot	0
;	;	;	;	;	0
she	she	pns31	she	she	0
first	first	ord	first	first	0
disposeth	disposeth	vvz	disposeth	dispose	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
strengthning	strengthning	vvg	strengthening	strengthen	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
clew	clew	n1	clew	clew	0
of	of	pp-f	of	of	0
yarn	yarn	n1	yarn	yarn	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
her	her	po31	her	her	0
own	own	d	own	own	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
where	where	c-crq	where	where	0
she	she	pns31	she	she	0
must	must	vmb	must	must	0
receive	receive	vvi	receive	receive	0
her	her	po31	her	her	0
transmutation	transmutation	n1	transmutation	transmutation	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
the	the	dt	the	the	0
Spider	Spider	n1	Spider	spider	0
thrusts	thrusts	vvz	thrusts	thrust	0
out	out	av	out	out	0
her	her	po31	her	her	0
excrements	excrements	n2	excrements	excrement	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
lower	lower	jc	lower	low	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
body	body	n1	body	body	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
drawnforth	drawnforth	av	drawnforth	drawnforth	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
web	web	n1	web	web	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
she	she	pns31	she	she	0
poor	poor	j	poor	poor	0
creature	creature	n1	creature	creature	0
frames-nets	frames-nets	n2	frames-nets	frames-net	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
sustain	sustain	vvi	sustain	sustain	0
her	her	po31	her	her	0
life	life	n1	life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
long	long	j	long	long	0
legs	legs	n2	legs	leg	0
that	that	cst	that	that	0
end	end	vvb	end	end	0
in	in	p-acp	in	in	0
sharp	sharp	j	sharp	sharp	0
clawes	clawes	n2	claws	claw	0
,	,	,	,	,	0
she	she	pns31	she	she	0
knits	knits	vvz	knits	knit	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
knots	knots	n2	knots	knot	0
,	,	,	,	,	0
being	being	vbg	being	be	0
continually	continually	av-j	continually	continual	0
obnoxious	obnoxious	j	obnoxious	obnoxious	0
to	to	pc-acp	to	to	0
repair	repair	vvi	repair	repair	0
her	her	po31	her	her	0
work	work	n1	work	work	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
uppermost	uppermost	j	uppermost	uppermost	0
cases	cases	n2	cases	case	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
green	green	j-jn	green	green	0
Locusts	Locusts	n2	Locusts	locust	0
which	which	r-crq	which	which	0
feed	feed	vvb	feed	feed	0
upon	upon	p-acp	upon	upon	0
hedges	hedges	n2	hedges	hedge	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
scales	scales	n2	scales	scale	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
hard	hard	j	hard	hard	0
as	as	p-acp	as	as	0
horn	horn	n1	horn	horn	0
,	,	,	,	,	0
the	the	dt	the	the	0
mutual	mutual	j	mutual	mutual	0
rubbing	rubbing	n-vvg	rubbing	rub	0
together	together	av	together	together	0
whereof	whereof	c-crq	whereof	whereof	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ministration	ministration	n1	ministration	ministration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
air	air	n1	air	air	0
beaten	beaten	vvn	beaten	beat	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
softer	softer	jc	softer	soft	0
wings	wings	n2	wings	wing	0
,	,	,	,	,	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
very	very	j	very	very	0
sharp	sharp	j	sharp	sharp	0
sound	sound	n1	found	sound	0
.	.	.	.	.	1
The	The	dt	The	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
is	is	vbz	is	be	0
armed	armed	vvn	armed	arm	0
,	,	,	,	,	0
their	their	po32	their	their	0
hinder	hinder	vvb	hinder	hinder	0
legs	legs	n2	legs	leg	0
are	are	vbr	are	be	0
hard	hard	j	hard	hard	0
,	,	,	,	,	0
dry	dry	j	dry	dry	0
,	,	,	,	,	0
long	long	j	long	long	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vehement	vehement	j	vehement	vehement	0
thrusting	thrusting	vvg	thrusting	thrust	0
whereof	whereof	c-crq	whereof	whereof	0
against	against	p-acp	against	against	0
some	some	d	some	some	0
firm	firm	j	firm	firm	0
object	object	n1	object	object	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
most	most	av-ds	most	most	0
strong	strong	j	strong	strong	0
tendons	tendons	n2	tendons	tendon	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
cast	cast	vvi	cast	cast	0
their	their	po32	their	their	0
body	body	n1	body	body	0
a	a	dt	a	a	0
great	great	j	great	great	0
way	way	n1	way	way	0
,	,	,	,	,	0
being	being	vbg	being	be	0
equally	equally	av-j	equally	equal	0
ballanced	ballanced	vvn	balanced	balance	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
heavy	heavy	j	heavy	heavy	0
enough	enough	av-d	enough	enough	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
proportion	proportion	n1	proportion	proportion	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
arrow	arrow	n1	arrow	arrow	0
coming	coming	vvg	coming	come	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
bow	bow	n1	bow	bow	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
happens	happens	vvz	happens	happen	0
to	to	p-acp	to	to	0
Fleas	Fleas	n2	Fleas	flea	0
that	that	cst	that	that	0
leap	leap	vvb	leap	leap	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
huge	huge	j	huge	huge	0
force	force	n1	force	force	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
their	their	po32	their	their	0
pincers	pincers	n2	pincers	pincer	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
sharp	sharp	j	sharp	sharp	0
as	as	c-acp	as	as	0
keen	keen	j	keen	keen	0
rasors	rasors	n2	razors	razor	0
,	,	,	,	,	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
direct	direct	j	direct	direct	0
pas	pas	fw-fr	pas	pas	0
∣	∣	sy	∣	∣	0
sage	sage	j-jn	sage	sage	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
mouth	mouth	n1	mouth	mouth	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
tail	tail	n1	tail	tail	0
;	;	;	;	;	0
the	the	dt	the	the	0
pylorus	pylorus	j	pylorus	pylorus	0
is	is	vbz	is	be	0
compassed	compassed	vvn	compassed	compass	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
toothed	toothed	j-vvn	toothed	tooth	0
bars	bars	n2	bars	bar	0
,	,	,	,	,	0
that	that	cst	that	that	0
answer	answer	vvb	answer	answer	0
one	one	pi	one	one	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
thorny	thorny	j	thorny	thorny	0
gomphosis	gomphosis	n1	gomphosis	gomphosis	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
they	they	pns32	they	they	0
destroy	destroy	vvb	destroy	destroy	0
whole	whole	j-jn	whole	whole	0
fields	fields	n2	fields	field	0
with	with	p-acp	with	with	0
devouring	devouring	j-vvg	devouring	devour	0
fore-teeth	fore-teeth	n2	foreteeth	foretooth	0
,	,	,	,	,	0
like	like	av-j	like	like	0
chizels	chizels	n2	chisels	chisel	0
,	,	,	,	,	0
and	and	cc	and	and	0
grinde	grinde	vvi	grind	grind	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
mill	mill	n1	mill	mill	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
suddenly	suddenly	av-j	suddenly	sudden	0
they	they	pns32	they	they	0
void	void	vvb	void	void	0
it	it	pn31	it	it	0
forth	forth	av	forth	forth	0
again	again	av	again	again	0
;	;	;	;	;	0
their	their	po32	their	their	0
hunger	hunger	n1	hunger	hunger	0
never	never	av-x	never	never	0
ceases	ceases	vvz	ceases	cease	0
until	until	p-acp	until	until	0
the	the	dt	the	the	0
vile	vile	j	vile	vile	0
creatures	creatures	n2	creatures	creature	0
have	have	vhb	have	have	0
consumed	consumed	vvn	consumed	consume	0
whole	whole	j-jn	whole	whole	0
Countreys	Countreys	ng2	Countries'	country	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
angry	angry	j	angry	angry	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
divine	divine	j-jn	divine	divine	0
revenge	revenge	n1	revenge	revenge	0
commanding	commanding	vvg	commanding	command	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
brings	brings	vvz	brings	bring	0
to	to	p-acp	to	to	0
nought	nought	pi	nought	nought	0
that	that	cst	that	that	0
people	people	n1	people	people	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ridiculously	ridiculously	av-j	ridiculously	ridiculous	0
threaten	threaten	vvb	threaten	threaten	0
heaven	heaven	n1	heaven	heaven	0
with	with	p-acp	with	with	0
destru	destru	n2	destru	destru	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
.	.	.	.	.	1
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
sharp	sharp	j	sharp	sharp	0
spears	spears	n2	spears	spear	0
that	that	cst	that	that	0
arm	arm	vvb	arm	arm	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spiders	Spiders	n2	Spiders	spider	0
Phalangia	Phalangia	np1	Phalangia	Phalangia	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
small	small	j	small	small	0
wounds	wounds	n2	wounds	wound	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
,	,	,	,	,	0
a	a	dt	a	a	0
strange	strange	j	strange	strange	0
venome	venome	n1	venom	venom	0
enters	enters	vvz	enters	enter	0
,	,	,	,	,	0
and	and	cc	and	and	0
penctrates	penctrates	n2	penctrates	penctrate	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
center	center	n1	centre	centre	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
sticks	sticks	vvz	sticks	stick	0
fast	fast	av-j	fast	fast	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
deepest	deepest	js-jn	deepest	deep	0
marrow	marrow	n1	marrow	marrow	0
,	,	,	,	,	0
lasting	lasting	vvg	lasting	last	0
so	so	av	so	so	0
long	long	av-j	long	long	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
that	that	cst	that	that	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceives	ceives	vvz	ceives	ceive	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
cruel	cruel	j	cruel	cruel	0
beast	beast	n1	beast	beast	0
lives	lives	vvz	lives	live	0
;	;	;	;	;	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
exasperated	exasperated	vvn	exasperated	exasperate	0
periodically	periodically	av-j	periodically	periodical	0
at	at	p-acp	at	at	0
certain	certain	j	certain	certain	0
hours	hours	n2	hours	hour	0
,	,	,	,	,	0
trou	trou	fw-fr	trou	trou	0
∣	∣	sy	∣	∣	0
bling	bling	j-vvg	bling	ble	0
the	the	dt	the	the	0
phantasie	phantasie	n1	fantasy	fantasy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
wounded	wounded	vvn	wounded	wound	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
abated	abated	vvn	abated	abate	0
with	with	p-acp	with	with	0
colours	colours	n2	colours	colour	0
objected	objected	vvn	objected	object	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Spider	Spider	n1	Spider	spider	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
ceaseth	ceaseth	vvz	ceases	cease	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
rage	rage	vvi	rage	rage	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
musick	musick	n1	music	music	0
causeth	causeth	vvz	causeth	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
dance	dance	vvi	dance	dance	0
,	,	,	,	,	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vokes	vokes	vvz	vokes	voke	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
sweat	sweat	vvi	sweat	sweat	0
abundantly	abundantly	av-j	abundantly	abundant	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
paroxysm	paroxysm	n1	paroxysm	paroxysm	0
is	is	vbz	is	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
day	day	n1	day	day	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowing	lowing	vvg	lowing	low	0
returns	returns	vvz	returns	return	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
hour	hour	n1	hour	hour	0
.	.	.	.	.	1
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
internal	internal	j	internal	internal	0
fire	fire	n1	fire	fire	0
of	of	pp-f	of	of	0
Glow-worms	Glow-worms	n2	Glowworms	glow-worm	0
fastned	fastned	vvn	fastened	fasten	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
tails	tails	n2	tails	tail	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
torches	torches	n2	torches	torch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indian	Indian	jp	Indian	indian	0
Cocuia	Cocuia	np1	Cocuia	Cocuia	0
that	that	cst	that	that	0
shines	shines	vvz	shines	shine	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
overcomes	overcomes	vvz	overcomes	overcome	0
Cimmerian	Cimmerian	jp	Cimmerian	cimmerian	0
darkness	darkness	n1	darkness	darkness	0
.	.	.	.	.	1
And	And	cc	And	and	0
moreover	moreover	av	moreover	moreover	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
lenticular	lenticular	j	lenticular	lenticular	0
optick	optick	j-jn	optic	optic	0
Glasses	Glasses	n2	Glasses	glass	0
of	of	pp-f	of	of	0
crystal	crystal	n1	crystal	crystal	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
Lynx	Lynx	np1	Lynx	Lynx	0
his	his	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
these	these	d	these	these	0
are	are	vbr	are	be	0
necessary	necessary	j	necessary	necessary	0
in	in	p-acp	in	in	0
searching	searching	vvg	searching	search	0
after	after	p-acp	after	after	0
Atoms	Atoms	n2	Atoms	atom	0
)	)	)	)	)	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
admire	admire	vvi	admire	admire	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
red	red	j-jn	read	red	0
colour	colour	n1	colour	colour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fleas	Fleas	n2	Fleas	flea	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
curasheers	curasheers	vvz	curasheers	curasheer	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
back	back	n1	back	back	0
stiffe	stiffe	av-j	stiff	stiff	0
with	with	p-acp	with	with	0
bristles	bristles	n2	bristles	bristle	0
,	,	,	,	,	0
their	their	po32	their	their	0
legs	legs	n2	legs	leg	0
rough	rough	j	rough	rough	0
with	with	p-acp	with	with	0
hair	hair	n1	hair	hair	0
,	,	,	,	,	0
and	and	cc	and	and	0
between	between	p-acp	between	between	0
two	two	crd	two	two	0
foreyards	foreyards	n2	foreyard	foreyard	0
there	there	a-acp	there	there	0
stands	stands	vvz	stands	stand	0
a	a	dt	a	a	0
hollow	hollow	j-jn	hollow	hollow	0
trunk	trunk	n1	trunk	trunk	0
to	to	pc-acp	to	to	0
torture	torture	vvi	torture	torture	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
bitter	bitter	j	bitter	bitter	0
plague	plague	n1	plague	plague	0
to	to	p-acp	to	to	0
maids	maids	n2	maids	maid	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
test	test	n1	test	test	0
enemy	enemy	n1	enemy	enemy	0
to	to	p-acp	to	to	0
humane	humane	j	humane	humane	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
when	when	c-crq	when	when	0
that	that	d	that	that	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
sleep	sleep	vvi	sleep	sleep	0
.	.	.	.	.	1
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lice	Lice	n1	Lice	louse	0
sticking	sticking	vvg	sticking	stick	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
horns	horns	n2	horns	horn	0
,	,	,	,	,	0
their	their	po32	their	their	0
body	body	n1	body	body	0
crannied	crannied	j-vvn	crannied	cranny	0
all	all	d	all	all	0
over	over	p-acp	over	over	0
,	,	,	,	,	0
their	their	po32	their	their	0
whole	whole	j-jn	whole	whole	0
substance	substance	n1	substance	substance	0
diaphanous	diaphanous	j	diaphanous	diaphanous	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
that	that	d	that	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
floted	floted	vvd	floated	float	0
in	in	p-acp	in	in	0
Euripus	Euripus	np1	Euripus	Euripus	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
will	will	vmb	will	will	0
appear	appear	vvi	appear	appear	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
the	the	dt	the	the	0
flat	flat	j	flat	flat	0
bodies	bodies	n2	bodies	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
petulant	petulant	j	petulant	petulant	0
Crab-lice	Crab-lice	n1	Crab-lice	crab-lice	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
grapples	grapples	n2	grapples	grapple	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
they	they	pns32	they	they	0
perpetually	perpetually	av-j	perpetually	perpetual	0
lance	lance	n1	lance	lance	0
mans	mans	ng1	men	man	0
skin	skin	n1	skin	skin	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
hair	hair	n1	hair	hair	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
and	and	cc	and	and	0
stick	stick	vvi	stick	stick	0
on	on	p-acp	on	on	0
faster	faster	jc	faster	fast	0
than	than	cs	than	than	0
Cockles	Cockles	n2	Cockles	cockle	0
do	do	vdb	do	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rocks	rocks	n2	rocks	rock	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
little	little	j	little	little	0
Hand-worms	Hand-worms	n2	Hand-worms	hand-worm	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
indivisible	indivisible	j	indivisible	indivisible	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
small	small	j	small	small	0
,	,	,	,	,	0
being	being	vbg	being	be	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
needle	needle	n1	needle	needle	0
pickt	pickt	vvn	picked	pick	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
trenches	trenches	n2	trenches	trench	0
neer	neer	av-j	near	near	0
the	the	dt	the	the	0
pools	pools	n2	pools	pool	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
skin	skin	n1	skin	skin	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
ones	ones	pi2	ones	one	0
nail	nail	n1	nail	nail	0
,	,	,	,	,	0
will	will	vmb	will	will	0
discover	discover	vvi	discover	discover	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sun-light	Sun-light	n1	Sunlight	sunlight	0
their	their	po32	their	their	0
red	red	j-jn	read	red	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
feet	feet	n2	feet	foot	0
they	they	pns32	they	they	0
creep	creep	vvb	creep	creep	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
inspection	inspection	n1	inspection	inspection	0
of	of	pp-f	of	of	0
